DATE,DATA_IN,DATA_OUT,UNIQUE_CONN
2019-10-05 00:00:00,13343234467,105368060841,2496
2019-10-05 02:00:00,231654127,3175088123,122
2019-10-05 04:00:00,538158341,2389360385,94
2019-10-05 06:00:00,174571370,1924881117,62
2019-10-05 08:00:00,312298436,7197949194,176
2019-10-05 10:00:00,1189810735,8671428286,365
2019-10-05 12:00:00,4474575285,10881267934,470
2019-10-05 14:00:00,1987521225,15986780411,489
2019-10-05 16:00:00,1572374611,9574218193,450
2019-10-05 18:00:00,1304123071,14552115927,408
2019-10-05 20:00:00,462992386,12876631256,251
2019-10-05 22:00:00,619466560,9176898863,196
2019-10-06 00:00:00,21341271241,151797587903,3265
2019-10-06 02:00:00,114248907,5277342204,51
2019-10-06 04:00:00,113194781,4652159056,44
2019-10-06 06:00:00,98011857,3204576521,53
2019-10-06 08:00:00,1015268660,5762742279,173
2019-10-06 10:00:00,1967136541,14635443361,470
2019-10-06 12:00:00,3769115487,22432851541,877
2019-10-06 14:00:00,5517118750,36390436416,832
2019-10-06 16:00:00,5406686112,23091907267,818
2019-10-06 18:00:00,1372555524,12105381285,459
2019-10-06 20:00:00,1054556559,9418260696,300
2019-10-06 22:00:00,589392149,7258874131,160
2019-10-07 00:00:00,17329431016,169723757941,3455
2019-10-07 02:00:00,53209947,821783834,16
2019-10-07 04:00:00,26268851,493300970,16
2019-10-07 06:00:00,210812126,2999981363,158
2019-10-07 08:00:00,1109979564,6224256343,312
2019-10-07 10:00:00,1668992803,13704232484,514
2019-10-07 12:00:00,4137307295,28293828523,802
2019-10-07 14:00:00,4475659902,36308942561,970
2019-10-07 16:00:00,2251106044,36397032352,817
2019-10-07 18:00:00,1624302727,15529986489,496
2019-10-07 20:00:00,1265904874,16046296863,268
2019-10-07 22:00:00,308279537,8904688659,140
2019-10-08 00:00:00,14782545708,132546115135,3143
2019-10-08 02:00:00,155696858,2256187587,16
2019-10-08 04:00:00,127078596,3220726838,38
2019-10-08 06:00:00,629134667,6553502418,220
2019-10-08 08:00:00,731560827,8123455757,290
2019-10-08 10:00:00,1338892385,18705291162,437
2019-10-08 12:00:00,2299768780,19296128441,665
2019-10-08 14:00:00,3461269547,19198257184,772
2019-10-08 16:00:00,3450181012,18697932348,716
2019-10-08 18:00:00,1272360066,12713138458,578
2019-10-08 20:00:00,625534944,10866194070,269
2019-10-08 22:00:00,310730514,6951359508,176
2019-10-09 00:00:00,17906066742,179902724782,3923
2019-10-09 02:00:00,282056469,2729951358,41
2019-10-09 04:00:00,96718957,487523265,20
2019-10-09 06:00:00,737120500,8179148777,270
2019-10-09 08:00:00,794492760,19242828689,348
2019-10-09 10:00:00,2398301395,29067315071,599
2019-10-09 12:00:00,2375754766,18519383571,831
2019-10-09 14:00:00,5097168366,35901102073,1082
2019-10-09 16:00:00,2727092790,20946764963,868
2019-10-09 18:00:00,1948004004,12446577770,602
2019-10-09 20:00:00,841635964,13638092938,314
2019-10-09 22:00:00,350684985,13021104207,177
2019-10-10 00:00:00,26685082601,176221186177,3996
2019-10-10 02:00:00,108746823,2798667800,26
2019-10-10 04:00:00,144904558,3416423444,50
2019-10-10 06:00:00,411011235,5890517278,247
2019-10-10 08:00:00,1250358414,16939336825,370
2019-10-10 10:00:00,3327991062,14183410441,621
2019-10-10 12:00:00,4444501860,28173740242,924
2019-10-10 14:00:00,6662581135,41850477266,1151
2019-10-10 16:00:00,2945643555,18635799656,767
2019-10-10 18:00:00,2903815516,14114375577,572
2019-10-10 20:00:00,3397963607,13923006099,342
2019-10-10 22:00:00,931386714,11976568689,254
2019-10-11 00:00:00,22896558486,170957848001,4774
2019-10-11 02:00:00,92722919,2304238611,45
2019-10-11 04:00:00,58033312,1230069028,72
2019-10-11 06:00:00,253064640,4891884012,220
2019-10-11 08:00:00,1051892381,9570971769,343
2019-10-11 10:00:00,3035014782,20149220383,704
2019-10-11 12:00:00,2751045700,22713386910,1030
2019-10-11 14:00:00,5565235187,32956555145,1229
2019-10-11 16:00:00,5785313952,25128060124,1189
2019-10-11 18:00:00,1984238430,22507820437,700
2019-10-11 20:00:00,900849592,15161873116,427
2019-10-11 22:00:00,953137275,5730320420,345
2019-10-12 00:00:00,31777824632,155470582000,3740
2019-10-12 02:00:00,2483319659,2173115554,105
2019-10-12 04:00:00,58568167,1283076409,56
2019-10-12 06:00:00,668531318,1439915566,88
2019-10-12 08:00:00,356016284,5845254439,201
2019-10-12 10:00:00,4512109366,21286122149,516
2019-10-12 12:00:00,4123983898,25795540949,643
2019-10-12 14:00:00,6638080293,30337836416,868
2019-10-12 16:00:00,6772639711,31137060948,931
2019-10-12 18:00:00,1944432729,11645956401,622
2019-10-12 20:00:00,2971354997,10859188967,402
2019-10-12 22:00:00,547133428,5766505746,252
2019-10-13 00:00:00,33364778548,190632426015,4280
2019-10-13 02:00:00,194541558,4317536394,103
2019-10-13 04:00:00,108784894,3260105000,93
2019-10-13 06:00:00,157583147,4643368589,71
2019-10-13 08:00:00,1148688544,14956578150,206
2019-10-13 10:00:00,4122200807,18004216986,519
2019-10-13 12:00:00,6824331142,37506031675,959
2019-10-13 14:00:00,7738688744,38567795932,1203
2019-10-13 16:00:00,7600722611,36742179512,1367
2019-10-13 18:00:00,3355592111,14774293274,707
2019-10-13 20:00:00,893644522,5296529456,270
2019-10-13 22:00:00,322351414,6037105119,118
2019-10-14 00:00:00,24140013405,200237296349,3407
2019-10-14 02:00:00,41583785,1752549392,22
2019-10-14 04:00:00,26367027,547773028,14
2019-10-14 06:00:00,1565283011,4336709985,175
2019-10-14 08:00:00,654250324,7907966709,253
2019-10-14 10:00:00,2925014794,19751467380,546
2019-10-14 12:00:00,4641342124,41730241625,920
2019-10-14 14:00:00,6220714782,46996426274,964
2019-10-14 16:00:00,5118199402,36789301595,940
2019-10-14 18:00:00,1215901132,8985767989,528
2019-10-14 20:00:00,1160279660,12313818298,290
2019-10-14 22:00:00,357292450,11210271880,155
2019-10-15 00:00:00,17365903273,127387088430,3559
2019-10-15 02:00:00,46173529,1305455453,22
2019-10-15 04:00:00,18481424,575379081,25
2019-10-15 06:00:00,257581964,3068081400,188
2019-10-15 08:00:00,550907096,6350035161,228
2019-10-15 10:00:00,1055089046,15566381828,510
2019-10-15 12:00:00,4113210382,21031771012,753
2019-10-15 14:00:00,4856015036,21942740983,927
2019-10-15 16:00:00,3303809823,14059574100,864
2019-10-15 18:00:00,1419834846,11213675570,556
2019-10-15 20:00:00,728301445,12790984605,407
2019-10-15 22:00:00,822096542,10001205125,217
2019-10-16 00:00:00,23376517818,178119867753,4292
2019-10-16 02:00:00,123561250,4479408357,57
2019-10-16 04:00:00,53723636,1338866832,45
2019-10-16 06:00:00,381145179,8014564190,254
2019-10-16 08:00:00,1462321262,16103931528,414
2019-10-16 10:00:00,1390117893,13202923401,457
2019-10-16 12:00:00,6125485667,16940582333,759
2019-10-16 14:00:00,4664612606,28588883379,1146
2019-10-16 16:00:00,2424446876,16257350968,805
2019-10-16 18:00:00,4047097215,34614626907,895
2019-10-16 20:00:00,1150564055,22485907873,495
2019-10-16 22:00:00,1110290073,8318150603,241
2019-10-17 00:00:00,18819125758,160686243127,4103
2019-10-17 02:00:00,91618686,2181277462,28
2019-10-17 04:00:00,50599040,1892030744,34
2019-10-17 06:00:00,183826159,2809406627,178
2019-10-17 08:00:00,797822423,10219970395,324
2019-10-17 10:00:00,3463695615,20251563928,555
2019-10-17 12:00:00,3901741855,21100443461,870
2019-10-17 14:00:00,4740175845,31359474644,969
2019-10-17 16:00:00,2209096071,22085581460,1013
2019-10-17 18:00:00,1487986377,18003290142,739
2019-10-17 20:00:00,1124527805,11895711109,449
2019-10-17 22:00:00,466851256,9378594719,245
2019-10-18 00:00:00,21377935361,157866472452,4427
2019-10-18 02:00:00,150778587,2348501649,52
2019-10-18 04:00:00,43549278,1419734921,35
2019-10-18 06:00:00,374806219,7996592731,199
2019-10-18 08:00:00,600963631,6430427316,298
2019-10-18 10:00:00,1799183700,16185466827,474
2019-10-18 12:00:00,4701311500,18584935486,902
2019-10-18 14:00:00,4222027719,24399266594,1128
2019-10-18 16:00:00,3896702089,25265327293,1042
2019-10-18 18:00:00,3892157130,24630441874,930
2019-10-18 20:00:00,841654454,14464880086,494
2019-10-18 22:00:00,409847574,9690419101,263
2019-10-19 00:00:00,21878285641,150590306473,3812
2019-10-19 02:00:00,114851265,2169949797,86
2019-10-19 04:00:00,80892293,1648690446,83
2019-10-19 06:00:00,351378254,2048300090,94
2019-10-19 08:00:00,1433603392,7593860710,222
2019-10-19 10:00:00,3344175567,24300374783,491
2019-10-19 12:00:00,2626570901,18964249848,707
2019-10-19 14:00:00,3986849201,17592436709,790
2019-10-19 16:00:00,3649010437,24761161095,898
2019-10-19 18:00:00,4062133148,20689343217,803
2019-10-19 20:00:00,1479896274,13540831287,489
2019-10-19 22:00:00,385148469,7666776247,275
2019-10-20 00:00:00,42089843700,196345243326,4637
2019-10-20 02:00:00,184230930,3202469191,68
2019-10-20 04:00:00,124394272,830757776,69
2019-10-20 06:00:00,1246685879,2484093057,54
2019-10-20 08:00:00,1769545903,6765123930,207
2019-10-20 10:00:00,3795428232,23529720439,659
2019-10-20 12:00:00,10233279134,42488320869,1047
2019-10-20 14:00:00,8636544349,42269990190,1185
2019-10-20 16:00:00,8625743435,30236223656,1307
2019-10-20 18:00:00,5581331546,13479363192,752
2019-10-20 20:00:00,943892512,9856690889,528
2019-10-20 22:00:00,610717868,9250337547,194
2019-10-21 00:00:00,29524695474,197115191530,4660
2019-10-21 02:00:00,75685904,1973070408,30
2019-10-21 04:00:00,26713691,627064762,28
2019-10-21 06:00:00,330414541,3288313170,204
2019-10-21 08:00:00,771091810,8669829567,393
2019-10-21 10:00:00,2225963130,16627877289,697
2019-10-21 12:00:00,4340173104,40511276124,970
2019-10-21 14:00:00,8866346508,47716883428,1292
2019-10-21 16:00:00,5532625213,30265574347,1155
2019-10-21 18:00:00,3357958152,14525207912,816
2019-10-21 20:00:00,2641476721,14249771527,483
2019-10-21 22:00:00,1013173260,12371326248,248
2019-10-22 00:00:00,28482369741,162896877177,4806
2019-10-22 02:00:00,27590095,853861051,29
2019-10-22 04:00:00,58775528,1654119951,30
2019-10-22 06:00:00,499884295,5383501917,259
2019-10-22 08:00:00,912864220,6609353334,362
2019-10-22 10:00:00,3373001399,19352133653,672
2019-10-22 12:00:00,3771646912,19160062245,1048
2019-10-22 14:00:00,6645825843,36016467217,1286
2019-10-22 16:00:00,5655989173,20514203177,1243
2019-10-22 18:00:00,4635192104,14437174232,756
2019-10-22 20:00:00,1381003913,12957334829,368
2019-10-22 22:00:00,435660331,13775943075,228
2019-10-23 00:00:00,30188794655,208991452562,4901
2019-10-23 02:00:00,71238726,1106495719,33
2019-10-23 04:00:00,104860038,3857897895,28
2019-10-23 06:00:00,968168680,11035213140,231
2019-10-23 08:00:00,2039389075,24758348127,441
2019-10-23 10:00:00,2887485084,29802707028,675
2019-10-23 12:00:00,5825707534,22109350906,945
2019-10-23 14:00:00,5143477891,28914074507,1236
2019-10-23 16:00:00,5078953606,24264162724,1219
2019-10-23 18:00:00,5350905790,24701049064,954
2019-10-23 20:00:00,1293227778,23596908321,448
2019-10-23 22:00:00,939819627,8121210489,263
2019-10-24 00:00:00,24398836950,174104672134,4804
2019-10-24 02:00:00,104155636,2546774335,56
2019-10-24 04:00:00,45715450,496510113,42
2019-10-24 06:00:00,218824150,4782320996,246
2019-10-24 08:00:00,817146971,6948282641,347
2019-10-24 10:00:00,1950891213,12654178894,649
2019-10-24 12:00:00,4698797091,22502728352,1101
2019-10-24 14:00:00,5653417406,26700586912,1038
2019-10-24 16:00:00,4757102712,26244327372,1126
2019-10-24 18:00:00,3218416527,18077429292,817
2019-10-24 20:00:00,1321981573,23743780600,588
2019-10-24 22:00:00,1181516827,15128007417,343
2019-10-25 00:00:00,24526190396,164931644549,4641
2019-10-25 02:00:00,168580117,3369292405,82
2019-10-25 04:00:00,161469935,1014993272,44
2019-10-25 06:00:00,284896948,4974040137,203
2019-10-25 08:00:00,1151200719,8329035923,444
2019-10-25 10:00:00,2614746980,15075797650,636
2019-10-25 12:00:00,4265389055,25215541785,858
2019-10-25 14:00:00,5466278450,26124791461,1019
2019-10-25 16:00:00,5211430980,23496479891,1051
2019-10-25 18:00:00,2488647260,23864298175,795
2019-10-25 20:00:00,1595597873,18657040873,607
2019-10-25 22:00:00,917526955,11208302387,393
2019-10-26 00:00:00,33179933119,176776172213,4704
2019-10-26 02:00:00,169437437,1546938978,106
2019-10-26 04:00:00,108927354,1403530462,97
2019-10-26 06:00:00,321769542,7867729473,91
2019-10-26 08:00:00,961704018,18616450058,268
2019-10-26 10:00:00,4122453114,26450245547,724
2019-10-26 12:00:00,5976370126,30282203251,997
2019-10-26 14:00:00,7011637772,24613520154,1130
2019-10-26 16:00:00,9102694476,26045473657,1031
2019-10-26 18:00:00,1775945071,12079262338,765
2019-10-26 20:00:00,1363475234,10911727619,507
2019-10-26 22:00:00,989860483,7948041366,322
2019-10-27 00:00:00,36555961117,186306367155,5185
2019-10-27 02:00:00,155827406,3404147204,102
2019-10-27 04:00:00,81387586,1632954853,69
2019-10-27 06:00:00,544301445,4648449140,98
2019-10-27 08:00:00,1080313302,9150118257,292
2019-10-27 10:00:00,4611793131,22715167452,782
2019-10-27 12:00:00,10475811474,28234109802,1272
2019-10-27 14:00:00,8457701007,29916220000,1439
2019-10-27 16:00:00,6420509100,25820188265,1403
2019-10-27 18:00:00,2097061162,16856294467,664
2019-10-27 20:00:00,1175457433,20946959476,362
2019-10-27 22:00:00,953974393,9706009389,181
2019-10-28 00:00:00,13908318291,88089137007,3290
2019-10-28 02:00:00,34509516,1334120021,25
2019-10-28 04:00:00,57866083,792738975,40
2019-10-28 06:00:00,374405597,3707184125,200
2019-10-28 08:00:00,1109139028,7651000536,320
2019-10-28 10:00:00,1061160311,9912678643,482
2019-10-28 12:00:00,1752291159,11440939685,651
2019-10-28 14:00:00,2317628584,13700831201,768
2019-10-28 16:00:00,1819968915,10872259412,766
2019-10-28 18:00:00,3341484256,8703464180,440
2019-10-28 20:00:00,1042347008,10050370187,278
2019-10-28 22:00:00,552274220,4473426910,164
2019-10-29 00:00:00,13662309861,117059266772,3772
2019-10-29 02:00:00,29552473,643135531,26
2019-10-29 04:00:00,46270851,585970055,25
2019-10-29 06:00:00,388864988,4437631721,214
2019-10-29 08:00:00,630739653,7999968145,363
2019-10-29 10:00:00,2089940816,11034971503,598
2019-10-29 12:00:00,3197418819,18956119664,905
2019-10-29 14:00:00,2909006278,20899332144,995
2019-10-29 16:00:00,1778052718,12488988843,798
2019-10-29 18:00:00,1299944928,14525389101,585
2019-10-29 20:00:00,569286751,9310161341,367
2019-10-29 22:00:00,454167340,6218076354,199
2019-10-30 00:00:00,11007137699,98135703852,2860
2019-10-30 02:00:00,73635623,1671702947,49
2019-10-30 04:00:00,33333686,798091601,23
2019-10-30 06:00:00,553749010,2704848019,131
2019-10-30 08:00:00,1061054050,9474717671,301
2019-10-30 10:00:00,2345789188,16590985002,487
2019-10-30 12:00:00,2442758047,10629695670,606
2019-10-30 14:00:00,1957070297,16206065188,606
2019-10-30 16:00:00,1060052694,8855684960,663
2019-10-30 18:00:00,398650376,8939591109,392
2019-10-30 20:00:00,583227206,10346273518,288
2019-10-30 22:00:00,221138862,4801816161,153
2019-10-31 00:00:00,10095559338,126191665213,2628
2019-10-31 02:00:00,84381559,2075016558,42
2019-10-31 04:00:00,10182210,164059318,30
2019-10-31 06:00:00,362606852,4421756937,109
2019-10-31 08:00:00,507726178,10635915560,227
2019-10-31 10:00:00,1624767278,19363487670,443
2019-10-31 12:00:00,1890696829,20365654488,541
2019-10-31 14:00:00,1717041583,24179176084,539
2019-10-31 16:00:00,1428138139,17924298382,543
2019-10-31 18:00:00,1097641570,5828723490,385
2019-10-31 20:00:00,540451744,9401993821,291
2019-10-31 22:00:00,642778874,7678800577,234
