"date";"location";"value"
2020-03-11 00:00:00;KOLN (oblasť spodnej časti Kollárovho námestia);8
2020-03-11 00:00:00;NSNP (oblasť Námestia SNP);7
2020-03-11 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);9
2020-03-11 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);10
2020-03-11 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);14
2020-03-11 00:00:00;OBCH ( oblasť Obchodná ulica stred);11
2020-03-11 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);31
2020-03-11 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);2
2020-03-11 00:00:00;RBNN (oblasť Rybného Námestia);26
2020-03-11 00:00:00;POST (oblasť križovania ulíc Poštová - Obchodná);12
2020-03-11 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);12
2020-03-11 00:00:00;HURN (oblasť Hurbanovho námestia);12
2020-03-11 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);11
2020-03-11 00:00:00;NSLO (oblasť parku Námestia Slobody);3
2020-03-11 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);15
2020-03-11 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);24
2020-03-11 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);2
2020-03-12 00:00:00;KOLN (oblasť spodnej časti Kollárovho námestia);14
2020-03-12 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);16
2020-03-12 00:00:00;NSNP (oblasť Námestia SNP);5
2020-03-12 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);3
2020-03-12 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);15
2020-03-12 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);13
2020-03-12 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);31
2020-03-12 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);4
2020-03-12 00:00:00;RBNN (oblasť Rybného Námestia);23
2020-03-12 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);30
2020-03-12 00:00:00;KNPM (oblasť Jedlíkovej ulice);1
2020-03-12 00:00:00;HURN (oblasť Hurbanovho námestia);15
2020-03-12 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);7
2020-03-12 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);3
2020-03-12 00:00:00;POST (oblasť križovania ulíc Poštová - Obchodná);8
2020-03-12 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);8
2020-03-12 00:00:00;OBCH ( oblasť Obchodná ulica stred);7
2020-03-12 00:00:00;VNTU (oblasť križovania ulíc Ventúrska-Michalská-Sedlárska);8
2020-03-12 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);9
2020-03-12 00:00:00;NSLO (oblasť parku Námestia Slobody);2
2020-03-13 00:00:00;RBNN (oblasť Rybného Námestia);5
2020-03-13 00:00:00;NSNP (oblasť Námestia SNP);0
2020-03-13 00:00:00;HURN (oblasť Hurbanovho námestia);2
2020-03-13 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);3
2020-03-13 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);1
2020-03-13 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);2
2020-03-13 00:00:00;POST (oblasť križovania ulíc Poštová - Obchodná);6
2020-03-13 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);6
2020-03-13 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);1
2020-03-13 00:00:00;OBCH ( oblasť Obchodná ulica stred);0
2020-03-13 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);6
2020-03-13 00:00:00;KOLN (oblasť spodnej časti Kollárovho námestia);2
2020-03-13 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);9
