"date";"location";"value"
2020-06-08 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);3
2020-06-08 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);6
2020-06-08 00:00:00;NSLO (oblasť parku Námestia Slobody);1
2020-06-09 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);17
2020-06-09 00:00:00;RBNN (oblasť Rybného Námestia);5
2020-06-09 00:00:00;KOLN (oblasť spodnej časti Kollárovho námestia);9
2020-06-09 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);19
2020-06-09 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);7
2020-06-09 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);3
2020-06-09 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);7
2020-06-09 00:00:00;NSLO (oblasť parku Námestia Slobody);5
2020-06-09 00:00:00;NSNP (oblasť Námestia SNP);4
2020-06-09 00:00:00;POST (oblasť križovania ulíc Poštová - Obchodná);6
2020-06-09 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);3
2020-06-09 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);2
2020-06-09 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);12
2020-06-09 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);4
2020-06-09 00:00:00;KNPM (oblasť Jedlíkovej ulice);0
2020-06-09 00:00:00;HURN (oblasť Hurbanovho námestia);4
2020-06-09 00:00:00;OBCH ( oblasť Obchodná ulica stred);2
2020-06-09 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);4
2020-06-09 00:00:00;VNTU (oblasť križovania ulíc Ventúrska-Michalská-Sedlárska);6
2020-06-09 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);1
2020-06-10 00:00:00;RBNN (oblasť Rybného Námestia);4
2020-06-10 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);8
2020-06-10 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);4
2020-06-10 00:00:00;HURN (oblasť Hurbanovho námestia);5
2020-06-10 00:00:00;OBCH ( oblasť Obchodná ulica stred);8
2020-06-10 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);9
2020-06-10 00:00:00;VNTU (oblasť križovania ulíc Ventúrska-Michalská-Sedlárska);7
2020-06-10 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);8
2020-06-10 00:00:00;NSLO (oblasť parku Námestia Slobody);1
2020-06-10 00:00:00;POST (oblasť križovania ulíc Poštová - Obchodná);9
2020-06-10 00:00:00;KOLN (oblasť spodnej časti Kollárovho námestia);7
2020-06-10 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);4
2020-06-10 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);17
2020-06-10 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);9
2020-06-10 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);6
2020-06-10 00:00:00;NSNP (oblasť Námestia SNP);2
2020-06-10 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);1
2020-06-10 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);1
2020-06-10 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);1
2020-06-10 00:00:00;KNPM (oblasť Jedlíkovej ulice);0
2020-06-11 00:00:00;KOLN (oblasť spodnej časti Kollárovho námestia);12
2020-06-11 00:00:00;RBNN (oblasť Rybného Námestia);14
2020-06-11 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);16
2020-06-11 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);24
2020-06-11 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);1
2020-06-11 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);12
2020-06-11 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);20
2020-06-11 00:00:00;NSNP (oblasť Námestia SNP);13
2020-06-11 00:00:00;OBCH ( oblasť Obchodná ulica stred);9
2020-06-11 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);9
2020-06-11 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);2
2020-06-11 00:00:00;NSLO (oblasť parku Námestia Slobody);8
2020-06-11 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);22
2020-06-11 00:00:00;POST (oblasť križovania ulíc Poštová - Obchodná);13
2020-06-11 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);0
2020-06-11 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);8
2020-06-11 00:00:00;HURN (oblasť Hurbanovho námestia);6
2020-06-11 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);6
2020-06-11 00:00:00;VNTU (oblasť križovania ulíc Ventúrska-Michalská-Sedlárska);20
2020-06-11 00:00:00;KNPM (oblasť Jedlíkovej ulice);1
2020-06-12 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);20
2020-06-12 00:00:00;KOLN (oblasť spodnej časti Kollárovho námestia);10
2020-06-12 00:00:00;RBNN (oblasť Rybného Námestia);7
2020-06-12 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);29
2020-06-12 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);9
2020-06-12 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);17
2020-06-12 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);8
2020-06-12 00:00:00;NSNP (oblasť Námestia SNP);9
2020-06-12 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);4
2020-06-12 00:00:00;POST (oblasť križovania ulíc Poštová - Obchodná);13
2020-06-12 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);17
2020-06-12 00:00:00;OBCH ( oblasť Obchodná ulica stred);4
2020-06-12 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);2
2020-06-12 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);12
2020-06-12 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);22
2020-06-12 00:00:00;HURN (oblasť Hurbanovho námestia);11
2020-06-12 00:00:00;VNTU (oblasť križovania ulíc Ventúrska-Michalská-Sedlárska);17
2020-06-12 00:00:00;NSLO (oblasť parku Námestia Slobody);3
2020-06-12 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);7
2020-06-12 00:00:00;KNPM (oblasť Jedlíkovej ulice);1
2020-06-13 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);4
2020-06-13 00:00:00;HURN (oblasť Hurbanovho námestia);10
2020-06-13 00:00:00;RBNN (oblasť Rybného Námestia);12
2020-06-13 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);24
2020-06-13 00:00:00;VNTU (oblasť križovania ulíc Ventúrska-Michalská-Sedlárska);16
2020-06-13 00:00:00;KNPM (oblasť Jedlíkovej ulice);3
2020-06-13 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);29
2020-06-13 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);10
2020-06-13 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);29
2020-06-13 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);12
2020-06-13 00:00:00;OBCH ( oblasť Obchodná ulica stred);10
2020-06-13 00:00:00;POST (oblasť križovania ulíc Poštová - Obchodná);7
2020-06-13 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);15
2020-06-13 00:00:00;NSLO (oblasť parku Námestia Slobody);2
2020-06-13 00:00:00;KOLN (oblasť spodnej časti Kollárovho námestia);6
2020-06-13 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);3
2020-06-13 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);22
2020-06-13 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);5
2020-06-13 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);2
2020-06-13 00:00:00;NSNP (oblasť Námestia SNP);12
2020-06-14 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);3
2020-06-14 00:00:00;RBNN (oblasť Rybného Námestia);6
2020-06-14 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);8
2020-06-14 00:00:00;HURN (oblasť Hurbanovho námestia);6
2020-06-14 00:00:00;OBCH ( oblasť Obchodná ulica stred);4
2020-06-14 00:00:00;VNTU (oblasť križovania ulíc Ventúrska-Michalská-Sedlárska);12
2020-06-14 00:00:00;NSLO (oblasť parku Námestia Slobody);1
2020-06-14 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);9
2020-06-14 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);24
2020-06-14 00:00:00;KOLN (oblasť spodnej časti Kollárovho námestia);4
2020-06-14 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);9
2020-06-14 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);11
2020-06-14 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);4
2020-06-14 00:00:00;POST (oblasť križovania ulíc Poštová - Obchodná);5
2020-06-14 00:00:00;NSNP (oblasť Námestia SNP);2
2020-06-14 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);1
2020-06-14 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);1
2020-06-14 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);7
2020-06-14 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);2
2020-06-14 00:00:00;KNPM (oblasť Jedlíkovej ulice);0
2020-06-15 00:00:00;NSLO (oblasť parku Námestia Slobody);4
2020-06-15 00:00:00;NSNP (oblasť Námestia SNP);6
2020-06-15 00:00:00;RBNN (oblasť Rybného Námestia);13
2020-06-15 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);10
2020-06-15 00:00:00;HURN (oblasť Hurbanovho námestia);4
2020-06-15 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);7
2020-06-15 00:00:00;VNTU (oblasť križovania ulíc Ventúrska-Michalská-Sedlárska);6
2020-06-15 00:00:00;KNPM (oblasť Jedlíkovej ulice);3
2020-06-15 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);5
2020-06-15 00:00:00;POST (oblasť križovania ulíc Poštová - Obchodná);5
2020-06-15 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);12
2020-06-15 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);4
2020-06-15 00:00:00;OBCH ( oblasť Obchodná ulica stred);5
2020-06-15 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);14
2020-06-15 00:00:00;KOLN (oblasť spodnej časti Kollárovho námestia);9
2020-06-15 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);3
2020-06-15 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);14
2020-06-15 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);10
2020-06-15 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);0
2020-06-15 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);6
2020-06-16 00:00:00;KNPM (oblasť Jedlíkovej ulice);1
2020-06-16 00:00:00;RBNN (oblasť Rybného Námestia);7
2020-06-16 00:00:00;NSNP (oblasť Námestia SNP);0
2020-06-16 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);6
2020-06-16 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);14
2020-06-16 00:00:00;OBCH ( oblasť Obchodná ulica stred);7
2020-06-16 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);4
2020-06-16 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);6
2020-06-16 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);6
2020-06-16 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);6
2020-06-16 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);11
2020-06-16 00:00:00;KOLN (oblasť spodnej časti Kollárovho námestia);7
2020-06-16 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);29
2020-06-16 00:00:00;POST (oblasť križovania ulíc Poštová - Obchodná);12
2020-06-16 00:00:00;HURN (oblasť Hurbanovho námestia);2
2020-06-16 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);7
2020-06-16 00:00:00;VNTU (oblasť križovania ulíc Ventúrska-Michalská-Sedlárska);13
2020-06-16 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);6
2020-06-16 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);1
2020-06-16 00:00:00;NSLO (oblasť parku Námestia Slobody);2
2020-06-16 00:00:00;Tyršák;4
2020-06-17 00:00:00;VNTU (oblasť križovania ulíc Ventúrska-Michalská-Sedlárska);14
2020-06-17 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);13
2020-06-17 00:00:00;RBNN (oblasť Rybného Námestia);9
2020-06-17 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);11
2020-06-17 00:00:00;KOLN (oblasť spodnej časti Kollárovho námestia);13
2020-06-17 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);20
2020-06-17 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);9
2020-06-17 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);3
2020-06-17 00:00:00;NSLO (oblasť parku Námestia Slobody);5
2020-06-17 00:00:00;NSNP (oblasť Námestia SNP);7
2020-06-17 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);4
2020-06-17 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);14
2020-06-17 00:00:00;Tyršák;5
2020-06-17 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);4
2020-06-17 00:00:00;KNPM (oblasť Jedlíkovej ulice);1
2020-06-17 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);9
2020-06-17 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);2
