"date";"location";"value"
2018-06-01 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);5089
2018-06-01 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);4375
2018-06-01 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);3489
2018-06-01 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);3096
2018-06-01 00:00:00;RBNN (oblasť Rybného Námestia);2435
2018-06-01 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);2186
2018-06-01 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);1834
2018-06-01 00:00:00;Ostatné;5798
