"date";"location";"value"
2020-01-08 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);4
2020-01-08 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);7
2020-01-08 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);22
2020-01-08 00:00:00;RBNN (oblasť Rybného Námestia);27
2020-01-08 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);9
2020-01-08 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);6
2020-01-08 00:00:00;NSLO (oblasť parku Námestia Slobody);0
2020-01-09 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);16
2020-01-09 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);16
2020-01-09 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);11
2020-01-09 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);1
2020-01-09 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);8
2020-01-09 00:00:00;RBNN (oblasť Rybného Námestia);28
2020-01-09 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);34
2020-01-09 00:00:00;NSLO (oblasť parku Námestia Slobody);3
2020-01-09 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);29
2020-01-09 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);7
2020-01-09 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);21
2020-01-09 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);1
2020-01-09 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);17
2020-01-10 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);38
2020-01-10 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);5
2020-01-10 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);1
2020-01-10 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);18
2020-01-10 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);25
2020-01-10 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);8
2020-01-10 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);13
2020-01-10 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);3
2020-01-10 00:00:00;NSLO (oblasť parku Námestia Slobody);1
2020-01-10 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);13
2020-01-10 00:00:00;RBNN (oblasť Rybného Námestia);30
2020-01-10 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);26
2020-01-10 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);16
2020-01-11 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);12
2020-01-11 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);19
2020-01-11 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);22
2020-01-11 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);17
2020-01-11 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);0
2020-01-11 00:00:00;RBNN (oblasť Rybného Námestia);52
2020-01-11 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);9
2020-01-11 00:00:00;NSLO (oblasť parku Námestia Slobody);3
2020-01-11 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);20
2020-01-11 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);32
2020-01-11 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);12
2020-01-11 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);43
2020-01-11 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);0
2020-01-12 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);1
2020-01-12 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);4
2020-01-12 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);18
2020-01-12 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);13
2020-01-12 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);52
2020-01-12 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);17
2020-01-12 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);5
2020-01-12 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);15
2020-01-12 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);26
2020-01-12 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);11
2020-01-12 00:00:00;NSLO (oblasť parku Námestia Slobody);3
2020-01-12 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);3
2020-01-12 00:00:00;RBNN (oblasť Rybného Námestia);38
2020-01-13 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);23
2020-01-13 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);4
2020-01-13 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);34
2020-01-13 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);20
2020-01-13 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);13
2020-01-13 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);12
2020-01-13 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);7
2020-01-13 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);12
2020-01-13 00:00:00;RBNN (oblasť Rybného Námestia);20
2020-01-13 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);3
2020-01-13 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);1
2020-01-13 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);25
2020-01-13 00:00:00;NSLO (oblasť parku Námestia Slobody);0
2020-01-14 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);1
2020-01-14 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);20
2020-01-14 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);8
2020-01-14 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);8
2020-01-14 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);4
2020-01-14 00:00:00;RBNN (oblasť Rybného Námestia);20
2020-01-14 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);10
2020-01-14 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);25
2020-01-14 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);6
2020-01-14 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);6
2020-01-14 00:00:00;NSLO (oblasť parku Námestia Slobody);4
2020-01-14 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);9
2020-01-14 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);0
2020-01-15 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);15
2020-01-15 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);3
2020-01-15 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);11
2020-01-15 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);5
2020-01-15 00:00:00;RBNN (oblasť Rybného Námestia);30
2020-01-15 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);14
2020-01-15 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);14
2020-01-15 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);28
2020-01-15 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);7
2020-01-15 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);7
2020-01-15 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);1
2020-01-15 00:00:00;NSLO (oblasť parku Námestia Slobody);2
2020-01-15 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);8
2020-01-15 00:00:00;NSNP (oblasť Námestia SNP);1
2020-01-15 00:00:00;HURN (oblasť Hurbanovho námestia);8
2020-01-16 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);20
2020-01-16 00:00:00;RBNN (oblasť Rybného Námestia);34
2020-01-16 00:00:00;NSLO (oblasť parku Námestia Slobody);2
2020-01-16 00:00:00;HURN (oblasť Hurbanovho námestia);16
2020-01-16 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);19
2020-01-16 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);6
2020-01-16 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);8
2020-01-16 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);1
2020-01-16 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);18
2020-01-16 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);19
2020-01-16 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);1
2020-01-16 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);3
2020-01-16 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);16
2020-01-16 00:00:00;NSNP (oblasť Námestia SNP);8
2020-01-16 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);16
2020-01-17 00:00:00;NSNP (oblasť Námestia SNP);5
2020-01-17 00:00:00;NSLO (oblasť parku Námestia Slobody);1
2020-01-17 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);15
2020-01-17 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);11
2020-01-17 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);4
2020-01-17 00:00:00;HURN (oblasť Hurbanovho námestia);16
2020-01-17 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);5
2020-01-17 00:00:00;RBNN (oblasť Rybného Námestia);25
2020-01-17 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);6
2020-01-17 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);13
2020-01-17 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);22
2020-01-17 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);12
2020-01-17 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);22
2020-01-17 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);9
2020-01-17 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);1
2020-01-18 00:00:00;NSLO (oblasť parku Námestia Slobody);1
2020-01-18 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);18
2020-01-18 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);12
2020-01-18 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);10
2020-01-18 00:00:00;NSNP (oblasť Námestia SNP);5
2020-01-18 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);24
2020-01-18 00:00:00;RBNN (oblasť Rybného Námestia);24
2020-01-18 00:00:00;HURN (oblasť Hurbanovho námestia);22
2020-01-18 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);20
2020-01-18 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);6
2020-01-18 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);0
2020-01-18 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);24
2020-01-18 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);8
2020-01-18 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);19
2020-01-18 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);2
2020-01-19 00:00:00;RBNN (oblasť Rybného Námestia);31
2020-01-19 00:00:00;HURN (oblasť Hurbanovho námestia);14
2020-01-19 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);32
2020-01-19 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);6
2020-01-19 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);12
2020-01-19 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);8
2020-01-19 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);1
2020-01-19 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);4
2020-01-19 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);8
2020-01-19 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);9
2020-01-19 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);28
2020-01-19 00:00:00;NSNP (oblasť Námestia SNP);9
2020-01-19 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);12
2020-01-19 00:00:00;NSLO (oblasť parku Námestia Slobody);1
2020-01-19 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);10
2020-01-20 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);15
2020-01-20 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);18
2020-01-20 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);9
2020-01-20 00:00:00;RBNN (oblasť Rybného Námestia);38
2020-01-20 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);3
2020-01-20 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);26
2020-01-20 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);11
2020-01-20 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);17
2020-01-20 00:00:00;NSNP (oblasť Námestia SNP);13
2020-01-20 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);18
2020-01-20 00:00:00;NSLO (oblasť parku Námestia Slobody);2
2020-01-20 00:00:00;HURN (oblasť Hurbanovho námestia);10
2020-01-20 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);9
2020-01-20 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);1
2020-01-20 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);3
2020-01-20 00:00:00;VNTU (oblasť križovania ulíc Ventúrska-Michalská-Sedlárska);20
2020-01-21 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);2
2020-01-21 00:00:00;RBNN (oblasť Rybného Námestia);13
2020-01-21 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);6
2020-01-21 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);8
2020-01-21 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);1
2020-01-21 00:00:00;NSNP (oblasť Námestia SNP);20
2020-01-21 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);14
2020-01-21 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);11
2020-01-21 00:00:00;HURN (oblasť Hurbanovho námestia);12
2020-01-21 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);13
2020-01-21 00:00:00;NSLO (oblasť parku Námestia Slobody);2
2020-01-21 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);11
2020-01-21 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);7
2020-01-21 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);8
2020-01-21 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);16
2020-01-21 00:00:00;VNTU (oblasť križovania ulíc Ventúrska-Michalská-Sedlárska);20
2020-01-22 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);21
2020-01-22 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);8
2020-01-22 00:00:00;NSLO (oblasť parku Námestia Slobody);3
2020-01-22 00:00:00;VNTU (oblasť križovania ulíc Ventúrska-Michalská-Sedlárska);8
2020-01-22 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);9
2020-01-22 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);11
2020-01-22 00:00:00;HURN (oblasť Hurbanovho námestia);16
2020-01-22 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);1
2020-01-22 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);11
2020-01-22 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);13
2020-01-22 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);7
2020-01-22 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);6
2020-01-22 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);7
2020-01-22 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);1
2020-01-22 00:00:00;NSNP (oblasť Námestia SNP);4
2020-01-22 00:00:00;RBNN (oblasť Rybného Námestia);12
2020-01-22 00:00:00;POST (oblasť križovania ulíc Poštová - Obchodná);6
2020-01-23 00:00:00;RBNN (oblasť Rybného Námestia);31
2020-01-23 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);10
2020-01-23 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);12
2020-01-23 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);29
2020-01-23 00:00:00;HURN (oblasť Hurbanovho námestia);15
2020-01-23 00:00:00;NSNP (oblasť Námestia SNP);9
2020-01-23 00:00:00;POST (oblasť križovania ulíc Poštová - Obchodná);24
2020-01-23 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);17
2020-01-23 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);14
2020-01-23 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);10
2020-01-23 00:00:00;NSLO (oblasť parku Námestia Slobody);3
2020-01-23 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);32
2020-01-23 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);7
2020-01-23 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);17
2020-01-23 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);34
2020-01-23 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);2
2020-01-23 00:00:00;VNTU (oblasť križovania ulíc Ventúrska-Michalská-Sedlárska);7
2020-01-24 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);14
2020-01-24 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);15
2020-01-24 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);28
2020-01-24 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);0
