"date";"type";"name";"value"
2019-07-01 00:00:00;device_type;Nan;17
2019-07-01 00:00:00;device_type;mobile;1
2019-07-01 00:00:00;os;Android;21
2019-07-01 00:00:00;lang;sk;16
2019-07-01 00:00:00;browser;Chrome;22
2019-07-02 00:00:00;device_type;Nan;1307
2019-07-02 00:00:00;device_type;mobile;69
2019-07-02 00:00:00;os;Android;735
2019-07-02 00:00:00;os;Windows;33
2019-07-02 00:00:00;os;iOS;253
2019-07-02 00:00:00;lang;en;90
2019-07-02 00:00:00;lang;pt;1
2019-07-02 00:00:00;lang;ro;3
2019-07-02 00:00:00;lang;ru;8
2019-07-02 00:00:00;lang;sk;750
2019-07-02 00:00:00;lang;tr;24
2019-07-02 00:00:00;lang;uk;4
2019-07-02 00:00:00;browser;Chrome;729
2019-07-02 00:00:00;browser;Firefox;2
2019-07-02 00:00:00;browser;Safari;254
2019-07-02 00:00:00;browser;others;33
2019-07-03 00:00:00;device_type;Nan;1522
2019-07-03 00:00:00;device_type;mobile;589
2019-07-03 00:00:00;os;Android;1111
2019-07-03 00:00:00;os;iOS;737
2019-07-03 00:00:00;lang;en;405
2019-07-03 00:00:00;lang;ru;78
2019-07-03 00:00:00;lang;sk;808
2019-07-03 00:00:00;lang;uk;2
2019-07-03 00:00:00;browser;Chrome;1094
2019-07-03 00:00:00;browser;Safari;737
2019-07-04 00:00:00;device_type;Nan;1358
2019-07-04 00:00:00;device_type;mobile;366
2019-07-04 00:00:00;os;Android;1051
2019-07-04 00:00:00;os;iOS;687
2019-07-04 00:00:00;os;others;1
2019-07-04 00:00:00;lang;ar;5
2019-07-04 00:00:00;lang;cs;8
2019-07-04 00:00:00;lang;en;296
2019-07-04 00:00:00;lang;ru;40
2019-07-04 00:00:00;lang;sk;820
2019-07-04 00:00:00;browser;Chrome;1080
2019-07-04 00:00:00;browser;Safari;687
2019-07-05 00:00:00;device_type;Nan;1475
2019-07-05 00:00:00;device_type;desktop;4
2019-07-05 00:00:00;device_type;mobile;620
2019-07-05 00:00:00;os;Android;1309
2019-07-05 00:00:00;os;OS X;5
2019-07-05 00:00:00;os;iOS;819
2019-07-05 00:00:00;os;others;2
2019-07-05 00:00:00;lang;en;564
2019-07-05 00:00:00;lang;ru;43
2019-07-05 00:00:00;lang;sk;722
2019-07-05 00:00:00;lang;sr;6
2019-07-05 00:00:00;lang;tr;7
2019-07-05 00:00:00;lang;uk;18
2019-07-05 00:00:00;browser;Chrome;1475
2019-07-05 00:00:00;browser;Firefox;7
2019-07-05 00:00:00;browser;Safari;820
2019-07-06 00:00:00;device_type;Nan;1646
2019-07-06 00:00:00;device_type;mobile;297
2019-07-06 00:00:00;os;Android;1175
2019-07-06 00:00:00;os;Windows;16
2019-07-06 00:00:00;os;iOS;761
2019-07-06 00:00:00;lang;ar;1
2019-07-06 00:00:00;lang;de;5
2019-07-06 00:00:00;lang;en;460
2019-07-06 00:00:00;lang;sk;614
2019-07-06 00:00:00;lang;tr;7
2019-07-06 00:00:00;lang;uk;9
2019-07-06 00:00:00;browser;Chrome;1160
2019-07-06 00:00:00;browser;Safari;761
2019-07-06 00:00:00;browser;others;16
2019-07-07 00:00:00;device_type;Nan;1212
2019-07-07 00:00:00;device_type;mobile;256
2019-07-07 00:00:00;os;Android;1112
2019-07-07 00:00:00;os;Nan;1
2019-07-07 00:00:00;os;Windows;24
2019-07-07 00:00:00;os;iOS;693
2019-07-07 00:00:00;lang;de;65
2019-07-07 00:00:00;lang;en;459
2019-07-07 00:00:00;lang;es;11
2019-07-07 00:00:00;lang;ru;41
2019-07-07 00:00:00;lang;sk;515
2019-07-07 00:00:00;lang;th;1
2019-07-07 00:00:00;lang;tr;12
2019-07-07 00:00:00;lang;vi;2
2019-07-07 00:00:00;browser;Chrome;1112
2019-07-07 00:00:00;browser;Nan;1
2019-07-07 00:00:00;browser;Safari;693
2019-07-07 00:00:00;browser;others;13
2019-07-08 00:00:00;device_type;Nan;169
2019-07-08 00:00:00;device_type;mobile;314
2019-07-08 00:00:00;os;Android;507
2019-07-08 00:00:00;os;iOS;297
2019-07-08 00:00:00;lang;de;34
2019-07-08 00:00:00;lang;sk;87
2019-07-08 00:00:00;lang;tr;3
2019-07-08 00:00:00;browser;Chrome;503
2019-07-08 00:00:00;browser;Safari;298
2019-07-09 00:00:00;device_type;Nan;1519
2019-07-09 00:00:00;device_type;mobile;264
2019-07-09 00:00:00;os;Android;1238
2019-07-09 00:00:00;os;Windows;4
2019-07-09 00:00:00;os;iOS;330
2019-07-09 00:00:00;lang;en;154
2019-07-09 00:00:00;lang;ru;26
2019-07-09 00:00:00;lang;sk;1162
2019-07-09 00:00:00;lang;uk;6
2019-07-09 00:00:00;browser;Chrome;1225
2019-07-09 00:00:00;browser;Safari;330
2019-07-09 00:00:00;browser;others;4
2019-07-10 00:00:00;device_type;Nan;1266
2019-07-10 00:00:00;device_type;mobile;357
2019-07-10 00:00:00;os;Android;1036
2019-07-10 00:00:00;os;iOS;618
2019-07-10 00:00:00;lang;cs;9
2019-07-10 00:00:00;lang;de;13
2019-07-10 00:00:00;lang;en;290
2019-07-10 00:00:00;lang;sk;278
2019-07-10 00:00:00;lang;tr;32
2019-07-10 00:00:00;browser;Chrome;1031
2019-07-10 00:00:00;browser;Safari;619
2019-07-11 00:00:00;device_type;Nan;1840
2019-07-11 00:00:00;device_type;mobile;236
2019-07-11 00:00:00;device_type;tablet;1
2019-07-11 00:00:00;os;Android;1316
2019-07-11 00:00:00;os;iOS;770
2019-07-11 00:00:00;lang;en;296
2019-07-11 00:00:00;lang;ja;1
2019-07-11 00:00:00;lang;ru;43
2019-07-11 00:00:00;lang;sk;1141
2019-07-11 00:00:00;browser;Chrome;1300
2019-07-11 00:00:00;browser;Safari;769
2019-07-12 00:00:00;device_type;Nan;1467
2019-07-12 00:00:00;device_type;mobile;429
2019-07-12 00:00:00;os;Android;1111
2019-07-12 00:00:00;os;Windows;17
2019-07-12 00:00:00;os;iOS;438
2019-07-12 00:00:00;os;others;1
2019-07-12 00:00:00;lang;en;361
2019-07-12 00:00:00;lang;fi;1
2019-07-12 00:00:00;lang;hu;1
2019-07-12 00:00:00;lang;id;1
2019-07-12 00:00:00;lang;sk;895
2019-07-12 00:00:00;lang;zh;3
2019-07-12 00:00:00;browser;Chrome;1143
2019-07-12 00:00:00;browser;Opera;2
2019-07-12 00:00:00;browser;Safari;438
2019-07-12 00:00:00;browser;others;18
2019-07-13 00:00:00;device_type;Nan;937
2019-07-13 00:00:00;device_type;mobile;457
2019-07-13 00:00:00;os;Android;909
2019-07-13 00:00:00;os;iOS;498
2019-07-13 00:00:00;os;others;2
2019-07-13 00:00:00;lang;cs;3
2019-07-13 00:00:00;lang;en;215
2019-07-13 00:00:00;lang;es;1
2019-07-13 00:00:00;lang;it;4
2019-07-13 00:00:00;lang;pl;3
2019-07-13 00:00:00;lang;ru;37
2019-07-13 00:00:00;lang;sk;383
2019-07-13 00:00:00;lang;tr;19
2019-07-13 00:00:00;lang;uk;9
2019-07-13 00:00:00;lang;vi;3
2019-07-13 00:00:00;browser;Chrome;905
2019-07-13 00:00:00;browser;Safari;498
2019-07-14 00:00:00;device_type;Nan;1282
2019-07-14 00:00:00;device_type;mobile;622
2019-07-14 00:00:00;os;Android;1284
2019-07-14 00:00:00;os;iOS;515
2019-07-14 00:00:00;os;others;1
2019-07-14 00:00:00;lang;cs;1
2019-07-14 00:00:00;lang;en;588
2019-07-14 00:00:00;lang;ru;18
2019-07-14 00:00:00;lang;sk;545
2019-07-14 00:00:00;lang;uk;3
2019-07-14 00:00:00;lang;vi;3
2019-07-14 00:00:00;browser;Chrome;1275
2019-07-14 00:00:00;browser;Opera;5
2019-07-14 00:00:00;browser;Safari;515
2019-07-15 00:00:00;device_type;Nan;715
2019-07-15 00:00:00;device_type;mobile;418
2019-07-15 00:00:00;os;Android;631
2019-07-15 00:00:00;os;Nan;1
2019-07-15 00:00:00;os;iOS;404
2019-07-15 00:00:00;lang;en;198
2019-07-15 00:00:00;lang;he;1
2019-07-15 00:00:00;lang;sk;329
2019-07-15 00:00:00;lang;uk;1
2019-07-15 00:00:00;browser;Chrome;627
2019-07-15 00:00:00;browser;Nan;1
2019-07-15 00:00:00;browser;Safari;404
