"date";"type";"name";"value"
2018-11-01 00:00:00;device_type;Nan;81
2018-11-01 00:00:00;device_type;desktop;2
2018-11-01 00:00:00;device_type;mobile;1841
2018-11-01 00:00:00;os;Android;887
2018-11-01 00:00:00;os;OS X;2
2018-11-01 00:00:00;os;iOS;521
2018-11-01 00:00:00;lang;de;22
2018-11-01 00:00:00;lang;en;270
2018-11-01 00:00:00;lang;es;6
2018-11-01 00:00:00;lang;ru;38
2018-11-01 00:00:00;lang;sk;555
2018-11-01 00:00:00;browser;Android;2
2018-11-01 00:00:00;browser;Chrome;765
2018-11-01 00:00:00;browser;Firefox;3
2018-11-01 00:00:00;browser;Opera;5
2018-11-01 00:00:00;browser;Safari;521
2018-11-02 00:00:00;device_type;Nan;52
2018-11-02 00:00:00;device_type;desktop;4
2018-11-02 00:00:00;device_type;mobile;1490
2018-11-02 00:00:00;os;Android;843
2018-11-02 00:00:00;os;Windows;2
2018-11-02 00:00:00;os;iOS;282
2018-11-02 00:00:00;lang;de;18
2018-11-02 00:00:00;lang;en;207
2018-11-02 00:00:00;lang;sk;558
2018-11-02 00:00:00;browser;Chrome;835
2018-11-02 00:00:00;browser;Opera;5
2018-11-02 00:00:00;browser;Safari;282
2018-11-03 00:00:00;device_type;Nan;213
2018-11-03 00:00:00;device_type;mobile;1374
2018-11-03 00:00:00;device_type;tablet;6
2018-11-03 00:00:00;os;Android;1090
2018-11-03 00:00:00;os;Nan;3
2018-11-03 00:00:00;os;Windows;7
2018-11-03 00:00:00;os;iOS;207
2018-11-03 00:00:00;os;others;3
2018-11-03 00:00:00;lang;ar;1
2018-11-03 00:00:00;lang;de;18
2018-11-03 00:00:00;lang;en;279
2018-11-03 00:00:00;lang;pt;2
2018-11-03 00:00:00;lang;ru;36
2018-11-03 00:00:00;lang;sk;373
2018-11-03 00:00:00;lang;sr;6
2018-11-03 00:00:00;lang;tr;11
2018-11-03 00:00:00;browser;Chrome;1069
2018-11-03 00:00:00;browser;Nan;3
2018-11-03 00:00:00;browser;Safari;207
2018-11-03 00:00:00;browser;others;3
2018-11-04 00:00:00;device_type;Nan;120
2018-11-04 00:00:00;device_type;desktop;2
2018-11-04 00:00:00;device_type;mobile;1700
2018-11-04 00:00:00;device_type;tablet;2
2018-11-04 00:00:00;os;Android;1120
2018-11-04 00:00:00;os;Windows;1
2018-11-04 00:00:00;os;iOS;518
2018-11-04 00:00:00;lang;cs;2
2018-11-04 00:00:00;lang;de;7
2018-11-04 00:00:00;lang;el;4
2018-11-04 00:00:00;lang;en;258
2018-11-04 00:00:00;lang;it;6
2018-11-04 00:00:00;lang;ru;42
2018-11-04 00:00:00;lang;sk;712
2018-11-04 00:00:00;lang;tr;10
2018-11-04 00:00:00;browser;Chrome;1156
2018-11-04 00:00:00;browser;Safari;519
2018-11-05 00:00:00;device_type;Nan;20
2018-11-05 00:00:00;device_type;mobile;1583
2018-11-05 00:00:00;os;Android;1048
2018-11-05 00:00:00;os;iOS;324
2018-11-05 00:00:00;lang;en;212
2018-11-05 00:00:00;lang;sk;543
2018-11-05 00:00:00;browser;Chrome;1035
2018-11-05 00:00:00;browser;Safari;325
2018-11-06 00:00:00;device_type;Nan;56
2018-11-06 00:00:00;device_type;mobile;1017
2018-11-06 00:00:00;os;Android;871
2018-11-06 00:00:00;os;others;4
2018-11-06 00:00:00;lang;en;211
2018-11-06 00:00:00;lang;es;5
2018-11-06 00:00:00;lang;sk;165
2018-11-06 00:00:00;browser;Chrome;1024
2018-11-07 00:00:00;device_type;Nan;139
2018-11-07 00:00:00;device_type;mobile;1106
2018-11-07 00:00:00;os;Android;847
2018-11-07 00:00:00;os;Windows;9
2018-11-07 00:00:00;os;iOS;280
2018-11-07 00:00:00;lang;en;145
2018-11-07 00:00:00;lang;ru;20
2018-11-07 00:00:00;lang;sk;638
2018-11-07 00:00:00;lang;uk;11
2018-11-07 00:00:00;browser;Chrome;833
2018-11-07 00:00:00;browser;Safari;280
2018-11-07 00:00:00;browser;others;9
2018-11-08 00:00:00;device_type;Nan;227
2018-11-08 00:00:00;device_type;mobile;1252
2018-11-08 00:00:00;os;Android;986
2018-11-08 00:00:00;os;Windows;5
2018-11-08 00:00:00;os;iOS;245
2018-11-08 00:00:00;lang;en;291
2018-11-08 00:00:00;lang;sk;796
2018-11-08 00:00:00;browser;Chrome;968
2018-11-08 00:00:00;browser;Opera;11
2018-11-08 00:00:00;browser;Safari;245
2018-11-08 00:00:00;browser;others;4
2018-11-09 00:00:00;device_type;Nan;125
2018-11-09 00:00:00;device_type;mobile;1601
2018-11-09 00:00:00;os;Android;1010
2018-11-09 00:00:00;os;Nan;1
2018-11-09 00:00:00;os;iOS;184
2018-11-09 00:00:00;lang;de;6
2018-11-09 00:00:00;lang;en;260
2018-11-09 00:00:00;lang;hr;4
2018-11-09 00:00:00;lang;hu;4
2018-11-09 00:00:00;lang;nl;1
2018-11-09 00:00:00;lang;ru;21
2018-11-09 00:00:00;lang;sk;826
2018-11-09 00:00:00;lang;sr;5
2018-11-09 00:00:00;browser;Chrome;996
2018-11-09 00:00:00;browser;Nan;1
2018-11-09 00:00:00;browser;Safari;184
2018-11-10 00:00:00;device_type;Nan;102
2018-11-10 00:00:00;device_type;desktop;1
2018-11-10 00:00:00;device_type;mobile;1677
2018-11-10 00:00:00;os;Android;1115
2018-11-10 00:00:00;os;OS X;1
2018-11-10 00:00:00;os;iOS;472
2018-11-10 00:00:00;lang;cs;12
2018-11-10 00:00:00;lang;en;307
2018-11-10 00:00:00;lang;hu;3
2018-11-10 00:00:00;lang;ro;1
2018-11-10 00:00:00;lang;ru;70
2018-11-10 00:00:00;lang;sk;797
2018-11-10 00:00:00;lang;sr;3
2018-11-10 00:00:00;browser;Android;2
2018-11-10 00:00:00;browser;Chrome;1097
2018-11-10 00:00:00;browser;Firefox;1
2018-11-10 00:00:00;browser;Safari;473
2018-11-11 00:00:00;device_type;Nan;82
2018-11-11 00:00:00;device_type;mobile;1376
2018-11-11 00:00:00;os;Android;665
2018-11-11 00:00:00;os;iOS;433
2018-11-11 00:00:00;lang;en;201
2018-11-11 00:00:00;lang;es;2
2018-11-11 00:00:00;lang;fr;5
2018-11-11 00:00:00;lang;it;4
2018-11-11 00:00:00;lang;sk;452
2018-11-11 00:00:00;lang;tr;3
2018-11-11 00:00:00;browser;Chrome;654
2018-11-11 00:00:00;browser;Safari;434
2018-11-12 00:00:00;device_type;Nan;63
2018-11-12 00:00:00;device_type;mobile;1773
2018-11-12 00:00:00;os;Android;1115
2018-11-12 00:00:00;os;iOS;184
2018-11-12 00:00:00;lang;de;8
2018-11-12 00:00:00;lang;en;217
2018-11-12 00:00:00;lang;es;7
2018-11-12 00:00:00;lang;sk;773
2018-11-12 00:00:00;lang;sr;3
2018-11-12 00:00:00;lang;th;3
2018-11-12 00:00:00;browser;Chrome;1098
2018-11-12 00:00:00;browser;Safari;184
2018-11-13 00:00:00;device_type;Nan;18
2018-11-13 00:00:00;device_type;mobile;1601
2018-11-13 00:00:00;os;Android;1272
2018-11-13 00:00:00;os;Nan;1
2018-11-13 00:00:00;os;iOS;197
2018-11-13 00:00:00;lang;hu;1
2018-11-13 00:00:00;lang;sk;842
2018-11-13 00:00:00;lang;th;1
2018-11-13 00:00:00;lang;uk;4
2018-11-13 00:00:00;browser;Chrome;1264
2018-11-13 00:00:00;browser;Nan;1
2018-11-13 00:00:00;browser;Safari;198
2018-11-14 00:00:00;device_type;media;1
2018-11-14 00:00:00;device_type;mobile;1247
2018-11-14 00:00:00;os;Android;1013
2018-11-14 00:00:00;os;iOS;12
2018-11-14 00:00:00;lang;en;24
2018-11-14 00:00:00;lang;pt;2
2018-11-14 00:00:00;lang;sk;854
2018-11-14 00:00:00;lang;tr;4
2018-11-14 00:00:00;browser;Chrome;994
2018-11-14 00:00:00;browser;Safari;13
2018-11-15 00:00:00;device_type;Nan;66
2018-11-15 00:00:00;device_type;mobile;1152
2018-11-15 00:00:00;os;Android;840
2018-11-15 00:00:00;os;iOS;217
2018-11-15 00:00:00;lang;cs;6
2018-11-15 00:00:00;lang;en;72
2018-11-15 00:00:00;lang;ru;10
2018-11-15 00:00:00;lang;sk;453
2018-11-15 00:00:00;lang;tr;3
2018-11-15 00:00:00;lang;uk;5
2018-11-15 00:00:00;browser;Chrome;842
2018-11-15 00:00:00;browser;Safari;217
2018-11-16 00:00:00;device_type;desktop;3
2018-11-16 00:00:00;device_type;mobile;1746
2018-11-16 00:00:00;os;Android;1336
2018-11-16 00:00:00;os;OS X;2
2018-11-16 00:00:00;os;iOS;224
2018-11-16 00:00:00;lang;en;50
2018-11-16 00:00:00;lang;fr;1
2018-11-16 00:00:00;lang;ru;11
2018-11-16 00:00:00;lang;sk;1101
2018-11-16 00:00:00;lang;vi;3
2018-11-16 00:00:00;browser;Chrome;1309
2018-11-16 00:00:00;browser;Firefox;4
2018-11-16 00:00:00;browser;Safari;225
2018-11-17 00:00:00;device_type;Nan;147
2018-11-17 00:00:00;device_type;mobile;1426
2018-11-17 00:00:00;os;Android;1056
2018-11-17 00:00:00;os;iOS;451
2018-11-17 00:00:00;lang;de;5
2018-11-17 00:00:00;lang;en;193
2018-11-17 00:00:00;lang;pt;4
2018-11-17 00:00:00;lang;ro;1
2018-11-17 00:00:00;lang;ru;33
2018-11-17 00:00:00;lang;sk;588
2018-11-17 00:00:00;lang;tr;6
2018-11-17 00:00:00;lang;uk;14
2018-11-17 00:00:00;browser;Chrome;1033
2018-11-17 00:00:00;browser;Opera;8
2018-11-17 00:00:00;browser;Safari;451
2018-11-18 00:00:00;device_type;Nan;87
2018-11-18 00:00:00;device_type;desktop;3
2018-11-18 00:00:00;device_type;mobile;1260
2018-11-18 00:00:00;os;Android;954
2018-11-18 00:00:00;os;OS X;2
2018-11-18 00:00:00;os;iOS;150
2018-11-18 00:00:00;lang;cs;5
2018-11-18 00:00:00;lang;en;188
2018-11-18 00:00:00;lang;it;3
2018-11-18 00:00:00;lang;ro;1
2018-11-18 00:00:00;lang;ru;41
2018-11-18 00:00:00;lang;sk;325
2018-11-18 00:00:00;lang;tr;3
2018-11-18 00:00:00;lang;vi;3
2018-11-18 00:00:00;browser;Chrome;944
2018-11-18 00:00:00;browser;Firefox;2
2018-11-18 00:00:00;browser;Safari;150
2018-11-19 00:00:00;device_type;Nan;112
2018-11-19 00:00:00;device_type;mobile;1086
2018-11-19 00:00:00;os;Android;777
2018-11-19 00:00:00;os;iOS;155
2018-11-19 00:00:00;lang;en;87
2018-11-19 00:00:00;lang;it;4
2018-11-19 00:00:00;lang;sk;479
2018-11-19 00:00:00;browser;Chrome;763
2018-11-19 00:00:00;browser;Safari;156
2018-11-20 00:00:00;device_type;desktop;3
2018-11-20 00:00:00;device_type;mobile;267
2018-11-20 00:00:00;os;Android;138
2018-11-20 00:00:00;os;OS X;1
2018-11-20 00:00:00;os;iOS;29
2018-11-20 00:00:00;lang;en;32
2018-11-20 00:00:00;lang;sk;520
2018-11-20 00:00:00;browser;Chrome;136
2018-11-20 00:00:00;browser;Firefox;3
2018-11-20 00:00:00;browser;Safari;29
2018-11-21 00:00:00;device_type;mobile;1512
2018-11-21 00:00:00;os;Android;1157
2018-11-21 00:00:00;lang;en;156
