"date";"type";"name";"value"
2020-04-01 00:00:00;device_type;mobile;22
2020-04-01 00:00:00;device_type;Nan;1
2020-04-01 00:00:00;device_type;desktop;1
2020-04-01 00:00:00;device_type;tablet;1
2020-04-01 00:00:00;os;iOS;8
2020-04-01 00:00:00;os;Android;15
2020-04-01 00:00:00;os;Windows;1
2020-04-01 00:00:00;os;others;1
2020-04-01 00:00:00;browser;Safari;8
2020-04-01 00:00:00;browser;Chrome;17
2020-04-01 00:00:00;lang;sk;17
2020-04-01 00:00:00;lang;en;3
2020-04-01 00:00:00;lang;ru;3
2020-04-01 00:00:00;lang;hu;1
2020-04-01 00:00:00;lang;el;1
2020-04-02 00:00:00;device_type;mobile;17
2020-04-02 00:00:00;device_type;Nan;3
2020-04-02 00:00:00;device_type;desktop;1
2020-04-02 00:00:00;os;Android;14
2020-04-02 00:00:00;os;Windows;2
2020-04-02 00:00:00;os;iOS;5
2020-04-02 00:00:00;browser;Chrome;15
2020-04-02 00:00:00;browser;Firefox;1
2020-04-02 00:00:00;browser;Safari;5
2020-04-02 00:00:00;lang;sk;15
2020-04-02 00:00:00;lang;en;4
2020-04-02 00:00:00;lang;hu;1
2020-04-02 00:00:00;lang;ru;1
2020-04-03 00:00:00;device_type;mobile;22
2020-04-03 00:00:00;device_type;tablet;1
2020-04-03 00:00:00;os;Android;13
2020-04-03 00:00:00;os;iOS;10
2020-04-03 00:00:00;browser;Chrome;12
2020-04-03 00:00:00;browser;Android;1
2020-04-03 00:00:00;browser;Safari;10
2020-04-03 00:00:00;lang;sk;19
2020-04-03 00:00:00;lang;en;3
2020-04-03 00:00:00;lang;ru;1
2020-04-04 00:00:00;device_type;tablet;1
2020-04-04 00:00:00;device_type;mobile;24
2020-04-04 00:00:00;device_type;media;1
2020-04-04 00:00:00;device_type;Nan;1
2020-04-04 00:00:00;os;others;1
2020-04-04 00:00:00;os;Android;20
2020-04-04 00:00:00;os;iOS;6
2020-04-04 00:00:00;browser;Chrome;21
2020-04-04 00:00:00;browser;Safari;6
2020-04-04 00:00:00;lang;sk;18
2020-04-04 00:00:00;lang;en;4
2020-04-04 00:00:00;lang;pt;1
2020-04-04 00:00:00;lang;de;1
2020-04-04 00:00:00;lang;ru;3
2020-04-05 00:00:00;device_type;mobile;31
2020-04-05 00:00:00;device_type;desktop;2
2020-04-05 00:00:00;device_type;Nan;3
2020-04-05 00:00:00;os;Android;19
2020-04-05 00:00:00;os;iOS;12
2020-04-05 00:00:00;os;Windows;4
2020-04-05 00:00:00;os;OS X;1
2020-04-05 00:00:00;browser;Chrome;22
2020-04-05 00:00:00;browser;Safari;12
2020-04-05 00:00:00;browser;Firefox;2
2020-04-05 00:00:00;lang;sk;21
2020-04-05 00:00:00;lang;ru;7
2020-04-05 00:00:00;lang;en;5
2020-04-05 00:00:00;lang;bs;1
2020-04-05 00:00:00;lang;ro;1
2020-04-05 00:00:00;lang;uk;1
2020-04-06 00:00:00;device_type;mobile;21
2020-04-06 00:00:00;device_type;tablet;1
2020-04-06 00:00:00;os;Android;13
2020-04-06 00:00:00;os;iOS;9
2020-04-06 00:00:00;browser;Chrome;13
2020-04-06 00:00:00;browser;Safari;9
2020-04-06 00:00:00;lang;en;5
2020-04-06 00:00:00;lang;sk;13
2020-04-06 00:00:00;lang;fr;1
2020-04-06 00:00:00;lang;tr;1
2020-04-06 00:00:00;lang;el;1
2020-04-06 00:00:00;lang;sq;1
2020-04-07 00:00:00;device_type;mobile;37
2020-04-07 00:00:00;device_type;desktop;4
2020-04-07 00:00:00;device_type;Nan;1
2020-04-07 00:00:00;device_type;tablet;1
2020-04-07 00:00:00;os;Android;28
2020-04-07 00:00:00;os;OS X;1
2020-04-07 00:00:00;os;iOS;11
2020-04-07 00:00:00;os;Windows;3
2020-04-07 00:00:00;browser;Chrome;30
2020-04-07 00:00:00;browser;Firefox;1
2020-04-07 00:00:00;browser;Safari;11
2020-04-07 00:00:00;browser;Opera;1
2020-04-07 00:00:00;lang;sk;28
2020-04-07 00:00:00;lang;uk;2
2020-04-07 00:00:00;lang;cs;1
2020-04-07 00:00:00;lang;en;6
2020-04-07 00:00:00;lang;de;1
2020-04-07 00:00:00;lang;it;1
2020-04-07 00:00:00;lang;sr;1
2020-04-07 00:00:00;lang;bg;1
2020-04-07 00:00:00;lang;da;1
2020-04-07 00:00:00;lang;pt;1
2020-04-08 00:00:00;device_type;mobile;17
2020-04-08 00:00:00;device_type;tablet;2
2020-04-08 00:00:00;device_type;desktop;2
2020-04-08 00:00:00;device_type;Nan;3
2020-04-08 00:00:00;os;Android;13
2020-04-08 00:00:00;os;others;1
2020-04-08 00:00:00;os;iOS;7
2020-04-08 00:00:00;os;Windows;3
2020-04-08 00:00:00;browser;Chrome;16
2020-04-08 00:00:00;browser;Safari;7
2020-04-08 00:00:00;browser;IE;1
2020-04-08 00:00:00;lang;sk;13
2020-04-08 00:00:00;lang;en;4
2020-04-08 00:00:00;lang;ar;2
2020-04-08 00:00:00;lang;vi;2
2020-04-08 00:00:00;lang;cs;2
2020-04-08 00:00:00;lang;uk;1
2020-04-09 00:00:00;device_type;mobile;21
2020-04-09 00:00:00;device_type;Nan;1
2020-04-09 00:00:00;os;Android;16
2020-04-09 00:00:00;os;iOS;6
2020-04-09 00:00:00;browser;Chrome;16
2020-04-09 00:00:00;browser;Safari;6
2020-04-09 00:00:00;lang;en;4
2020-04-09 00:00:00;lang;sk;16
2020-04-09 00:00:00;lang;th;1
2020-04-09 00:00:00;lang;uk;1
2020-04-10 00:00:00;device_type;mobile;18
2020-04-10 00:00:00;device_type;tablet;1
2020-04-10 00:00:00;device_type;Nan;2
2020-04-10 00:00:00;os;iOS;8
2020-04-10 00:00:00;os;Android;12
2020-04-10 00:00:00;os;Windows;1
