"date";"type";"name";"value"
2018-08-01 00:00:00;device_type;Nan;81
2018-08-01 00:00:00;device_type;mobile;2466
2018-08-01 00:00:00;os;Android;969
2018-08-01 00:00:00;os;iOS;754
2018-08-01 00:00:00;lang;cs;4
2018-08-01 00:00:00;lang;de;24
2018-08-01 00:00:00;lang;en;391
2018-08-01 00:00:00;lang;es;47
2018-08-01 00:00:00;lang;fr;1
2018-08-01 00:00:00;lang;sk;641
2018-08-01 00:00:00;lang;tr;4
2018-08-01 00:00:00;lang;uk;3
2018-08-01 00:00:00;browser;Chrome;947
2018-08-01 00:00:00;browser;Safari;755
2018-08-02 00:00:00;device_type;Nan;159
2018-08-02 00:00:00;device_type;mobile;1771
2018-08-02 00:00:00;os;Android;1429
2018-08-02 00:00:00;os;iOS;177
2018-08-02 00:00:00;lang;de;45
2018-08-02 00:00:00;lang;en;282
2018-08-02 00:00:00;lang;fr;7
2018-08-02 00:00:00;lang;nl;5
2018-08-02 00:00:00;lang;sk;555
2018-08-02 00:00:00;browser;Chrome;1277
2018-08-02 00:00:00;browser;Opera;3
2018-08-02 00:00:00;browser;Safari;177
2018-08-03 00:00:00;device_type;Nan;203
2018-08-03 00:00:00;device_type;mobile;2090
2018-08-03 00:00:00;device_type;tablet;6
2018-08-03 00:00:00;os;Android;1413
2018-08-03 00:00:00;os;iOS;511
2018-08-03 00:00:00;lang;ca;2
2018-08-03 00:00:00;lang;cs;5
2018-08-03 00:00:00;lang;el;1
2018-08-03 00:00:00;lang;en;501
2018-08-03 00:00:00;lang;sk;815
2018-08-03 00:00:00;browser;Chrome;1374
2018-08-03 00:00:00;browser;Opera;6
2018-08-03 00:00:00;browser;Safari;511
2018-08-04 00:00:00;device_type;Nan;221
2018-08-04 00:00:00;device_type;mobile;2775
2018-08-04 00:00:00;device_type;tablet;5
2018-08-04 00:00:00;os;Android;1594
2018-08-04 00:00:00;os;iOS;1055
2018-08-04 00:00:00;os;others;1
2018-08-04 00:00:00;lang;ca;3
2018-08-04 00:00:00;lang;cs;9
2018-08-04 00:00:00;lang;de;112
2018-08-04 00:00:00;lang;en;855
2018-08-04 00:00:00;lang;es;14
2018-08-04 00:00:00;lang;hr;4
2018-08-04 00:00:00;lang;ru;9
2018-08-04 00:00:00;lang;sk;723
2018-08-04 00:00:00;browser;Chrome;1559
2018-08-04 00:00:00;browser;Opera;5
2018-08-04 00:00:00;browser;Safari;1057
2018-08-05 00:00:00;device_type;Nan;244
2018-08-05 00:00:00;device_type;mobile;2211
2018-08-05 00:00:00;os;Android;1496
2018-08-05 00:00:00;os;iOS;494
2018-08-05 00:00:00;lang;ar;18
2018-08-05 00:00:00;lang;cs;4
2018-08-05 00:00:00;lang;el;1
2018-08-05 00:00:00;lang;en;595
2018-08-05 00:00:00;lang;it;14
2018-08-05 00:00:00;lang;ru;15
2018-08-05 00:00:00;lang;sk;691
2018-08-05 00:00:00;browser;Android;5
2018-08-05 00:00:00;browser;Chrome;1442
2018-08-05 00:00:00;browser;Safari;495
2018-08-06 00:00:00;device_type;Nan;187
2018-08-06 00:00:00;device_type;desktop;6
2018-08-06 00:00:00;device_type;mobile;1565
2018-08-06 00:00:00;os;Android;652
2018-08-06 00:00:00;os;Windows;8
2018-08-06 00:00:00;os;iOS;605
2018-08-06 00:00:00;lang;en;620
2018-08-06 00:00:00;lang;sk;525
