"date";"type";"name";"value"
2020-02-01 00:00:00;device_type;mobile;481
2020-02-01 00:00:00;device_type;desktop;7
2020-02-01 00:00:00;device_type;Nan;11
2020-02-01 00:00:00;os;Android;264
2020-02-01 00:00:00;os;iOS;226
2020-02-01 00:00:00;os;OS X;3
2020-02-01 00:00:00;os;Windows;6
2020-02-01 00:00:00;browser;Chrome;267
2020-02-01 00:00:00;browser;Safari;226
2020-02-01 00:00:00;browser;Opera;1
2020-02-01 00:00:00;browser;Firefox;3
2020-02-01 00:00:00;browser;others;2
2020-02-01 00:00:00;lang;en;145
2020-02-01 00:00:00;lang;sq;1
2020-02-01 00:00:00;lang;ru;52
2020-02-01 00:00:00;lang;sk;102
2020-02-01 00:00:00;lang;de;34
2020-02-01 00:00:00;lang;es;30
2020-02-01 00:00:00;lang;zh;9
2020-02-01 00:00:00;lang;uk;12
2020-02-01 00:00:00;lang;pt;9
2020-02-01 00:00:00;lang;tr;49
2020-02-01 00:00:00;lang;vi;1
2020-02-01 00:00:00;lang;ko;6
2020-02-01 00:00:00;lang;he;6
2020-02-01 00:00:00;lang;cs;7
2020-02-01 00:00:00;lang;fr;7
2020-02-01 00:00:00;lang;it;4
2020-02-01 00:00:00;lang;sr;4
2020-02-01 00:00:00;lang;nl;5
2020-02-01 00:00:00;lang;pl;3
2020-02-01 00:00:00;lang;mk;1
2020-02-01 00:00:00;lang;az;2
2020-02-01 00:00:00;lang;bs;1
2020-02-01 00:00:00;lang;ar;1
2020-02-01 00:00:00;lang;el;4
2020-02-01 00:00:00;lang;bg;2
2020-02-01 00:00:00;lang;hu;2
2020-02-02 00:00:00;device_type;mobile;347
2020-02-02 00:00:00;device_type;Nan;13
2020-02-02 00:00:00;device_type;tablet;2
2020-02-02 00:00:00;device_type;desktop;1
2020-02-02 00:00:00;device_type;gaming;1
2020-02-02 00:00:00;os;iOS;163
2020-02-02 00:00:00;os;Android;198
2020-02-02 00:00:00;os;Windows;1
2020-02-02 00:00:00;os;OS X;1
2020-02-02 00:00:00;os;others;1
2020-02-02 00:00:00;browser;Safari;163
2020-02-02 00:00:00;browser;Chrome;196
2020-02-02 00:00:00;browser;Opera;2
2020-02-02 00:00:00;browser;Firefox;3
2020-02-02 00:00:00;lang;tr;17
2020-02-02 00:00:00;lang;uk;13
2020-02-02 00:00:00;lang;en;111
2020-02-02 00:00:00;lang;it;4
2020-02-02 00:00:00;lang;sk;58
2020-02-02 00:00:00;lang;sr;8
2020-02-02 00:00:00;lang;hu;1
2020-02-02 00:00:00;lang;cs;5
2020-02-02 00:00:00;lang;ru;66
2020-02-02 00:00:00;lang;es;19
2020-02-02 00:00:00;lang;de;11
2020-02-02 00:00:00;lang;zh;7
2020-02-02 00:00:00;lang;id;3
2020-02-02 00:00:00;lang;ko;2
2020-02-02 00:00:00;lang;ja;2
2020-02-02 00:00:00;lang;pt;16
2020-02-02 00:00:00;lang;fr;2
2020-02-02 00:00:00;lang;th;1
2020-02-02 00:00:00;lang;nl;1
2020-02-02 00:00:00;lang;el;9
2020-02-02 00:00:00;lang;pl;2
2020-02-02 00:00:00;lang;hr;2
2020-02-02 00:00:00;lang;mk;1
2020-02-02 00:00:00;lang;ar;1
2020-02-02 00:00:00;lang;bg;1
2020-02-02 00:00:00;lang;ca;1
2020-02-03 00:00:00;device_type;mobile;218
2020-02-03 00:00:00;device_type;desktop;11
2020-02-03 00:00:00;device_type;Nan;5
2020-02-03 00:00:00;os;iOS;93
2020-02-03 00:00:00;os;Android;128
2020-02-03 00:00:00;os;OS X;5
2020-02-03 00:00:00;os;Windows;8
2020-02-03 00:00:00;browser;Safari;93
2020-02-03 00:00:00;browser;Chrome;130
2020-02-03 00:00:00;browser;Firefox;8
2020-02-03 00:00:00;browser;Opera;3
2020-02-03 00:00:00;lang;uk;10
2020-02-03 00:00:00;lang;ru;44
2020-02-03 00:00:00;lang;en;58
2020-02-03 00:00:00;lang;sk;61
2020-02-03 00:00:00;lang;he;3
2020-02-03 00:00:00;lang;nl;3
2020-02-03 00:00:00;lang;tr;15
2020-02-03 00:00:00;lang;es;10
2020-02-03 00:00:00;lang;cs;4
2020-02-03 00:00:00;lang;hu;2
2020-02-03 00:00:00;lang;zh;2
2020-02-03 00:00:00;lang;fr;5
2020-02-03 00:00:00;lang;pt;2
2020-02-03 00:00:00;lang;ka;1
2020-02-03 00:00:00;lang;ca;1
2020-02-03 00:00:00;lang;de;6
2020-02-03 00:00:00;lang;it;2
2020-02-03 00:00:00;lang;el;1
2020-02-03 00:00:00;lang;bg;1
2020-02-03 00:00:00;lang;ar;1
2020-02-03 00:00:00;lang;pl;1
2020-02-03 00:00:00;lang;hr;1
2020-02-04 00:00:00;device_type;mobile;155
2020-02-04 00:00:00;device_type;desktop;8
2020-02-04 00:00:00;device_type;Nan;12
2020-02-04 00:00:00;device_type;tablet;1
2020-02-04 00:00:00;os;Android;90
2020-02-04 00:00:00;os;iOS;76
2020-02-04 00:00:00;os;Windows;7
2020-02-04 00:00:00;os;OS X;3
2020-02-04 00:00:00;browser;Chrome;95
2020-02-04 00:00:00;browser;Safari;76
2020-02-04 00:00:00;browser;Firefox;3
