"date";"type";"name";"value"
2019-02-01 00:00:00;device_type;Nan;69
2019-02-01 00:00:00;device_type;mobile;734
2019-02-01 00:00:00;os;Android;561
2019-02-01 00:00:00;os;iOS;129
2019-02-01 00:00:00;lang;de;4
2019-02-01 00:00:00;lang;en;74
2019-02-01 00:00:00;lang;sk;371
2019-02-01 00:00:00;browser;Android;2
2019-02-01 00:00:00;browser;Chrome;552
2019-02-01 00:00:00;browser;Safari;129
2019-02-02 00:00:00;device_type;Nan;117
2019-02-02 00:00:00;device_type;mobile;719
2019-02-02 00:00:00;os;Android;510
2019-02-02 00:00:00;os;iOS;205
2019-02-02 00:00:00;lang;en;108
2019-02-02 00:00:00;lang;sk;487
2019-02-02 00:00:00;browser;Chrome;503
2019-02-02 00:00:00;browser;Safari;205
2019-02-03 00:00:00;device_type;Nan;92
2019-02-03 00:00:00;device_type;mobile;366
2019-02-03 00:00:00;device_type;tablet;3
2019-02-03 00:00:00;os;Android;301
2019-02-03 00:00:00;os;iOS;160
2019-02-03 00:00:00;os;others;2
2019-02-03 00:00:00;lang;en;96
2019-02-03 00:00:00;lang;ru;10
2019-02-03 00:00:00;lang;sk;208
2019-02-03 00:00:00;browser;Chrome;297
2019-02-03 00:00:00;browser;Safari;160
2019-02-04 00:00:00;device_type;mobile;286
2019-02-04 00:00:00;os;Android;224
2019-02-04 00:00:00;lang;sk;208
2019-02-04 00:00:00;browser;Chrome;224
2019-02-05 00:00:00;device_type;mobile;496
2019-02-05 00:00:00;os;Android;161
2019-02-05 00:00:00;os;iOS;82
2019-02-05 00:00:00;lang;sk;353
2019-02-05 00:00:00;browser;Android;2
2019-02-05 00:00:00;browser;Chrome;91
2019-02-05 00:00:00;browser;Safari;83
2019-02-06 00:00:00;device_type;Nan;72
2019-02-06 00:00:00;device_type;desktop;6
2019-02-06 00:00:00;device_type;mobile;902
2019-02-06 00:00:00;os;Android;333
2019-02-06 00:00:00;os;Windows;4
2019-02-06 00:00:00;os;iOS;248
2019-02-06 00:00:00;lang;en;145
2019-02-06 00:00:00;lang;fr;2
2019-02-06 00:00:00;lang;ru;6
2019-02-06 00:00:00;lang;sk;242
2019-02-06 00:00:00;browser;Android;2
2019-02-06 00:00:00;browser;Chrome;283
2019-02-06 00:00:00;browser;Safari;248
2019-02-07 00:00:00;device_type;mobile;816
2019-02-07 00:00:00;os;Android;597
2019-02-07 00:00:00;os;iOS;28
2019-02-07 00:00:00;lang;en;38
2019-02-07 00:00:00;lang;sk;492
2019-02-07 00:00:00;browser;Chrome;586
2019-02-07 00:00:00;browser;Safari;28
2019-02-08 00:00:00;device_type;Nan;101
2019-02-08 00:00:00;device_type;mobile;806
2019-02-08 00:00:00;device_type;tablet;2
2019-02-08 00:00:00;os;Android;733
2019-02-08 00:00:00;os;iOS;115
2019-02-08 00:00:00;os;others;3
2019-02-08 00:00:00;lang;en;81
2019-02-08 00:00:00;lang;sk;563
2019-02-08 00:00:00;lang;sr;2
2019-02-08 00:00:00;browser;Chrome;717
2019-02-08 00:00:00;browser;Safari;115
2019-02-09 00:00:00;device_type;Nan;53
2019-02-09 00:00:00;device_type;mobile;721
2019-02-09 00:00:00;device_type;tablet;1
2019-02-09 00:00:00;os;Android;497
2019-02-09 00:00:00;os;iOS;129
2019-02-09 00:00:00;os;others;1
2019-02-09 00:00:00;lang;cs;6
2019-02-09 00:00:00;lang;en;76
2019-02-09 00:00:00;lang;es;5
2019-02-09 00:00:00;lang;ru;22
2019-02-09 00:00:00;lang;sk;430
2019-02-09 00:00:00;lang;uk;2
2019-02-09 00:00:00;browser;Chrome;534
2019-02-09 00:00:00;browser;Safari;130
2019-02-10 00:00:00;device_type;Nan;46
2019-02-10 00:00:00;device_type;mobile;701
2019-02-10 00:00:00;os;Android;464
2019-02-10 00:00:00;os;iOS;65
2019-02-10 00:00:00;lang;en;21
2019-02-10 00:00:00;lang;ru;9
2019-02-10 00:00:00;lang;sk;366
2019-02-10 00:00:00;browser;Chrome;454
2019-02-10 00:00:00;browser;Opera;3
2019-02-10 00:00:00;browser;Safari;64
2019-02-11 00:00:00;device_type;Nan;13
2019-02-11 00:00:00;device_type;desktop;5
2019-02-11 00:00:00;device_type;mobile;135
2019-02-11 00:00:00;device_type;tablet;3
2019-02-11 00:00:00;os;Android;107
2019-02-11 00:00:00;os;Windows;3
2019-02-11 00:00:00;os;others;2
2019-02-11 00:00:00;lang;es;3
2019-02-11 00:00:00;lang;sk;164
2019-02-11 00:00:00;lang;th;2
2019-02-11 00:00:00;browser;Chrome;194
2019-02-12 00:00:00;device_type;Nan;72
2019-02-12 00:00:00;device_type;desktop;11
2019-02-12 00:00:00;device_type;mobile;461
2019-02-12 00:00:00;os;Android;499
2019-02-12 00:00:00;os;OS X;5
2019-02-12 00:00:00;os;Windows;8
2019-02-12 00:00:00;lang;en;112
2019-02-12 00:00:00;lang;fr;2
2019-02-12 00:00:00;lang;sk;460
2019-02-12 00:00:00;browser;Chrome;496
2019-02-12 00:00:00;browser;Firefox;6
2019-02-13 00:00:00;device_type;Nan;65
2019-02-13 00:00:00;device_type;mobile;858
2019-02-13 00:00:00;os;Android;690
2019-02-13 00:00:00;lang;en;98
2019-02-13 00:00:00;lang;sk;576
2019-02-13 00:00:00;browser;Android;2
2019-02-13 00:00:00;browser;Chrome;627
2019-02-14 00:00:00;device_type;Nan;62
2019-02-14 00:00:00;device_type;mobile;1129
2019-02-14 00:00:00;os;Android;599
2019-02-14 00:00:00;os;iOS;116
2019-02-14 00:00:00;lang;en;30
2019-02-14 00:00:00;lang;sk;760
2019-02-14 00:00:00;browser;Chrome;594
2019-02-14 00:00:00;browser;Safari;116
2019-02-15 00:00:00;device_type;Nan;140
2019-02-15 00:00:00;device_type;mobile;1228
2019-02-15 00:00:00;os;Android;934
2019-02-15 00:00:00;os;OS X;1
2019-02-15 00:00:00;os;iOS;125
2019-02-15 00:00:00;lang;de;8
2019-02-15 00:00:00;lang;en;87
2019-02-15 00:00:00;lang;ja;3
2019-02-15 00:00:00;lang;sk;734
2019-02-15 00:00:00;browser;Chrome;845
2019-02-15 00:00:00;browser;Firefox;1
2019-02-15 00:00:00;browser;Opera;3
2019-02-15 00:00:00;browser;Safari;126
2019-02-16 00:00:00;device_type;Nan;95
2019-02-16 00:00:00;device_type;mobile;953
2019-02-16 00:00:00;device_type;tablet;2
2019-02-16 00:00:00;os;Android;782
2019-02-16 00:00:00;os;iOS;161
2019-02-16 00:00:00;os;others;2
2019-02-16 00:00:00;lang;en;176
