"date";"type";"name";"value"
2019-03-01 00:00:00;device_type;Nan;14
2019-03-01 00:00:00;device_type;mobile;1024
2019-03-01 00:00:00;os;Android;704
2019-03-01 00:00:00;os;iOS;139
2019-03-01 00:00:00;lang;en;90
2019-03-01 00:00:00;lang;es;6
2019-03-01 00:00:00;lang;hr;6
2019-03-01 00:00:00;lang;pt;4
2019-03-01 00:00:00;lang;sk;539
2019-03-01 00:00:00;browser;Chrome;692
2019-03-01 00:00:00;browser;Safari;139
2019-03-02 00:00:00;device_type;Nan;46
2019-03-02 00:00:00;device_type;desktop;2
2019-03-02 00:00:00;device_type;mobile;596
2019-03-02 00:00:00;os;Android;437
2019-03-02 00:00:00;os;Windows;1
2019-03-02 00:00:00;os;iOS;70
2019-03-02 00:00:00;lang;en;87
2019-03-02 00:00:00;lang;sk;317
2019-03-02 00:00:00;lang;zh;2
2019-03-02 00:00:00;browser;Chrome;427
2019-03-02 00:00:00;browser;Opera;2
2019-03-02 00:00:00;browser;Safari;70
2019-03-03 00:00:00;device_type;Nan;83
2019-03-03 00:00:00;device_type;mobile;878
2019-03-03 00:00:00;device_type;tablet;4
2019-03-03 00:00:00;os;Android;672
2019-03-03 00:00:00;os;iOS;222
2019-03-03 00:00:00;os;others;5
2019-03-03 00:00:00;lang;cs;7
2019-03-03 00:00:00;lang;en;144
2019-03-03 00:00:00;lang;sk;441
2019-03-03 00:00:00;browser;Chrome;668
2019-03-03 00:00:00;browser;Opera;4
2019-03-03 00:00:00;browser;Safari;223
2019-03-04 00:00:00;device_type;Nan;26
2019-03-04 00:00:00;device_type;mobile;952
2019-03-04 00:00:00;device_type;tablet;2
2019-03-04 00:00:00;os;Android;594
2019-03-04 00:00:00;os;iOS;148
2019-03-04 00:00:00;os;others;2
2019-03-04 00:00:00;lang;cs;1
2019-03-04 00:00:00;lang;de;3
2019-03-04 00:00:00;lang;en;83
2019-03-04 00:00:00;lang;es;1
2019-03-04 00:00:00;lang;sk;487
2019-03-04 00:00:00;browser;Chrome;584
2019-03-04 00:00:00;browser;Safari;148
2019-03-05 00:00:00;device_type;Nan;64
2019-03-05 00:00:00;device_type;mobile;848
2019-03-05 00:00:00;os;Android;511
2019-03-05 00:00:00;os;iOS;65
2019-03-05 00:00:00;lang;sk;583
2019-03-05 00:00:00;browser;Chrome;504
2019-03-05 00:00:00;browser;Safari;65
2019-03-06 00:00:00;device_type;Nan;48
2019-03-06 00:00:00;device_type;mobile;1394
2019-03-06 00:00:00;os;Android;1116
2019-03-06 00:00:00;os;iOS;409
2019-03-06 00:00:00;lang;fr;4
2019-03-06 00:00:00;lang;ru;9
2019-03-06 00:00:00;lang;sk;1024
2019-03-06 00:00:00;lang;tr;4
2019-03-06 00:00:00;browser;Chrome;1104
2019-03-06 00:00:00;browser;Safari;410
2019-03-07 00:00:00;device_type;Nan;84
2019-03-07 00:00:00;device_type;desktop;14
2019-03-07 00:00:00;device_type;mobile;993
2019-03-07 00:00:00;os;Android;787
2019-03-07 00:00:00;os;OS X;15
2019-03-07 00:00:00;os;Windows;6
2019-03-07 00:00:00;os;iOS;112
2019-03-07 00:00:00;lang;en;213
2019-03-07 00:00:00;lang;sk;996
2019-03-07 00:00:00;browser;Chrome;918
2019-03-07 00:00:00;browser;Firefox;15
2019-03-07 00:00:00;browser;Opera;4
2019-03-07 00:00:00;browser;Safari;111
2019-03-08 00:00:00;device_type;Nan;30
2019-03-08 00:00:00;device_type;desktop;3
2019-03-08 00:00:00;device_type;mobile;1592
2019-03-08 00:00:00;device_type;tablet;4
2019-03-08 00:00:00;os;Android;1092
2019-03-08 00:00:00;os;OS X;1
2019-03-08 00:00:00;os;iOS;224
2019-03-08 00:00:00;os;others;1
2019-03-08 00:00:00;lang;en;194
2019-03-08 00:00:00;lang;es;3
2019-03-08 00:00:00;lang;pt;5
2019-03-08 00:00:00;lang;ru;57
2019-03-08 00:00:00;lang;sk;942
2019-03-08 00:00:00;browser;Chrome;1238
2019-03-08 00:00:00;browser;Firefox;1
2019-03-08 00:00:00;browser;Safari;224
2019-03-09 00:00:00;device_type;Nan;102
2019-03-09 00:00:00;device_type;mobile;1010
2019-03-09 00:00:00;os;Android;646
2019-03-09 00:00:00;os;iOS;256
2019-03-09 00:00:00;lang;en;92
2019-03-09 00:00:00;lang;ru;1
2019-03-09 00:00:00;lang;sk;537
2019-03-09 00:00:00;lang;uk;6
2019-03-09 00:00:00;browser;Chrome;649
2019-03-09 00:00:00;browser;Opera;2
2019-03-09 00:00:00;browser;Safari;255
2019-03-10 00:00:00;device_type;mobile;1246
2019-03-10 00:00:00;os;Android;854
2019-03-10 00:00:00;os;iOS;193
2019-03-10 00:00:00;lang;en;77
2019-03-10 00:00:00;lang;fr;6
2019-03-10 00:00:00;lang;pt;1
2019-03-10 00:00:00;lang;ru;13
2019-03-10 00:00:00;lang;sk;658
2019-03-10 00:00:00;browser;Chrome;857
2019-03-10 00:00:00;browser;Safari;192
2019-03-11 00:00:00;device_type;mobile;616
2019-03-11 00:00:00;os;Android;476
2019-03-11 00:00:00;os;iOS;24
2019-03-11 00:00:00;lang;es;4
2019-03-11 00:00:00;lang;hu;1
2019-03-11 00:00:00;lang;sk;389
2019-03-11 00:00:00;browser;Chrome;418
2019-03-11 00:00:00;browser;Opera;1
2019-03-11 00:00:00;browser;Safari;24
2019-03-12 00:00:00;device_type;mobile;1207
2019-03-12 00:00:00;os;Android;947
2019-03-12 00:00:00;lang;el;3
2019-03-12 00:00:00;lang;es;1
2019-03-12 00:00:00;lang;sk;534
2019-03-12 00:00:00;browser;Chrome;943
2019-03-13 00:00:00;device_type;Nan;179
2019-03-13 00:00:00;device_type;desktop;6
2019-03-13 00:00:00;device_type;mobile;1145
2019-03-13 00:00:00;device_type;tablet;4
2019-03-13 00:00:00;os;Android;565
2019-03-13 00:00:00;os;OS X;2
2019-03-13 00:00:00;os;Windows;13
2019-03-13 00:00:00;os;iOS;257
2019-03-13 00:00:00;os;others;6
2019-03-13 00:00:00;lang;en;112
2019-03-13 00:00:00;lang;sk;938
2019-03-13 00:00:00;browser;Chrome;1033
2019-03-13 00:00:00;browser;Firefox;2
2019-03-13 00:00:00;browser;Opera;3
2019-03-13 00:00:00;browser;Safari;257
2019-03-13 00:00:00;browser;others;3
2019-03-14 00:00:00;device_type;mobile;1218
2019-03-14 00:00:00;os;Android;597
2019-03-14 00:00:00;os;iOS;198
2019-03-14 00:00:00;lang;en;133
2019-03-14 00:00:00;lang;sk;540
2019-03-14 00:00:00;browser;Chrome;597
2019-03-14 00:00:00;browser;Safari;199
2019-03-15 00:00:00;device_type;mobile;1393
2019-03-15 00:00:00;device_type;tablet;2
2019-03-15 00:00:00;os;Android;715
2019-03-15 00:00:00;os;iOS;179
2019-03-15 00:00:00;os;others;2
2019-03-15 00:00:00;lang;es;7
2019-03-15 00:00:00;lang;is;1
2019-03-15 00:00:00;lang;ru;7
2019-03-15 00:00:00;lang;sk;583
2019-03-15 00:00:00;browser;Chrome;711
2019-03-15 00:00:00;browser;Safari;179
2019-03-16 00:00:00;device_type;Nan;92
2019-03-16 00:00:00;device_type;desktop;2
2019-03-16 00:00:00;device_type;mobile;1227
2019-03-16 00:00:00;os;Android;747
2019-03-16 00:00:00;os;Windows;3
2019-03-16 00:00:00;os;iOS;286
2019-03-16 00:00:00;lang;en;267
2019-03-16 00:00:00;lang;es;10
2019-03-16 00:00:00;lang;he;1
2019-03-16 00:00:00;lang;sk;552
2019-03-16 00:00:00;browser;Chrome;831
2019-03-16 00:00:00;browser;Opera;1
2019-03-16 00:00:00;browser;Safari;286
2019-03-17 00:00:00;device_type;Nan;34
2019-03-17 00:00:00;device_type;mobile;1480
2019-03-17 00:00:00;os;Android;951
2019-03-17 00:00:00;os;iOS;138
2019-03-17 00:00:00;lang;cs;4
2019-03-17 00:00:00;lang;en;60
2019-03-17 00:00:00;lang;es;17
2019-03-17 00:00:00;lang;sk;555
2019-03-17 00:00:00;lang;uk;10
2019-03-17 00:00:00;browser;Chrome;934
2019-03-17 00:00:00;browser;Safari;138
2019-03-18 00:00:00;device_type;mobile;960
2019-03-18 00:00:00;os;Android;378
2019-03-18 00:00:00;os;iOS;178
2019-03-18 00:00:00;lang;en;45
2019-03-18 00:00:00;lang;sk;581
2019-03-18 00:00:00;browser;Chrome;372
2019-03-18 00:00:00;browser;Safari;178
2019-03-19 00:00:00;device_type;Nan;80
2019-03-19 00:00:00;device_type;mobile;1113
2019-03-19 00:00:00;device_type;tablet;3
2019-03-19 00:00:00;os;Android;871
2019-03-19 00:00:00;os;iOS;142
2019-03-19 00:00:00;os;others;3
2019-03-19 00:00:00;lang;sk;804
2019-03-19 00:00:00;browser;Chrome;866
2019-03-19 00:00:00;browser;Safari;144
2019-03-20 00:00:00;device_type;Nan;30
2019-03-20 00:00:00;device_type;mobile;1429
2019-03-20 00:00:00;os;Android;1101
2019-03-20 00:00:00;lang;en;93
2019-03-20 00:00:00;lang;sk;1040
2019-03-20 00:00:00;browser;Chrome;1093
2019-03-21 00:00:00;device_type;Nan;144
2019-03-21 00:00:00;device_type;mobile;1275
2019-03-21 00:00:00;os;Android;1348
2019-03-21 00:00:00;lang;en;130
2019-03-21 00:00:00;lang;sk;1213
2019-03-21 00:00:00;lang;zh;1
2019-03-21 00:00:00;browser;Chrome;1342
2019-03-22 00:00:00;device_type;Nan;29
2019-03-22 00:00:00;device_type;mobile;1239
2019-03-22 00:00:00;os;Android;798
2019-03-22 00:00:00;os;iOS;239
2019-03-22 00:00:00;lang;el;2
2019-03-22 00:00:00;lang;en;167
2019-03-22 00:00:00;lang;es;14
2019-03-22 00:00:00;lang;sk;718
2019-03-22 00:00:00;browser;Android;2
2019-03-22 00:00:00;browser;Chrome;612
2019-03-22 00:00:00;browser;Safari;239
2019-03-23 00:00:00;device_type;mobile;2305
2019-03-23 00:00:00;os;Android;1119
2019-03-23 00:00:00;os;iOS;376
2019-03-23 00:00:00;lang;en;354
2019-03-23 00:00:00;lang;es;3
2019-03-23 00:00:00;lang;mk;1
2019-03-23 00:00:00;lang;pl;4
2019-03-23 00:00:00;lang;ru;59
2019-03-23 00:00:00;lang;sk;960
2019-03-23 00:00:00;lang;sr;6
2019-03-23 00:00:00;lang;tr;8
2019-03-23 00:00:00;browser;Android;3
2019-03-23 00:00:00;browser;Chrome;1091
2019-03-23 00:00:00;browser;Opera;5
2019-03-23 00:00:00;browser;Safari;376
2019-03-24 00:00:00;device_type;Nan;50
2019-03-24 00:00:00;device_type;mobile;1944
2019-03-24 00:00:00;os;Android;1332
2019-03-24 00:00:00;os;iOS;372
2019-03-24 00:00:00;lang;cs;10
2019-03-24 00:00:00;lang;de;28
2019-03-24 00:00:00;lang;en;254
2019-03-24 00:00:00;lang;hu;8
2019-03-24 00:00:00;lang;sk;508
2019-03-24 00:00:00;browser;Chrome;1320
2019-03-24 00:00:00;browser;Opera;4
2019-03-24 00:00:00;browser;Safari;372
2019-03-25 00:00:00;device_type;Nan;19
2019-03-25 00:00:00;device_type;mobile;426
2019-03-25 00:00:00;os;Android;404
2019-03-25 00:00:00;os;iOS;102
2019-03-25 00:00:00;lang;en;89
2019-03-25 00:00:00;lang;es;8
2019-03-25 00:00:00;lang;sk;293
2019-03-25 00:00:00;browser;Chrome;401
2019-03-25 00:00:00;browser;Safari;103
2019-03-26 00:00:00;device_type;Nan;23
2019-03-26 00:00:00;device_type;mobile;1225
2019-03-26 00:00:00;os;Android;821
2019-03-26 00:00:00;os;iOS;104
2019-03-26 00:00:00;lang;en;31
2019-03-26 00:00:00;lang;es;4
2019-03-26 00:00:00;lang;it;1
2019-03-26 00:00:00;lang;ru;16
2019-03-26 00:00:00;lang;sk;613
2019-03-26 00:00:00;browser;Chrome;823
2019-03-26 00:00:00;browser;Safari;104
2019-03-27 00:00:00;device_type;mobile;1645
2019-03-27 00:00:00;os;Android;675
2019-03-27 00:00:00;os;iOS;434
2019-03-27 00:00:00;lang;ru;13
2019-03-27 00:00:00;lang;sk;739
2019-03-27 00:00:00;lang;uk;6
2019-03-27 00:00:00;browser;Chrome;664
2019-03-27 00:00:00;browser;Safari;434
2019-03-28 00:00:00;device_type;Nan;102
2019-03-28 00:00:00;device_type;desktop;6
2019-03-28 00:00:00;device_type;mobile;1367
2019-03-28 00:00:00;os;Android;864
2019-03-28 00:00:00;os;Windows;3
2019-03-28 00:00:00;os;iOS;357
2019-03-28 00:00:00;os;others;3
2019-03-28 00:00:00;lang;cs;4
2019-03-28 00:00:00;lang;en;101
2019-03-28 00:00:00;lang;es;7
2019-03-28 00:00:00;lang;sk;887
2019-03-28 00:00:00;browser;Chrome;1022
2019-03-28 00:00:00;browser;Safari;408
2019-03-29 00:00:00;device_type;Nan;84
