"date";"type";"name";"value"
2019-04-01 00:00:00;device_type;Nan;47
2019-04-01 00:00:00;device_type;mobile;2002
2019-04-01 00:00:00;device_type;tablet;4
2019-04-01 00:00:00;os;Android;1162
2019-04-01 00:00:00;os;iOS;193
2019-04-01 00:00:00;os;others;2
2019-04-01 00:00:00;lang;en;94
2019-04-01 00:00:00;lang;es;4
2019-04-01 00:00:00;lang;ru;24
2019-04-01 00:00:00;lang;sk;788
2019-04-01 00:00:00;browser;Chrome;1147
2019-04-01 00:00:00;browser;Safari;195
2019-04-02 00:00:00;device_type;mobile;1671
2019-04-02 00:00:00;os;Android;684
2019-04-02 00:00:00;os;iOS;395
2019-04-02 00:00:00;lang;en;47
2019-04-02 00:00:00;lang;es;2
2019-04-02 00:00:00;lang;sk;1064
2019-04-02 00:00:00;browser;Chrome;682
2019-04-02 00:00:00;browser;Safari;397
2019-04-03 00:00:00;device_type;Nan;306
2019-04-03 00:00:00;device_type;desktop;9
2019-04-03 00:00:00;device_type;mobile;1803
2019-04-03 00:00:00;device_type;tablet;2
2019-04-03 00:00:00;os;Android;1381
2019-04-03 00:00:00;os;OS X;6
2019-04-03 00:00:00;os;Windows;38
2019-04-03 00:00:00;os;iOS;534
2019-04-03 00:00:00;os;others;2
2019-04-03 00:00:00;lang;ar;2
2019-04-03 00:00:00;lang;cs;19
2019-04-03 00:00:00;lang;de;15
2019-04-03 00:00:00;lang;en;358
2019-04-03 00:00:00;lang;fr;4
2019-04-03 00:00:00;lang;hu;9
2019-04-03 00:00:00;lang;it;1
2019-04-03 00:00:00;lang;ru;11
2019-04-03 00:00:00;lang;sk;1226
2019-04-03 00:00:00;lang;tr;2
2019-04-03 00:00:00;lang;uk;3
2019-04-03 00:00:00;browser;Chrome;1411
2019-04-03 00:00:00;browser;Firefox;8
2019-04-03 00:00:00;browser;Safari;536
2019-04-03 00:00:00;browser;others;31
2019-04-04 00:00:00;device_type;Nan;263
2019-04-04 00:00:00;device_type;mobile;2132
2019-04-04 00:00:00;device_type;tablet;3
2019-04-04 00:00:00;os;Android;1452
2019-04-04 00:00:00;os;Windows;23
2019-04-04 00:00:00;os;iOS;153
2019-04-04 00:00:00;os;others;4
2019-04-04 00:00:00;lang;el;7
2019-04-04 00:00:00;lang;en;67
2019-04-04 00:00:00;lang;es;5
2019-04-04 00:00:00;lang;sk;1430
2019-04-04 00:00:00;browser;Chrome;1778
2019-04-04 00:00:00;browser;Safari;154
2019-04-04 00:00:00;browser;others;17
2019-04-05 00:00:00;device_type;Nan;117
2019-04-05 00:00:00;device_type;mobile;1948
2019-04-05 00:00:00;device_type;tablet;3
2019-04-05 00:00:00;os;Android;1038
2019-04-05 00:00:00;os;iOS;474
2019-04-05 00:00:00;os;others;3
2019-04-05 00:00:00;lang;de;6
2019-04-05 00:00:00;lang;en;186
2019-04-05 00:00:00;lang;he;19
2019-04-05 00:00:00;lang;sk;929
2019-04-05 00:00:00;lang;tr;4
2019-04-05 00:00:00;browser;Chrome;1199
2019-04-05 00:00:00;browser;Safari;474
2019-04-06 00:00:00;device_type;Nan;222
2019-04-06 00:00:00;device_type;mobile;1859
2019-04-06 00:00:00;os;Android;1152
2019-04-06 00:00:00;os;Windows;15
2019-04-06 00:00:00;os;iOS;450
2019-04-06 00:00:00;lang;cs;8
2019-04-06 00:00:00;lang;en;211
2019-04-06 00:00:00;lang;es;7
2019-04-06 00:00:00;lang;sk;883
2019-04-06 00:00:00;lang;uk;6
2019-04-06 00:00:00;browser;Chrome;1142
2019-04-06 00:00:00;browser;Safari;450
2019-04-06 00:00:00;browser;others;14
2019-04-07 00:00:00;device_type;Nan;157
