"date";"type";"name";"value"
2019-05-01 00:00:00;device_type;Nan;95
2019-05-01 00:00:00;device_type;mobile;1369
2019-05-01 00:00:00;os;Android;835
2019-05-01 00:00:00;os;Windows;15
2019-05-01 00:00:00;os;iOS;283
2019-05-01 00:00:00;lang;de;14
2019-05-01 00:00:00;lang;sk;784
2019-05-01 00:00:00;lang;tr;2
2019-05-01 00:00:00;browser;Chrome;823
2019-05-01 00:00:00;browser;Safari;283
2019-05-01 00:00:00;browser;others;14
2019-05-02 00:00:00;device_type;Nan;95
2019-05-02 00:00:00;device_type;desktop;3
2019-05-02 00:00:00;device_type;mobile;2274
2019-05-02 00:00:00;os;Android;1394
2019-05-02 00:00:00;os;Windows;6
2019-05-02 00:00:00;os;iOS;327
2019-05-02 00:00:00;lang;es;11
2019-05-02 00:00:00;lang;sk;1188
2019-05-02 00:00:00;browser;Chrome;1452
2019-05-02 00:00:00;browser;Safari;327
2019-05-03 00:00:00;device_type;mobile;1954
2019-05-03 00:00:00;device_type;tablet;3
2019-05-03 00:00:00;os;Android;1214
2019-05-03 00:00:00;os;iOS;665
2019-05-03 00:00:00;lang;en;414
2019-05-03 00:00:00;lang;es;8
2019-05-03 00:00:00;lang;pl;6
2019-05-03 00:00:00;lang;sk;900
2019-05-03 00:00:00;lang;th;2
2019-05-03 00:00:00;browser;Chrome;1194
2019-05-03 00:00:00;browser;Safari;666
2019-05-04 00:00:00;device_type;Nan;106
2019-05-04 00:00:00;device_type;mobile;1695
2019-05-04 00:00:00;device_type;tablet;5
2019-05-04 00:00:00;os;Android;1221
2019-05-04 00:00:00;os;iOS;353
2019-05-04 00:00:00;lang;en;227
2019-05-04 00:00:00;lang;es;10
2019-05-04 00:00:00;lang;sk;620
2019-05-04 00:00:00;browser;Android;2
2019-05-04 00:00:00;browser;Chrome;1203
2019-05-04 00:00:00;browser;Safari;353
2019-05-05 00:00:00;device_type;Nan;73
2019-05-05 00:00:00;device_type;desktop;1
2019-05-05 00:00:00;device_type;mobile;525
2019-05-05 00:00:00;device_type;tablet;4
2019-05-05 00:00:00;os;Android;404
2019-05-05 00:00:00;os;Windows;4
2019-05-05 00:00:00;os;iOS;166
2019-05-05 00:00:00;os;others;3
2019-05-05 00:00:00;lang;de;9
2019-05-05 00:00:00;lang;en;110
2019-05-05 00:00:00;lang;es;3
2019-05-05 00:00:00;lang;ru;12
2019-05-05 00:00:00;lang;sk;279
2019-05-05 00:00:00;browser;Chrome;415
2019-05-05 00:00:00;browser;Safari;166
2019-05-05 00:00:00;browser;others;2
2019-05-06 00:00:00;device_type;mobile;266
2019-05-06 00:00:00;os;Android;72
2019-05-06 00:00:00;os;iOS;118
2019-05-06 00:00:00;lang;sk;44
2019-05-06 00:00:00;lang;zh;5
2019-05-06 00:00:00;browser;Chrome;71
2019-05-06 00:00:00;browser;Safari;118
2019-05-07 00:00:00;device_type;Nan;690
2019-05-07 00:00:00;device_type;mobile;728
2019-05-07 00:00:00;os;Android;756
2019-05-07 00:00:00;os;iOS;364
2019-05-07 00:00:00;os;others;3
2019-05-07 00:00:00;lang;en;82
2019-05-07 00:00:00;lang;ru;23
2019-05-07 00:00:00;lang;sk;1178
2019-05-07 00:00:00;browser;Chrome;1113
2019-05-07 00:00:00;browser;Safari;233
2019-05-08 00:00:00;device_type;Nan;703
2019-05-08 00:00:00;device_type;mobile;752
2019-05-08 00:00:00;os;Android;867
2019-05-08 00:00:00;os;OS X;2
2019-05-08 00:00:00;os;Windows;6
2019-05-08 00:00:00;os;iOS;372
2019-05-08 00:00:00;os;others;3
2019-05-08 00:00:00;lang;ar;1
2019-05-08 00:00:00;lang;en;222
2019-05-08 00:00:00;lang;ru;24
2019-05-08 00:00:00;lang;sk;762
2019-05-08 00:00:00;browser;Chrome;987
2019-05-08 00:00:00;browser;Safari;372
2019-05-08 00:00:00;browser;others;9
2019-05-09 00:00:00;device_type;Nan;544
2019-05-09 00:00:00;device_type;mobile;323
2019-05-09 00:00:00;os;Android;963
2019-05-09 00:00:00;os;iOS;153
2019-05-09 00:00:00;lang;en;133
2019-05-09 00:00:00;lang;ru;21
2019-05-09 00:00:00;lang;sk;486
2019-05-09 00:00:00;lang;sr;4
2019-05-09 00:00:00;browser;Chrome;954
2019-05-09 00:00:00;browser;Safari;153
2019-05-10 00:00:00;device_type;Nan;1096
2019-05-10 00:00:00;device_type;mobile;749
2019-05-10 00:00:00;os;Android;1078
2019-05-10 00:00:00;os;iOS;779
2019-05-10 00:00:00;os;others;3
2019-05-10 00:00:00;lang;cs;11
2019-05-10 00:00:00;lang;en;360
2019-05-10 00:00:00;lang;it;7
2019-05-10 00:00:00;lang;ru;37
2019-05-10 00:00:00;lang;sk;1004
2019-05-10 00:00:00;lang;sr;5
2019-05-10 00:00:00;browser;Chrome;1068
2019-05-10 00:00:00;browser;Safari;779
2019-05-11 00:00:00;device_type;Nan;1017
2019-05-11 00:00:00;device_type;mobile;815
2019-05-11 00:00:00;os;Android;949
2019-05-11 00:00:00;os;Nan;1
2019-05-11 00:00:00;os;iOS;636
2019-05-11 00:00:00;lang;cs;20
2019-05-11 00:00:00;lang;de;1
2019-05-11 00:00:00;lang;en;180
2019-05-11 00:00:00;lang;ja;1
2019-05-11 00:00:00;lang;ru;25
2019-05-11 00:00:00;lang;sk;763
2019-05-11 00:00:00;browser;Chrome;937
2019-05-11 00:00:00;browser;Nan;1
2019-05-11 00:00:00;browser;Safari;636
2019-05-12 00:00:00;device_type;Nan;460
2019-05-12 00:00:00;device_type;mobile;264
2019-05-12 00:00:00;os;Android;625
2019-05-12 00:00:00;os;iOS;171
2019-05-12 00:00:00;lang;en;119
2019-05-12 00:00:00;lang;es;4
2019-05-12 00:00:00;lang;it;1
2019-05-12 00:00:00;lang;ru;21
2019-05-12 00:00:00;lang;sk;205
2019-05-12 00:00:00;browser;Chrome;626
2019-05-12 00:00:00;browser;Safari;171
2019-05-13 00:00:00;device_type;Nan;712
2019-05-13 00:00:00;device_type;mobile;443
2019-05-13 00:00:00;os;Android;480
2019-05-13 00:00:00;os;OS X;3
2019-05-13 00:00:00;os;Windows;5
2019-05-13 00:00:00;os;iOS;311
2019-05-13 00:00:00;os;others;1
2019-05-13 00:00:00;lang;cs;9
2019-05-13 00:00:00;lang;de;12
2019-05-13 00:00:00;lang;en;40
2019-05-13 00:00:00;lang;pl;1
2019-05-13 00:00:00;lang;ru;45
2019-05-13 00:00:00;lang;sk;200
2019-05-13 00:00:00;browser;Chrome;611
2019-05-13 00:00:00;browser;Firefox;5
2019-05-13 00:00:00;browser;Safari;313
2019-05-14 00:00:00;device_type;Nan;775
2019-05-14 00:00:00;device_type;mobile;348
2019-05-14 00:00:00;os;Android;863
2019-05-14 00:00:00;os;iOS;252
2019-05-14 00:00:00;os;others;2
2019-05-14 00:00:00;lang;en;101
2019-05-14 00:00:00;lang;mk;1
2019-05-14 00:00:00;lang;ru;18
2019-05-14 00:00:00;lang;sk;714
2019-05-14 00:00:00;browser;Chrome;863
2019-05-14 00:00:00;browser;Safari;252
2019-05-15 00:00:00;device_type;Nan;785
2019-05-15 00:00:00;device_type;mobile;171
2019-05-15 00:00:00;os;Android;569
2019-05-15 00:00:00;os;iOS;169
2019-05-15 00:00:00;lang;cs;25
2019-05-15 00:00:00;lang;en;77
2019-05-15 00:00:00;lang;sk;560
2019-05-15 00:00:00;browser;Chrome;567
2019-05-15 00:00:00;browser;Safari;170
2019-05-16 00:00:00;device_type;Nan;460
2019-05-16 00:00:00;device_type;mobile;300
2019-05-16 00:00:00;os;Android;323
2019-05-16 00:00:00;os;iOS;242
2019-05-16 00:00:00;lang;cs;13
2019-05-16 00:00:00;lang;sk;418
2019-05-16 00:00:00;browser;Chrome;318
2019-05-16 00:00:00;browser;Nan;1
2019-05-16 00:00:00;browser;Safari;243
2019-05-17 00:00:00;device_type;Nan;901
2019-05-17 00:00:00;device_type;desktop;1
2019-05-17 00:00:00;device_type;mobile;598
2019-05-17 00:00:00;os;Android;1175
2019-05-17 00:00:00;os;OS X;2
2019-05-17 00:00:00;os;iOS;224
2019-05-17 00:00:00;os;others;1
2019-05-17 00:00:00;lang;cs;7
2019-05-17 00:00:00;lang;en;203
2019-05-17 00:00:00;lang;sk;656
2019-05-17 00:00:00;lang;sr;1
2019-05-17 00:00:00;browser;Chrome;1155
2019-05-17 00:00:00;browser;Firefox;1
2019-05-17 00:00:00;browser;Safari;224
2019-05-17 00:00:00;browser;others;6
2019-05-18 00:00:00;device_type;Nan;1314
2019-05-18 00:00:00;device_type;mobile;1476
2019-05-18 00:00:00;os;Android;1675
2019-05-18 00:00:00;os;Windows;12
2019-05-18 00:00:00;os;iOS;931
2019-05-18 00:00:00;lang;de;185
2019-05-18 00:00:00;lang;en;276
2019-05-18 00:00:00;lang;es;2
2019-05-18 00:00:00;lang;hr;2
2019-05-18 00:00:00;lang;ru;44
2019-05-18 00:00:00;lang;sk;993
2019-05-18 00:00:00;lang;uk;8
2019-05-18 00:00:00;browser;Chrome;1651
2019-05-18 00:00:00;browser;Safari;932
2019-05-18 00:00:00;browser;others;12
2019-05-19 00:00:00;device_type;Nan;1556
2019-05-19 00:00:00;device_type;mobile;1433
2019-05-19 00:00:00;os;Android;1573
2019-05-19 00:00:00;os;iOS;961
2019-05-19 00:00:00;lang;de;344
2019-05-19 00:00:00;lang;en;448
2019-05-19 00:00:00;lang;fr;17
2019-05-19 00:00:00;lang;ro;2
2019-05-19 00:00:00;lang;sk;611
2019-05-19 00:00:00;lang;sr;5
2019-05-19 00:00:00;browser;Chrome;1548
2019-05-19 00:00:00;browser;Opera;6
2019-05-19 00:00:00;browser;Safari;962
2019-05-20 00:00:00;device_type;Nan;1413
2019-05-20 00:00:00;device_type;mobile;355
2019-05-20 00:00:00;os;Android;1145
2019-05-20 00:00:00;os;iOS;747
2019-05-20 00:00:00;lang;ar;1
2019-05-20 00:00:00;lang;cs;9
2019-05-20 00:00:00;lang;de;142
2019-05-20 00:00:00;lang;en;108
2019-05-20 00:00:00;lang;ru;38
2019-05-20 00:00:00;lang;sk;1075
2019-05-20 00:00:00;lang;sr;3
2019-05-20 00:00:00;browser;Chrome;1132
2019-05-20 00:00:00;browser;Safari;748
2019-05-21 00:00:00;device_type;Nan;1290
2019-05-21 00:00:00;device_type;mobile;630
2019-05-21 00:00:00;os;Android;1503
2019-05-21 00:00:00;os;iOS;81
2019-05-21 00:00:00;lang;cs;3
