"date";"type";"name";"value"
2020-03-01 00:00:00;device_type;mobile;252
2020-03-01 00:00:00;device_type;Nan;8
2020-03-01 00:00:00;device_type;desktop;3
2020-03-01 00:00:00;device_type;tablet;2
2020-03-01 00:00:00;os;iOS;109
2020-03-01 00:00:00;os;Android;152
2020-03-01 00:00:00;os;Windows;1
2020-03-01 00:00:00;os;OS X;2
2020-03-01 00:00:00;os;others;1
2020-03-01 00:00:00;browser;Safari;109
2020-03-01 00:00:00;browser;Chrome;153
2020-03-01 00:00:00;browser;Firefox;3
2020-03-01 00:00:00;lang;sk;48
2020-03-01 00:00:00;lang;en;63
2020-03-01 00:00:00;lang;vi;3
2020-03-01 00:00:00;lang;ar;4
2020-03-01 00:00:00;lang;ru;45
2020-03-01 00:00:00;lang;de;13
2020-03-01 00:00:00;lang;pt;13
2020-03-01 00:00:00;lang;uk;7
2020-03-01 00:00:00;lang;fr;2
2020-03-01 00:00:00;lang;hr;6
2020-03-01 00:00:00;lang;tr;29
2020-03-01 00:00:00;lang;ja;3
2020-03-01 00:00:00;lang;hu;4
2020-03-01 00:00:00;lang;es;7
2020-03-01 00:00:00;lang;cs;1
2020-03-01 00:00:00;lang;el;6
2020-03-01 00:00:00;lang;he;2
2020-03-01 00:00:00;lang;sr;1
2020-03-01 00:00:00;lang;zh;1
2020-03-01 00:00:00;lang;ko;1
2020-03-01 00:00:00;lang;it;1
2020-03-01 00:00:00;lang;bs;1
2020-03-01 00:00:00;lang;ca;1
2020-03-01 00:00:00;lang;ro;1
2020-03-01 00:00:00;lang;mk;1
2020-03-01 00:00:00;lang;nl;1
2020-03-02 00:00:00;device_type;mobile;252
2020-03-02 00:00:00;device_type;Nan;8
2020-03-02 00:00:00;device_type;tablet;3
2020-03-02 00:00:00;device_type;desktop;12
2020-03-02 00:00:00;os;Android;143
2020-03-02 00:00:00;os;iOS;115
2020-03-02 00:00:00;os;others;2
2020-03-02 00:00:00;os;Windows;9
2020-03-02 00:00:00;os;OS X;6
2020-03-02 00:00:00;browser;Chrome;151
2020-03-02 00:00:00;browser;Safari;115
2020-03-02 00:00:00;browser;Firefox;5
2020-03-02 00:00:00;browser;Android;2
2020-03-02 00:00:00;browser;others;2
2020-03-02 00:00:00;lang;en;76
2020-03-02 00:00:00;lang;el;8
2020-03-02 00:00:00;lang;ru;42
2020-03-02 00:00:00;lang;sk;69
2020-03-02 00:00:00;lang;sr;6
2020-03-02 00:00:00;lang;cs;7
2020-03-02 00:00:00;lang;es;11
2020-03-02 00:00:00;lang;uk;15
2020-03-02 00:00:00;lang;fr;10
2020-03-02 00:00:00;lang;de;7
2020-03-02 00:00:00;lang;pt;8
2020-03-02 00:00:00;lang;tr;5
2020-03-02 00:00:00;lang;ar;1
2020-03-02 00:00:00;lang;nb;1
2020-03-02 00:00:00;lang;pl;1
2020-03-02 00:00:00;lang;it;1
2020-03-02 00:00:00;lang;hu;1
2020-03-02 00:00:00;lang;ja;2
2020-03-02 00:00:00;lang;ko;1
2020-03-02 00:00:00;lang;hr;1
2020-03-02 00:00:00;lang;bs;1
2020-03-02 00:00:00;lang;da;1
2020-03-03 00:00:00;device_type;mobile;180
2020-03-03 00:00:00;device_type;desktop;9
2020-03-03 00:00:00;device_type;tablet;3
2020-03-03 00:00:00;device_type;Nan;7
2020-03-03 00:00:00;os;Android;116
2020-03-03 00:00:00;os;iOS;69
2020-03-03 00:00:00;os;Windows;9
2020-03-03 00:00:00;os;OS X;4
2020-03-03 00:00:00;os;others;1
2020-03-03 00:00:00;browser;Chrome;120
2020-03-03 00:00:00;browser;Safari;69
2020-03-03 00:00:00;browser;Opera;3
2020-03-03 00:00:00;browser;others;1
2020-03-03 00:00:00;browser;Firefox;5
2020-03-03 00:00:00;browser;Android;1
2020-03-03 00:00:00;lang;it;3
2020-03-03 00:00:00;lang;sk;73
2020-03-03 00:00:00;lang;es;9
2020-03-03 00:00:00;lang;ru;25
2020-03-03 00:00:00;lang;en;54
2020-03-03 00:00:00;lang;de;8
2020-03-03 00:00:00;lang;vi;2
2020-03-03 00:00:00;lang;el;2
2020-03-03 00:00:00;lang;uk;4
2020-03-03 00:00:00;lang;cs;3
2020-03-03 00:00:00;lang;pt;6
2020-03-03 00:00:00;lang;hu;1
2020-03-03 00:00:00;lang;he;2
2020-03-03 00:00:00;lang;tr;1
2020-03-03 00:00:00;lang;fi;1
2020-03-03 00:00:00;lang;zh;1
2020-03-03 00:00:00;lang;fr;2
2020-03-03 00:00:00;lang;sr;1
2020-03-03 00:00:00;lang;bg;1
2020-03-04 00:00:00;device_type;mobile;199
2020-03-04 00:00:00;device_type;desktop;9
2020-03-04 00:00:00;device_type;Nan;5
2020-03-04 00:00:00;device_type;tablet;2
2020-03-04 00:00:00;os;iOS;78
2020-03-04 00:00:00;os;Windows;7
2020-03-04 00:00:00;os;Android;125
2020-03-04 00:00:00;os;OS X;3
2020-03-04 00:00:00;os;others;2
2020-03-04 00:00:00;browser;Safari;78
2020-03-04 00:00:00;browser;Chrome;128
2020-03-04 00:00:00;browser;Opera;2
2020-03-04 00:00:00;browser;IE;1
2020-03-04 00:00:00;browser;Firefox;4
2020-03-04 00:00:00;browser;others;1
2020-03-04 00:00:00;browser;Android;1
2020-03-04 00:00:00;lang;sk;71
2020-03-04 00:00:00;lang;es;8
2020-03-04 00:00:00;lang;en;65
2020-03-04 00:00:00;lang;sr;2
2020-03-04 00:00:00;lang;ru;23
2020-03-04 00:00:00;lang;uk;1
2020-03-04 00:00:00;lang;tr;5
2020-03-04 00:00:00;lang;he;2
2020-03-04 00:00:00;lang;de;14
2020-03-04 00:00:00;lang;fr;6
2020-03-04 00:00:00;lang;bg;1
2020-03-04 00:00:00;lang;pt;5
2020-03-04 00:00:00;lang;nl;1
2020-03-04 00:00:00;lang;ar;2
2020-03-04 00:00:00;lang;hu;1
2020-03-04 00:00:00;lang;ja;1
2020-03-04 00:00:00;lang;ro;1
2020-03-04 00:00:00;lang;it;1
2020-03-04 00:00:00;lang;vi;1
2020-03-04 00:00:00;lang;pl;1
2020-03-04 00:00:00;lang;ka;1
2020-03-04 00:00:00;lang;cs;1
2020-03-04 00:00:00;lang;zh;1
2020-03-05 00:00:00;device_type;mobile;245
2020-03-05 00:00:00;device_type;Nan;8
2020-03-05 00:00:00;device_type;tablet;3
2020-03-05 00:00:00;device_type;desktop;6
2020-03-05 00:00:00;os;Android;140
2020-03-05 00:00:00;os;others;2
2020-03-05 00:00:00;os;iOS;112
2020-03-05 00:00:00;os;OS X;6
2020-03-05 00:00:00;os;Windows;2
2020-03-05 00:00:00;browser;Chrome;142
2020-03-05 00:00:00;browser;Safari;112
2020-03-05 00:00:00;browser;Opera;1
2020-03-05 00:00:00;browser;Firefox;5
2020-03-05 00:00:00;browser;IE;1
2020-03-05 00:00:00;browser;others;1
2020-03-05 00:00:00;lang;ru;39
2020-03-05 00:00:00;lang;en;65
2020-03-05 00:00:00;lang;sk;81
2020-03-05 00:00:00;lang;nl;2
2020-03-05 00:00:00;lang;de;11
2020-03-05 00:00:00;lang;sr;1
2020-03-05 00:00:00;lang;pt;9
2020-03-05 00:00:00;lang;vi;2
2020-03-05 00:00:00;lang;tr;8
2020-03-05 00:00:00;lang;it;3
2020-03-05 00:00:00;lang;hu;3
2020-03-05 00:00:00;lang;es;10
2020-03-05 00:00:00;lang;uk;6
2020-03-05 00:00:00;lang;he;2
2020-03-05 00:00:00;lang;fr;6
2020-03-05 00:00:00;lang;ja;1
2020-03-05 00:00:00;lang;el;2
2020-03-05 00:00:00;lang;cs;5
2020-03-05 00:00:00;lang;fi;2
2020-03-05 00:00:00;lang;ar;2
2020-03-05 00:00:00;lang;hr;1
2020-03-05 00:00:00;lang;ko;1
2020-03-06 00:00:00;device_type;mobile;234
2020-03-06 00:00:00;device_type;desktop;4
2020-03-06 00:00:00;device_type;Nan;9
2020-03-06 00:00:00;device_type;media;1
2020-03-06 00:00:00;os;iOS;118
2020-03-06 00:00:00;os;Android;124
2020-03-06 00:00:00;os;Windows;4
2020-03-06 00:00:00;os;OS X;2
2020-03-06 00:00:00;browser;Safari;118
2020-03-06 00:00:00;browser;Chrome;125
2020-03-06 00:00:00;browser;Firefox;3
2020-03-06 00:00:00;browser;others;2
2020-03-06 00:00:00;lang;en;75
2020-03-06 00:00:00;lang;sk;72
2020-03-06 00:00:00;lang;hr;3
2020-03-06 00:00:00;lang;hu;1
2020-03-06 00:00:00;lang;fr;4
2020-03-06 00:00:00;lang;ru;28
2020-03-06 00:00:00;lang;de;7
2020-03-06 00:00:00;lang;tr;13
2020-03-06 00:00:00;lang;el;3
2020-03-06 00:00:00;lang;ja;4
2020-03-06 00:00:00;lang;uk;5
2020-03-06 00:00:00;lang;pt;10
2020-03-06 00:00:00;lang;es;6
2020-03-06 00:00:00;lang;cs;7
2020-03-06 00:00:00;lang;zh;1
2020-03-06 00:00:00;lang;it;2
2020-03-06 00:00:00;lang;ar;3
2020-03-06 00:00:00;lang;be;1
2020-03-06 00:00:00;lang;bs;1
2020-03-06 00:00:00;lang;pl;1
2020-03-06 00:00:00;lang;nb;1
2020-03-07 00:00:00;device_type;mobile;346
2020-03-07 00:00:00;device_type;Nan;6
2020-03-07 00:00:00;device_type;desktop;8
2020-03-07 00:00:00;device_type;tablet;1
2020-03-07 00:00:00;os;Android;192
2020-03-07 00:00:00;os;iOS;159
2020-03-07 00:00:00;os;Windows;3
2020-03-07 00:00:00;os;OS X;6
2020-03-07 00:00:00;os;others;1
2020-03-07 00:00:00;browser;Chrome;190
2020-03-07 00:00:00;browser;Safari;159
2020-03-07 00:00:00;browser;Android;2
2020-03-07 00:00:00;browser;Firefox;7
2020-03-07 00:00:00;browser;Opera;3
2020-03-07 00:00:00;lang;en;121
2020-03-07 00:00:00;lang;sk;60
2020-03-07 00:00:00;lang;ru;49
2020-03-07 00:00:00;lang;cs;17
2020-03-07 00:00:00;lang;pt;14
2020-03-07 00:00:00;lang;de;20
2020-03-07 00:00:00;lang;es;7
2020-03-07 00:00:00;lang;fr;8
2020-03-07 00:00:00;lang;uk;13
2020-03-07 00:00:00;lang;hu;3
2020-03-07 00:00:00;lang;tr;14
2020-03-07 00:00:00;lang;sr;11
2020-03-07 00:00:00;lang;sl;1
2020-03-07 00:00:00;lang;he;1
2020-03-07 00:00:00;lang;bg;2
2020-03-07 00:00:00;lang;el;3
2020-03-07 00:00:00;lang;mk;4
2020-03-07 00:00:00;lang;it;1
2020-03-07 00:00:00;lang;bs;2
2020-03-07 00:00:00;lang;ja;1
2020-03-07 00:00:00;lang;hr;4
2020-03-07 00:00:00;lang;ko;1
2020-03-07 00:00:00;lang;az;1
2020-03-07 00:00:00;lang;nl;1
2020-03-07 00:00:00;lang;pl;1
2020-03-07 00:00:00;lang;ca;1
2020-03-08 00:00:00;device_type;mobile;427
2020-03-08 00:00:00;device_type;Nan;9
2020-03-08 00:00:00;device_type;tablet;1
2020-03-08 00:00:00;device_type;desktop;2
2020-03-08 00:00:00;os;Android;295
2020-03-08 00:00:00;os;iOS;142
2020-03-08 00:00:00;os;OS X;1
2020-03-08 00:00:00;os;Windows;1
2020-03-08 00:00:00;browser;Chrome;293
2020-03-08 00:00:00;browser;Safari;142
2020-03-08 00:00:00;browser;Opera;3
2020-03-08 00:00:00;browser;Firefox;1
2020-03-08 00:00:00;lang;sk;61
2020-03-08 00:00:00;lang;cs;10
2020-03-08 00:00:00;lang;de;34
2020-03-08 00:00:00;lang;en;124
2020-03-08 00:00:00;lang;nl;1
2020-03-08 00:00:00;lang;fr;5
2020-03-08 00:00:00;lang;ru;63
2020-03-08 00:00:00;lang;el;8
2020-03-08 00:00:00;lang;pt;4
2020-03-08 00:00:00;lang;hu;9
2020-03-08 00:00:00;lang;uk;15
2020-03-08 00:00:00;lang;tr;26
2020-03-08 00:00:00;lang;es;8
2020-03-08 00:00:00;lang;fi;1
2020-03-08 00:00:00;lang;he;1
2020-03-08 00:00:00;lang;ja;1
2020-03-08 00:00:00;lang;it;1
2020-03-08 00:00:00;lang;hr;6
2020-03-08 00:00:00;lang;ko;1
2020-03-08 00:00:00;lang;mk;8
2020-03-08 00:00:00;lang;pl;1
2020-03-08 00:00:00;lang;sr;48
2020-03-08 00:00:00;lang;ka;1
2020-03-08 00:00:00;lang;zh;1
2020-03-08 00:00:00;lang;bs;1
2020-03-09 00:00:00;device_type;mobile;239
2020-03-09 00:00:00;device_type;Nan;7
2020-03-09 00:00:00;device_type;desktop;6
2020-03-09 00:00:00;os;Android;133
2020-03-09 00:00:00;os;iOS;113
2020-03-09 00:00:00;os;OS X;3
2020-03-09 00:00:00;os;Windows;3
2020-03-09 00:00:00;browser;Chrome;135
2020-03-09 00:00:00;browser;Safari;113
2020-03-09 00:00:00;browser;Opera;1
2020-03-09 00:00:00;browser;Firefox;3
2020-03-09 00:00:00;lang;de;13
2020-03-09 00:00:00;lang;uk;7
2020-03-09 00:00:00;lang;ru;41
2020-03-09 00:00:00;lang;sk;60
2020-03-09 00:00:00;lang;en;62
2020-03-09 00:00:00;lang;ja;4
2020-03-09 00:00:00;lang;pt;9
2020-03-09 00:00:00;lang;es;13
2020-03-09 00:00:00;lang;fr;9
2020-03-09 00:00:00;lang;vi;1
2020-03-09 00:00:00;lang;el;4
2020-03-09 00:00:00;lang;nb;1
2020-03-09 00:00:00;lang;tr;18
2020-03-09 00:00:00;lang;zh;2
2020-03-09 00:00:00;lang;it;3
2020-03-09 00:00:00;lang;th;1
2020-03-09 00:00:00;lang;hr;1
2020-03-09 00:00:00;lang;sr;1
2020-03-09 00:00:00;lang;cs;2
2020-03-10 00:00:00;device_type;mobile;195
2020-03-10 00:00:00;device_type;desktop;7
2020-03-10 00:00:00;device_type;Nan;7
2020-03-10 00:00:00;device_type;tablet;1
2020-03-10 00:00:00;os;Android;138
2020-03-10 00:00:00;os;iOS;64
2020-03-10 00:00:00;os;Windows;4
2020-03-10 00:00:00;os;OS X;4
2020-03-10 00:00:00;browser;Chrome;137
2020-03-10 00:00:00;browser;Safari;64
2020-03-10 00:00:00;browser;Opera;1
2020-03-10 00:00:00;browser;Android;1
2020-03-10 00:00:00;browser;Firefox;5
2020-03-10 00:00:00;browser;IE;1
2020-03-10 00:00:00;browser;others;1
2020-03-10 00:00:00;lang;sk;53
2020-03-10 00:00:00;lang;de;16
2020-03-10 00:00:00;lang;en;52
2020-03-10 00:00:00;lang;ru;32
2020-03-10 00:00:00;lang;hu;3
2020-03-10 00:00:00;lang;pt;11
2020-03-10 00:00:00;lang;nl;2
2020-03-10 00:00:00;lang;es;6
2020-03-10 00:00:00;lang;it;2
2020-03-10 00:00:00;lang;cs;7
2020-03-10 00:00:00;lang;hr;3
2020-03-10 00:00:00;lang;uk;5
2020-03-10 00:00:00;lang;tr;4
2020-03-10 00:00:00;lang;sr;5
2020-03-10 00:00:00;lang;fr;4
2020-03-10 00:00:00;lang;el;3
2020-03-10 00:00:00;lang;he;1
2020-03-10 00:00:00;lang;pl;1
2020-03-11 00:00:00;device_type;mobile;218
2020-03-11 00:00:00;device_type;Nan;6
2020-03-11 00:00:00;device_type;desktop;4
2020-03-11 00:00:00;device_type;media;1
2020-03-11 00:00:00;device_type;tablet;1
2020-03-11 00:00:00;os;iOS;93
2020-03-11 00:00:00;os;Android;132
2020-03-11 00:00:00;os;Windows;2
2020-03-11 00:00:00;os;OS X;1
2020-03-11 00:00:00;os;others;2
2020-03-11 00:00:00;browser;Safari;93
2020-03-11 00:00:00;browser;Chrome;134
2020-03-11 00:00:00;browser;Firefox;2
2020-03-11 00:00:00;browser;Opera;1
2020-03-11 00:00:00;lang;sk;48
2020-03-11 00:00:00;lang;ru;45
2020-03-11 00:00:00;lang;it;1
2020-03-11 00:00:00;lang;en;74
2020-03-11 00:00:00;lang;cs;1
2020-03-11 00:00:00;lang;pt;2
2020-03-11 00:00:00;lang;uk;7
2020-03-11 00:00:00;lang;ro;1
2020-03-11 00:00:00;lang;vi;1
2020-03-11 00:00:00;lang;de;8
2020-03-11 00:00:00;lang;sr;3
2020-03-11 00:00:00;lang;es;24
2020-03-11 00:00:00;lang;ja;2
2020-03-11 00:00:00;lang;fr;5
2020-03-11 00:00:00;lang;lt;1
2020-03-11 00:00:00;lang;th;1
2020-03-11 00:00:00;lang;tr;1
2020-03-11 00:00:00;lang;el;2
2020-03-11 00:00:00;lang;bg;1
2020-03-11 00:00:00;lang;mk;1
2020-03-11 00:00:00;lang;hu;1
2020-03-12 00:00:00;device_type;mobile;210
2020-03-12 00:00:00;device_type;desktop;6
2020-03-12 00:00:00;device_type;Nan;6
2020-03-12 00:00:00;os;Android;124
2020-03-12 00:00:00;os;iOS;90
2020-03-12 00:00:00;os;Windows;4
2020-03-12 00:00:00;os;OS X;3
2020-03-12 00:00:00;os;others;1
2020-03-12 00:00:00;browser;Chrome;127
2020-03-12 00:00:00;browser;Safari;90
2020-03-12 00:00:00;browser;Firefox;4
2020-03-12 00:00:00;browser;IE;1
2020-03-12 00:00:00;lang;ru;48
2020-03-12 00:00:00;lang;hu;2
2020-03-12 00:00:00;lang;de;9
2020-03-12 00:00:00;lang;sk;38
2020-03-12 00:00:00;lang;en;61
2020-03-12 00:00:00;lang;pl;1
2020-03-12 00:00:00;lang;es;18
2020-03-12 00:00:00;lang;uk;7
2020-03-12 00:00:00;lang;fr;4
2020-03-12 00:00:00;lang;pt;10
2020-03-12 00:00:00;lang;tr;2
2020-03-12 00:00:00;lang;vi;1
2020-03-12 00:00:00;lang;el;4
2020-03-12 00:00:00;lang;zh;1
2020-03-12 00:00:00;lang;ja;5
2020-03-12 00:00:00;lang;ko;1
2020-03-12 00:00:00;lang;be;2
2020-03-12 00:00:00;lang;cs;3
2020-03-12 00:00:00;lang;hr;1
2020-03-12 00:00:00;lang;bs;3
2020-03-12 00:00:00;lang;he;1
2020-03-13 00:00:00;device_type;mobile;61
2020-03-13 00:00:00;device_type;Nan;1
2020-03-13 00:00:00;device_type;desktop;1
2020-03-13 00:00:00;os;Android;31
2020-03-13 00:00:00;os;iOS;31
2020-03-13 00:00:00;os;Windows;1
2020-03-13 00:00:00;browser;Chrome;32
2020-03-13 00:00:00;browser;Safari;31
2020-03-13 00:00:00;lang;sk;18
2020-03-13 00:00:00;lang;ru;15
2020-03-13 00:00:00;lang;es;1
2020-03-13 00:00:00;lang;de;9
2020-03-13 00:00:00;lang;en;13
2020-03-13 00:00:00;lang;uk;2
2020-03-13 00:00:00;lang;cs;1
2020-03-13 00:00:00;lang;fr;3
2020-03-13 00:00:00;lang;tr;1
2020-03-14 00:00:00;device_type;mobile;44
2020-03-14 00:00:00;device_type;media;1
2020-03-14 00:00:00;device_type;tablet;2
2020-03-14 00:00:00;device_type;Nan;1
2020-03-14 00:00:00;os;iOS;14
2020-03-14 00:00:00;os;Android;33
2020-03-14 00:00:00;os;others;1
2020-03-14 00:00:00;browser;Safari;14
2020-03-14 00:00:00;browser;Chrome;34
2020-03-14 00:00:00;lang;en;9
2020-03-14 00:00:00;lang;ru;7
2020-03-14 00:00:00;lang;sk;25
2020-03-14 00:00:00;lang;uk;3
2020-03-14 00:00:00;lang;ja;1
2020-03-14 00:00:00;lang;de;1
2020-03-14 00:00:00;lang;es;1
2020-03-14 00:00:00;lang;mk;1
2020-03-15 00:00:00;device_type;mobile;23
2020-03-15 00:00:00;device_type;Nan;2
2020-03-15 00:00:00;device_type;desktop;1
2020-03-15 00:00:00;os;Android;18
2020-03-15 00:00:00;os;iOS;7
2020-03-15 00:00:00;os;OS X;1
2020-03-15 00:00:00;browser;Chrome;18
2020-03-15 00:00:00;browser;Safari;7
2020-03-15 00:00:00;browser;Firefox;1
2020-03-15 00:00:00;lang;uk;1
2020-03-15 00:00:00;lang;en;4
2020-03-15 00:00:00;lang;ru;4
2020-03-15 00:00:00;lang;sk;12
2020-03-15 00:00:00;lang;es;3
2020-03-15 00:00:00;lang;fr;1
2020-03-15 00:00:00;lang;cs;1
2020-03-16 00:00:00;device_type;mobile;21
2020-03-16 00:00:00;device_type;desktop;5
2020-03-16 00:00:00;os;Android;16
2020-03-16 00:00:00;os;iOS;5
2020-03-16 00:00:00;os;Windows;4
2020-03-16 00:00:00;os;OS X;1
2020-03-16 00:00:00;browser;Chrome;19
2020-03-16 00:00:00;browser;Safari;5
2020-03-16 00:00:00;browser;Firefox;1
2020-03-16 00:00:00;browser;IE;1
2020-03-16 00:00:00;lang;sk;16
2020-03-16 00:00:00;lang;ru;3
2020-03-16 00:00:00;lang;en;6
2020-03-16 00:00:00;lang;es;1
2020-03-17 00:00:00;device_type;mobile;20
2020-03-17 00:00:00;device_type;tablet;1
2020-03-17 00:00:00;os;Android;17
2020-03-17 00:00:00;os;iOS;3
2020-03-17 00:00:00;os;others;1
2020-03-17 00:00:00;browser;Chrome;18
2020-03-17 00:00:00;browser;Safari;3
2020-03-17 00:00:00;lang;en;6
2020-03-17 00:00:00;lang;sk;13
2020-03-17 00:00:00;lang;ru;2
2020-03-18 00:00:00;device_type;mobile;23
2020-03-18 00:00:00;device_type;desktop;2
2020-03-18 00:00:00;device_type;tablet;1
2020-03-18 00:00:00;os;Android;20
