"date";"location";"value"
2020-09-12 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);14
2020-09-12 00:00:00;VNTU (oblasť križovania ulíc Ventúrska-Michalská-Sedlárska);38
2020-09-12 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);7
2020-09-13 00:00:00;CTUR;0
2020-09-13 00:00:00;RBNN (oblasť Rybného Námestia);14
2020-09-13 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);21
2020-09-13 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);10
2020-09-13 00:00:00;NSNP (oblasť Námestia SNP);12
2020-09-13 00:00:00;POST (oblasť križovania ulíc Poštová - Obchodná);10
2020-09-13 00:00:00;Tyršák;31
2020-09-13 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);27
2020-09-13 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);6
2020-09-13 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);5
2020-09-13 00:00:00;HURN (oblasť Hurbanovho námestia);11
2020-09-13 00:00:00;KNPM (oblasť Jedlíkovej ulice);0
2020-09-13 00:00:00;VNTU (oblasť križovania ulíc Ventúrska-Michalská-Sedlárska);36
2020-09-13 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);23
2020-09-13 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);37
2020-09-13 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);20
2020-09-13 00:00:00;OBCH ( oblasť Obchodná ulica stred);3
2020-09-13 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);1
2020-09-13 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);7
2020-09-13 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);2
2020-09-13 00:00:00;NSLO (oblasť parku Námestia Slobody);8
2020-09-13 00:00:00;KOLN (oblasť spodnej časti Kollárovho námestia);3
2020-09-14 00:00:00;KOLN (oblasť spodnej časti Kollárovho námestia);10
2020-09-14 00:00:00;RBNN (oblasť Rybného Námestia);17
2020-09-14 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);4
2020-09-14 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);19
2020-09-14 00:00:00;Tyršák;28
2020-09-14 00:00:00;NSNP (oblasť Námestia SNP);9
2020-09-14 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);21
2020-09-14 00:00:00;POST (oblasť križovania ulíc Poštová - Obchodná);17
2020-09-14 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);11
2020-09-14 00:00:00;HURN (oblasť Hurbanovho námestia);8
2020-09-14 00:00:00;OBCH ( oblasť Obchodná ulica stred);10
2020-09-14 00:00:00;VNTU (oblasť križovania ulíc Ventúrska-Michalská-Sedlárska);22
2020-09-14 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);4
2020-09-14 00:00:00;NSLO (oblasť parku Námestia Slobody);8
2020-09-14 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);30
2020-09-14 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);27
2020-09-14 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);4
2020-09-14 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);7
2020-09-14 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);14
2020-09-14 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);6
2020-09-14 00:00:00;KNPM (oblasť Jedlíkovej ulice);3
2020-09-14 00:00:00;CTUR;0
2020-09-15 00:00:00;RBNN (oblasť Rybného Námestia);10
2020-09-15 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);14
2020-09-15 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);13
2020-09-15 00:00:00;OBCH ( oblasť Obchodná ulica stred);8
2020-09-15 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);10
2020-09-15 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);14
2020-09-15 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);24
2020-09-15 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);21
2020-09-15 00:00:00;KOLN (oblasť spodnej časti Kollárovho námestia);12
2020-09-15 00:00:00;Tyršák;46
2020-09-15 00:00:00;CTUR;0
2020-09-15 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);4
2020-09-15 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);21
2020-09-15 00:00:00;NSNP (oblasť Námestia SNP);9
2020-09-15 00:00:00;POST (oblasť križovania ulíc Poštová - Obchodná);10
2020-09-15 00:00:00;HURN (oblasť Hurbanovho námestia);12
2020-09-15 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);4
2020-09-15 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);13
2020-09-15 00:00:00;VNTU (oblasť križovania ulíc Ventúrska-Michalská-Sedlárska);32
2020-09-15 00:00:00;KNPM (oblasť Jedlíkovej ulice);1
2020-09-15 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);16
2020-09-15 00:00:00;NSLO (oblasť parku Námestia Slobody);5
2020-09-16 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);32
2020-09-16 00:00:00;RBNN (oblasť Rybného Námestia);13
2020-09-16 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);2
2020-09-16 00:00:00;HURN (oblasť Hurbanovho námestia);12
2020-09-16 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);23
2020-09-16 00:00:00;OBCH ( oblasť Obchodná ulica stred);4
2020-09-16 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);15
2020-09-16 00:00:00;VNTU (oblasť križovania ulíc Ventúrska-Michalská-Sedlárska);20
2020-09-16 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);8
2020-09-16 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);22
2020-09-16 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);14
2020-09-16 00:00:00;KOLN (oblasť spodnej časti Kollárovho námestia);9
2020-09-16 00:00:00;Tyršák;23
2020-09-16 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);18
2020-09-16 00:00:00;NSNP (oblasť Námestia SNP);6
2020-09-16 00:00:00;POST (oblasť križovania ulíc Poštová - Obchodná);8
2020-09-16 00:00:00;NSLO (oblasť parku Námestia Slobody);8
2020-09-16 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);12
2020-09-16 00:00:00;KNPM (oblasť Jedlíkovej ulice);2
2020-09-16 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);17
2020-09-16 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);11
2020-09-16 00:00:00;CTUR;0
