"date";"location";"value"
2020-10-04 00:00:00;KOLN (oblasť spodnej časti Kollárovho námestia);3
2020-10-04 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);10
2020-10-04 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);10
2020-10-04 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);2
2020-10-04 00:00:00;HURN (oblasť Hurbanovho námestia);3
2020-10-04 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);11
2020-10-04 00:00:00;VNTU (oblasť križovania ulíc Ventúrska-Michalská-Sedlárska);8
2020-10-04 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);15
2020-10-04 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);8
2020-10-04 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);12
2020-10-04 00:00:00;Tyršák;19
2020-10-04 00:00:00;CTUR;0
2020-10-04 00:00:00;KNPM (oblasť Jedlíkovej ulice);0
2020-10-04 00:00:00;NSNP (oblasť Námestia SNP);4
2020-10-04 00:00:00;POST (oblasť križovania ulíc Poštová - Obchodná);3
2020-10-04 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);4
2020-10-04 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);3
2020-10-04 00:00:00;OBCH ( oblasť Obchodná ulica stred);4
2020-10-04 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);10
2020-10-04 00:00:00;NSLO (oblasť parku Námestia Slobody);2
2020-10-05 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);11
2020-10-05 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);16
2020-10-05 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);12
2020-10-05 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);6
2020-10-05 00:00:00;OBCH ( oblasť Obchodná ulica stred);1
2020-10-05 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);2
2020-10-05 00:00:00;KNPM (oblasť Jedlíkovej ulice);0
2020-10-05 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);9
2020-10-05 00:00:00;RBNN (oblasť Rybného Námestia);9
2020-10-05 00:00:00;HURN (oblasť Hurbanovho námestia);6
2020-10-05 00:00:00;POST (oblasť križovania ulíc Poštová - Obchodná);4
2020-10-05 00:00:00;KOLN (oblasť spodnej časti Kollárovho námestia);10
2020-10-05 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);8
2020-10-05 00:00:00;Tyršák;3
2020-10-05 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);4
2020-10-05 00:00:00;VNTU (oblasť križovania ulíc Ventúrska-Michalská-Sedlárska);8
2020-10-05 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);4
2020-10-05 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);0
2020-10-05 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);0
2020-10-05 00:00:00;NSLO (oblasť parku Námestia Slobody);1
2020-10-05 00:00:00;NSNP (oblasť Námestia SNP);5
2020-10-05 00:00:00;CTUR;0
2020-10-06 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);16
2020-10-06 00:00:00;RBNN (oblasť Rybného Námestia);9
2020-10-06 00:00:00;NSNP (oblasť Námestia SNP);6
2020-10-06 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);1
2020-10-06 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);14
2020-10-06 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);7
2020-10-06 00:00:00;Tyršák;6
2020-10-06 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);5
2020-10-06 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);10
2020-10-06 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);5
2020-10-06 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);11
2020-10-06 00:00:00;POST (oblasť križovania ulíc Poštová - Obchodná);5
2020-10-06 00:00:00;KOLN (oblasť spodnej časti Kollárovho námestia);9
2020-10-06 00:00:00;KNPM (oblasť Jedlíkovej ulice);0
2020-10-06 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);2
2020-10-06 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);15
2020-10-06 00:00:00;HURN (oblasť Hurbanovho námestia);8
2020-10-06 00:00:00;OBCH ( oblasť Obchodná ulica stred);5
2020-10-06 00:00:00;VNTU (oblasť križovania ulíc Ventúrska-Michalská-Sedlárska);12
2020-10-06 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);4
2020-10-06 00:00:00;CTUR;0
2020-10-06 00:00:00;NSLO (oblasť parku Námestia Slobody);2
2020-10-07 00:00:00;VNTU (oblasť križovania ulíc Ventúrska-Michalská-Sedlárska);8
2020-10-07 00:00:00;Tyršák;2
2020-10-07 00:00:00;RBNN (oblasť Rybného Námestia);8
2020-10-07 00:00:00;CTUR;0
2020-10-07 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);5
2020-10-07 00:00:00;HURN (oblasť Hurbanovho námestia);6
2020-10-07 00:00:00;OBCH ( oblasť Obchodná ulica stred);1
2020-10-07 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);4
2020-10-07 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);3
2020-10-07 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);10
2020-10-07 00:00:00;NSLO (oblasť parku Námestia Slobody);4
2020-10-07 00:00:00;NSNP (oblasť Námestia SNP);4
2020-10-07 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);5
2020-10-07 00:00:00;POST (oblasť križovania ulíc Poštová - Obchodná);10
2020-10-07 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);13
2020-10-07 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);4
2020-10-07 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);4
2020-10-07 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);15
2020-10-07 00:00:00;KOLN (oblasť spodnej časti Kollárovho námestia);6
2020-10-07 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);5
2020-10-07 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);0
2020-10-07 00:00:00;KNPM (oblasť Jedlíkovej ulice);0
2020-10-08 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);10
2020-10-08 00:00:00;HURN (oblasť Hurbanovho námestia);9
2020-10-08 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);13
2020-10-08 00:00:00;OBCH ( oblasť Obchodná ulica stred);5
2020-10-08 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);18
2020-10-08 00:00:00;KNPM (oblasť Jedlíkovej ulice);0
2020-10-08 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);6
2020-10-08 00:00:00;NSNP (oblasť Námestia SNP);9
2020-10-08 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);7
2020-10-08 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);1
2020-10-08 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);5
2020-10-08 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);6
2020-10-08 00:00:00;POST (oblasť križovania ulíc Poštová - Obchodná);9
2020-10-08 00:00:00;RBNN (oblasť Rybného Námestia);14
2020-10-08 00:00:00;KOLN (oblasť spodnej časti Kollárovho námestia);5
2020-10-08 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);12
2020-10-08 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);3
2020-10-08 00:00:00;VNTU (oblasť križovania ulíc Ventúrska-Michalská-Sedlárska);7
2020-10-08 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);2
2020-10-08 00:00:00;CTUR;0
2020-10-08 00:00:00;NSLO (oblasť parku Námestia Slobody);2
2020-10-09 00:00:00;HURN (oblasť Hurbanovho námestia);12
2020-10-09 00:00:00;OBCH ( oblasť Obchodná ulica stred);4
2020-10-09 00:00:00;NSNP (oblasť Námestia SNP);4
2020-10-09 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);8
2020-10-09 00:00:00;POST (oblasť križovania ulíc Poštová - Obchodná);13
2020-10-09 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);21
2020-10-09 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);5
2020-10-09 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);5
2020-10-09 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);5
2020-10-09 00:00:00;KNPM (oblasť Jedlíkovej ulice);2
2020-10-09 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);9
2020-10-09 00:00:00;KOLN (oblasť spodnej časti Kollárovho námestia);14
2020-10-09 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);15
2020-10-09 00:00:00;VNTU (oblasť križovania ulíc Ventúrska-Michalská-Sedlárska);12
2020-10-09 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);18
2020-10-09 00:00:00;RBNN (oblasť Rybného Námestia);15
2020-10-09 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);15
2020-10-09 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);4
2020-10-09 00:00:00;NSLO (oblasť parku Námestia Slobody);10
2020-10-09 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);2
2020-10-09 00:00:00;CTUR;0
2020-10-10 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);11
2020-10-10 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);19
2020-10-10 00:00:00;RBNN (oblasť Rybného Námestia);12
2020-10-10 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);4
2020-10-10 00:00:00;HURN (oblasť Hurbanovho námestia);11
2020-10-10 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);8
2020-10-10 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);8
2020-10-10 00:00:00;NSNP (oblasť Námestia SNP);5
2020-10-10 00:00:00;POST (oblasť križovania ulíc Poštová - Obchodná);4
2020-10-10 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);15
2020-10-10 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);15
2020-10-10 00:00:00;OBCH ( oblasť Obchodná ulica stred);11
2020-10-10 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);5
2020-10-10 00:00:00;NSLO (oblasť parku Námestia Slobody);8
2020-10-10 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);11
2020-10-10 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);6
2020-10-10 00:00:00;KOLN (oblasť spodnej časti Kollárovho námestia);8
2020-10-10 00:00:00;CTUR;0
2020-10-10 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);15
2020-10-10 00:00:00;VNTU (oblasť križovania ulíc Ventúrska-Michalská-Sedlárska);17
2020-10-10 00:00:00;KNPM (oblasť Jedlíkovej ulice);0
2020-10-11 00:00:00;KOLN (oblasť spodnej časti Kollárovho námestia);3
2020-10-11 00:00:00;RBNN (oblasť Rybného Námestia);2
2020-10-11 00:00:00;VNTU (oblasť križovania ulíc Ventúrska-Michalská-Sedlárska);10
2020-10-11 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);4
2020-10-11 00:00:00;KNPM (oblasť Jedlíkovej ulice);0
2020-10-11 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);1
2020-10-11 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);0
2020-10-11 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);0
2020-10-11 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);5
2020-10-11 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);5
2020-10-11 00:00:00;HURN (oblasť Hurbanovho námestia);5
2020-10-11 00:00:00;OBCH ( oblasť Obchodná ulica stred);2
2020-10-11 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);6
2020-10-11 00:00:00;NSNP (oblasť Námestia SNP);2
2020-10-11 00:00:00;POST (oblasť križovania ulíc Poštová - Obchodná);2
2020-10-11 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);4
2020-10-11 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);3
2020-10-11 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);0
2020-10-11 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);0
2020-10-11 00:00:00;NSLO (oblasť parku Námestia Slobody);0
2020-10-11 00:00:00;CTUR;0
2020-10-12 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);6
2020-10-12 00:00:00;RBNN (oblasť Rybného Námestia);1
2020-10-12 00:00:00;VNTU (oblasť križovania ulíc Ventúrska-Michalská-Sedlárska);1
2020-10-12 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);2
2020-10-12 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);0
2020-10-12 00:00:00;NSNP (oblasť Námestia SNP);2
2020-10-12 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);0
2020-10-12 00:00:00;KOLN (oblasť spodnej časti Kollárovho námestia);4
2020-10-12 00:00:00;HURN (oblasť Hurbanovho námestia);0
2020-10-12 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);0
2020-10-12 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);4
2020-10-12 00:00:00;POST (oblasť križovania ulíc Poštová - Obchodná);3
2020-10-12 00:00:00;OBCH ( oblasť Obchodná ulica stred);2
2020-10-12 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);1
2020-10-12 00:00:00;KNPM (oblasť Jedlíkovej ulice);4
2020-10-12 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);4
2020-10-12 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);4
2020-10-12 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);1
2020-10-12 00:00:00;NSLO (oblasť parku Námestia Slobody);2
2020-10-12 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);1
2020-10-12 00:00:00;CTUR;0
2020-10-13 00:00:00;POST (oblasť križovania ulíc Poštová - Obchodná);1
2020-10-13 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);6
2020-10-13 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);0
2020-10-13 00:00:00;OBCH ( oblasť Obchodná ulica stred);2
2020-10-13 00:00:00;VNTU (oblasť križovania ulíc Ventúrska-Michalská-Sedlárska);3
2020-10-13 00:00:00;NSLO (oblasť parku Námestia Slobody);0
2020-10-13 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);0
2020-10-13 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);5
2020-10-13 00:00:00;NSNP (oblasť Námestia SNP);2
2020-10-13 00:00:00;KOLN (oblasť spodnej časti Kollárovho námestia);3
2020-10-13 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);0
2020-10-13 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);1
2020-10-13 00:00:00;RBNN (oblasť Rybného Námestia);3
2020-10-13 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);3
2020-10-13 00:00:00;HURN (oblasť Hurbanovho námestia);0
2020-10-13 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);0
2020-10-13 00:00:00;KNPM (oblasť Jedlíkovej ulice);0
2020-10-13 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);5
2020-10-13 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);3
2020-10-13 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);0
2020-10-13 00:00:00;CTUR;0
2020-10-14 00:00:00;NSNP (oblasť Námestia SNP);2
2020-10-14 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);6
2020-10-14 00:00:00;RBNN (oblasť Rybného Námestia);7
2020-10-14 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);3
2020-10-14 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);5
2020-10-14 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);5
2020-10-14 00:00:00;KNPM (oblasť Jedlíkovej ulice);0
2020-10-14 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);0
2020-10-14 00:00:00;POST (oblasť križovania ulíc Poštová - Obchodná);2
2020-10-14 00:00:00;HURN (oblasť Hurbanovho námestia);4
2020-10-14 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);2
2020-10-14 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);3
2020-10-14 00:00:00;OBCH ( oblasť Obchodná ulica stred);1
2020-10-14 00:00:00;VNTU (oblasť križovania ulíc Ventúrska-Michalská-Sedlárska);4
2020-10-14 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);3
2020-10-14 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);2
2020-10-14 00:00:00;KOLN (oblasť spodnej časti Kollárovho námestia);4
2020-10-14 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);0
2020-10-14 00:00:00;CTUR;0
2020-10-14 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);0
2020-10-14 00:00:00;NSLO (oblasť parku Námestia Slobody);0
2020-10-15 00:00:00;RBNN (oblasť Rybného Námestia);6
2020-10-15 00:00:00;KOLN (oblasť spodnej časti Kollárovho námestia);6
2020-10-15 00:00:00;HURN (oblasť Hurbanovho námestia);5
2020-10-15 00:00:00;VNTU (oblasť križovania ulíc Ventúrska-Michalská-Sedlárska);4
2020-10-15 00:00:00;NSLO (oblasť parku Námestia Slobody);2
2020-10-15 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);5
2020-10-15 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);7
2020-10-15 00:00:00;NSNP (oblasť Námestia SNP);2
2020-10-15 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);6
2020-10-15 00:00:00;POST (oblasť križovania ulíc Poštová - Obchodná);3
2020-10-15 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);9
2020-10-15 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);2
2020-10-15 00:00:00;KNPM (oblasť Jedlíkovej ulice);1
2020-10-15 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);2
2020-10-15 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);3
2020-10-15 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);1
2020-10-15 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);1
2020-10-15 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);13
2020-10-15 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);8
2020-10-15 00:00:00;OBCH ( oblasť Obchodná ulica stred);3
2020-10-16 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);1
2020-10-16 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);5
2020-10-16 00:00:00;VNTU (oblasť križovania ulíc Ventúrska-Michalská-Sedlárska);4
2020-10-16 00:00:00;OBCH ( oblasť Obchodná ulica stred);3
2020-10-16 00:00:00;KNPM (oblasť Jedlíkovej ulice);1
2020-10-16 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);3
2020-10-16 00:00:00;KOLN (oblasť spodnej časti Kollárovho námestia);3
2020-10-16 00:00:00;HURN (oblasť Hurbanovho námestia);1
2020-10-16 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);2
2020-10-16 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);2
2020-10-16 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);4
2020-10-16 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);0
2020-10-16 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);5
2020-10-16 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);2
2020-10-16 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);6
2020-10-16 00:00:00;RBNN (oblasť Rybného Námestia);2
2020-10-16 00:00:00;NSNP (oblasť Námestia SNP);0
2020-10-16 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);0
2020-10-16 00:00:00;POST (oblasť križovania ulíc Poštová - Obchodná);1
2020-10-16 00:00:00;NSLO (oblasť parku Námestia Slobody);0
2020-10-17 00:00:00;RBNN (oblasť Rybného Námestia);6
2020-10-17 00:00:00;POST (oblasť križovania ulíc Poštová - Obchodná);2
2020-10-17 00:00:00;KOLN (oblasť spodnej časti Kollárovho námestia);2
2020-10-17 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);9
2020-10-17 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);7
2020-10-17 00:00:00;NSNP (oblasť Námestia SNP);5
