"date";"location";"value"
2019-11-03 00:00:00;RBNN (oblasť Rybného Námestia);54
2019-11-03 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);27
2019-11-03 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);23
2019-11-03 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);42
2019-11-03 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);91
2019-11-03 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);11
2019-11-03 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);34
2019-11-03 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);21
2019-11-03 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);36
2019-11-03 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);72
2019-11-03 00:00:00;NSLO (oblasť parku Námestia Slobody);16
2019-11-04 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);4
2019-11-04 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);17
2019-11-04 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);40
2019-11-04 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);19
2019-11-04 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);6
2019-11-04 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);43
2019-11-04 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);23
2019-11-04 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);36
2019-11-04 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);47
2019-11-04 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);16
2019-11-04 00:00:00;RBNN (oblasť Rybného Námestia);47
2019-11-04 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);11
2019-11-04 00:00:00;NSLO (oblasť parku Námestia Slobody);9
2019-11-05 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);2
2019-11-05 00:00:00;RBNN (oblasť Rybného Námestia);31
2019-11-05 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);36
2019-11-05 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);26
2019-11-05 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);21
2019-11-05 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);8
2019-11-05 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);2
2019-11-05 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);13
2019-11-05 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);5
2019-11-05 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);14
2019-11-05 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);6
2019-11-05 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);16
2019-11-05 00:00:00;NSLO (oblasť parku Námestia Slobody);1
2019-11-06 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);22
2019-11-06 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);29
2019-11-06 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);24
2019-11-06 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);23
2019-11-06 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);66
2019-11-06 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);48
2019-11-06 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);7
2019-11-06 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);13
2019-11-06 00:00:00;RBNN (oblasť Rybného Námestia);24
2019-11-06 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);45
2019-11-06 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);7
2019-11-06 00:00:00;NSLO (oblasť parku Námestia Slobody);9
2019-11-06 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);16
2019-11-07 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);26
2019-11-07 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);33
2019-11-07 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);61
2019-11-07 00:00:00;RBNN (oblasť Rybného Námestia);51
2019-11-07 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);12
2019-11-07 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);50
2019-11-07 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);28
2019-11-07 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);12
2019-11-07 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);5
2019-11-07 00:00:00;NSLO (oblasť parku Námestia Slobody);7
2019-11-07 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);23
2019-11-07 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);13
2019-11-07 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);11
2019-11-08 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);37
2019-11-08 00:00:00;NSLO (oblasť parku Námestia Slobody);1
2019-11-08 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);8
2019-11-08 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);37
2019-11-08 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);30
2019-11-08 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);58
2019-11-08 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);28
2019-11-08 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);3
2019-11-08 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);5
2019-11-08 00:00:00;RBNN (oblasť Rybného Námestia);42
2019-11-08 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);14
2019-11-08 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);68
2019-11-08 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);14
2019-11-09 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);46
2019-11-09 00:00:00;NSLO (oblasť parku Námestia Slobody);5
2019-11-09 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);14
2019-11-09 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);21
2019-11-09 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);14
2019-11-09 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);18
2019-11-09 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);44
2019-11-09 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);23
2019-11-09 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);10
2019-11-09 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);2
2019-11-09 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);11
2019-11-09 00:00:00;RBNN (oblasť Rybného Námestia);50
2019-11-09 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);47
2019-11-10 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);38
2019-11-10 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);17
2019-11-10 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);23
2019-11-10 00:00:00;NSLO (oblasť parku Námestia Slobody);4
2019-11-10 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);14
2019-11-10 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);36
2019-11-10 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);16
2019-11-10 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);8
2019-11-10 00:00:00;RBNN (oblasť Rybného Námestia);60
2019-11-10 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);44
2019-11-10 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);66
2019-11-10 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);5
2019-11-10 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);6
2019-11-11 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);6
2019-11-11 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);29
2019-11-11 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);16
2019-11-11 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);3
2019-11-11 00:00:00;RBNN (oblasť Rybného Námestia);48
2019-11-11 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);4
2019-11-11 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);45
2019-11-11 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);9
2019-11-11 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);14
2019-11-11 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);40
2019-11-11 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);7
2019-11-11 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);16
2019-11-11 00:00:00;NSLO (oblasť parku Námestia Slobody);0
2019-11-12 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);9
2019-11-12 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);3
2019-11-12 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);7
2019-11-12 00:00:00;NSLO (oblasť parku Námestia Slobody);6
2019-11-12 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);7
2019-11-12 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);5
2019-11-12 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);6
2019-11-12 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);17
2019-11-12 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);21
2019-11-12 00:00:00;RBNN (oblasť Rybného Námestia);20
2019-11-12 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);33
2019-11-12 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);13
2019-11-12 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);17
2019-11-13 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);6
2019-11-13 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);6
2019-11-13 00:00:00;RBNN (oblasť Rybného Námestia);26
2019-11-13 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);29
2019-11-13 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);13
2019-11-13 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);3
2019-11-13 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);10
2019-11-13 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);17
2019-11-13 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);27
2019-11-13 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);0
2019-11-13 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);16
2019-11-13 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);4
2019-11-13 00:00:00;NSLO (oblasť parku Námestia Slobody);0
2019-11-14 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);12
2019-11-14 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);16
2019-11-14 00:00:00;NSLO (oblasť parku Námestia Slobody);4
2019-11-14 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);38
2019-11-14 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);11
2019-11-14 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);29
2019-11-14 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);14
2019-11-14 00:00:00;RBNN (oblasť Rybného Námestia);33
2019-11-14 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);26
2019-11-14 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);43
2019-11-14 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);37
2019-11-14 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);2
2019-11-14 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);5
2019-11-15 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);20
2019-11-15 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);14
2019-11-15 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);9
2019-11-15 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);25
2019-11-15 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);2
2019-11-15 00:00:00;RBNN (oblasť Rybného Námestia);32
2019-11-15 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);11
2019-11-15 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);9
2019-11-15 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);70
2019-11-15 00:00:00;NSLO (oblasť parku Námestia Slobody);4
2019-11-15 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);24
2019-11-15 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);33
2019-11-15 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);50
2019-11-16 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);32
2019-11-16 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);64
2019-11-16 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);4
2019-11-16 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);12
2019-11-16 00:00:00;RBNN (oblasť Rybného Námestia);59
2019-11-16 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);77
2019-11-16 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);14
2019-11-16 00:00:00;NSLO (oblasť parku Námestia Slobody);3
2019-11-16 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);18
2019-11-16 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);35
2019-11-16 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);14
2019-11-16 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);21
2019-11-16 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);19
2019-11-17 00:00:00;NSLO (oblasť parku Námestia Slobody);39
2019-11-17 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);17
2019-11-17 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);95
2019-11-17 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);31
2019-11-17 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);42
2019-11-17 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);27
2019-11-17 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);21
2019-11-17 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);11
2019-11-17 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);23
2019-11-17 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);58
2019-11-17 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);13
2019-11-17 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);5
2019-11-17 00:00:00;RBNN (oblasť Rybného Námestia);43
2019-11-18 00:00:00;RBNN (oblasť Rybného Námestia);33
2019-11-18 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);13
2019-11-18 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);53
2019-11-18 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);8
2019-11-18 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);27
2019-11-18 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);33
2019-11-18 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);23
2019-11-18 00:00:00;NSLO (oblasť parku Námestia Slobody);6
2019-11-18 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);3
2019-11-18 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);27
2019-11-18 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);35
2019-11-18 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);15
2019-11-18 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);10
2019-11-19 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);12
2019-11-19 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);24
2019-11-19 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);47
2019-11-19 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);4
2019-11-19 00:00:00;RBNN (oblasť Rybného Námestia);22
2019-11-19 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);13
2019-11-19 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);29
2019-11-19 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);27
2019-11-19 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);16
2019-11-19 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);2
2019-11-19 00:00:00;NSLO (oblasť parku Námestia Slobody);5
2019-11-19 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);2
2019-11-19 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);10
2019-11-20 00:00:00;NSLO (oblasť parku Námestia Slobody);5
2019-11-20 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);3
2019-11-20 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);10
2019-11-20 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);24
2019-11-20 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);7
2019-11-20 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);10
2019-11-20 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);22
2019-11-20 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);18
2019-11-20 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);35
2019-11-20 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);8
2019-11-20 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);2
2019-11-20 00:00:00;RBNN (oblasť Rybného Námestia);43
2019-11-20 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);49
2019-11-21 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);18
2019-11-21 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);3
2019-11-21 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);35
2019-11-21 00:00:00;NSLO (oblasť parku Námestia Slobody);3
2019-11-21 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);20
2019-11-21 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);12
2019-11-21 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);13
2019-11-21 00:00:00;RBNN (oblasť Rybného Námestia);35
2019-11-21 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);10
2019-11-21 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);59
2019-11-21 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);36
2019-11-21 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);22
2019-11-21 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);9
2019-11-22 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);25
2019-11-22 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);29
2019-11-22 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);39
2019-11-22 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);108
2019-11-22 00:00:00;NSLO (oblasť parku Námestia Slobody);4
2019-11-22 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);23
2019-11-22 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);34
2019-11-22 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);10
2019-11-22 00:00:00;RBNN (oblasť Rybného Námestia);46
2019-11-22 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);22
2019-11-22 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);45
2019-11-22 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);170
2019-11-22 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);2
2019-11-23 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);30
2019-11-23 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);6
2019-11-23 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);5
2019-11-23 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);25
2019-11-23 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);75
2019-11-23 00:00:00;NSLO (oblasť parku Námestia Slobody);4
2019-11-23 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);15
2019-11-23 00:00:00;RBNN (oblasť Rybného Námestia);48
2019-11-23 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);42
2019-11-23 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);142
2019-11-23 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);4
2019-11-23 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);11
2019-11-23 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);22
2019-11-24 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);18
2019-11-24 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);86
2019-11-24 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);11
2019-11-24 00:00:00;NSLO (oblasť parku Námestia Slobody);2
2019-11-24 00:00:00;RBNN (oblasť Rybného Námestia);57
2019-11-24 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);136
2019-11-24 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);24
2019-11-24 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);12
2019-11-24 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);18
2019-11-24 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);62
2019-11-24 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);38
2019-11-24 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);22
2019-11-24 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);1
2019-11-25 00:00:00;RBNN (oblasť Rybného Námestia);35
2019-11-25 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);10
2019-11-25 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);20
2019-11-25 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);42
2019-11-25 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);17
2019-11-25 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);41
2019-11-25 00:00:00;NSLO (oblasť parku Námestia Slobody);4
2019-11-25 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);5
2019-11-25 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);27
2019-11-25 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);78
2019-11-25 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);14
