"date";"location";"value"
2019-12-04 00:00:00;NSLO (oblasť parku Námestia Slobody);3
2019-12-04 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);22
2019-12-04 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);21
2019-12-04 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);68
2019-12-04 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);23
2019-12-04 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);3
2019-12-04 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);12
2019-12-04 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);5
2019-12-04 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);29
2019-12-04 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);9
2019-12-04 00:00:00;RBNN (oblasť Rybného Námestia);26
2019-12-04 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);14
2019-12-05 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);20
2019-12-05 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);82
2019-12-05 00:00:00;NSLO (oblasť parku Námestia Slobody);1
2019-12-05 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);5
2019-12-05 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);43
2019-12-05 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);4
2019-12-05 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);5
2019-12-05 00:00:00;RBNN (oblasť Rybného Námestia);33
2019-12-05 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);23
2019-12-05 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);16
2019-12-05 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);16
2019-12-05 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);8
2019-12-05 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);4
2019-12-06 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);20
2019-12-06 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);7
2019-12-06 00:00:00;RBNN (oblasť Rybného Námestia);33
2019-12-06 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);35
2019-12-06 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);7
2019-12-06 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);81
2019-12-06 00:00:00;NSLO (oblasť parku Námestia Slobody);1
2019-12-06 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);25
2019-12-06 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);6
2019-12-06 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);18
2019-12-06 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);59
2019-12-06 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);2
2019-12-06 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);7
2019-12-07 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);93
2019-12-07 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);22
2019-12-07 00:00:00;NSLO (oblasť parku Námestia Slobody);2
2019-12-07 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);16
2019-12-07 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);36
2019-12-07 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);13
2019-12-07 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);33
2019-12-07 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);156
2019-12-07 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);10
2019-12-07 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);6
2019-12-07 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);7
2019-12-07 00:00:00;RBNN (oblasť Rybného Námestia);85
2019-12-07 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);34
2019-12-08 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);22
2019-12-08 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);50
2019-12-08 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);30
2019-12-08 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);100
2019-12-08 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);8
2019-12-08 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);11
2019-12-08 00:00:00;NSLO (oblasť parku Námestia Slobody);3
2019-12-08 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);6
2019-12-08 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);5
2019-12-08 00:00:00;RBNN (oblasť Rybného Námestia);57
2019-12-08 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);41
2019-12-08 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);90
2019-12-08 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);11
2019-12-09 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);60
2019-12-09 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);16
2019-12-09 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);6
2019-12-09 00:00:00;RBNN (oblasť Rybného Námestia);34
2019-12-09 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);30
2019-12-09 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);21
2019-12-09 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);5
2019-12-09 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);31
2019-12-09 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);6
2019-12-09 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);30
2019-12-09 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);81
2019-12-09 00:00:00;NSLO (oblasť parku Námestia Slobody);1
2019-12-09 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);14
2019-12-10 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);9
2019-12-10 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);5
2019-12-10 00:00:00;RBNN (oblasť Rybného Námestia);31
2019-12-10 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);34
2019-12-10 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);11
2019-12-10 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);21
2019-12-10 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);10
2019-12-10 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);24
2019-12-10 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);75
2019-12-10 00:00:00;NSLO (oblasť parku Námestia Slobody);2
2019-12-10 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);46
2019-12-10 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);9
2019-12-10 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);5
2019-12-11 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);4
2019-12-11 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);22
2019-12-11 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);5
2019-12-11 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);52
2019-12-11 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);10
2019-12-11 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);17
2019-12-11 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);21
2019-12-11 00:00:00;NSLO (oblasť parku Námestia Slobody);2
2019-12-11 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);14
2019-12-11 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);5
2019-12-11 00:00:00;RBNN (oblasť Rybného Námestia);32
2019-12-11 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);44
2019-12-11 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);15
2019-12-12 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);16
2019-12-12 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);8
2019-12-12 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);13
2019-12-12 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);21
2019-12-12 00:00:00;RBNN (oblasť Rybného Námestia);34
2019-12-12 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);41
2019-12-12 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);7
2019-12-12 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);25
2019-12-12 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);3
2019-12-12 00:00:00;NSLO (oblasť parku Námestia Slobody);2
2019-12-12 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);69
2019-12-12 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);5
2019-12-12 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);1
2019-12-13 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);90
2019-12-13 00:00:00;RBNN (oblasť Rybného Námestia);44
2019-12-13 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);91
2019-12-13 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);7
2019-12-13 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);15
2019-12-13 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);34
2019-12-13 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);14
2019-12-13 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);12
2019-12-13 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);18
2019-12-13 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);13
2019-12-13 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);16
2019-12-13 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);1
2019-12-13 00:00:00;NSLO (oblasť parku Námestia Slobody);1
2019-12-14 00:00:00;NSLO (oblasť parku Námestia Slobody);1
2019-12-14 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);177
2019-12-14 00:00:00;RBNN (oblasť Rybného Námestia);52
2019-12-14 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);6
2019-12-14 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);11
2019-12-14 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);9
2019-12-14 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);67
2019-12-14 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);4
2019-12-14 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);117
2019-12-14 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);26
2019-12-14 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);31
2019-12-14 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);13
2019-12-14 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);42
2019-12-15 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);9
2019-12-15 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);30
2019-12-15 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);27
2019-12-15 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);18
2019-12-15 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);12
2019-12-15 00:00:00;NSLO (oblasť parku Námestia Slobody);0
2019-12-15 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);115
2019-12-15 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);2
2019-12-15 00:00:00;RBNN (oblasť Rybného Námestia);64
2019-12-15 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);11
2019-12-15 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);22
2019-12-15 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);51
2019-12-15 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);90
2019-12-16 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);4
2019-12-16 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);16
2019-12-16 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);17
2019-12-16 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);14
2019-12-16 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);69
2019-12-16 00:00:00;RBNN (oblasť Rybného Námestia);26
2019-12-16 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);9
2019-12-16 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);37
2019-12-16 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);44
2019-12-16 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);8
2019-12-16 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);6
2019-12-16 00:00:00;NSLO (oblasť parku Námestia Slobody);2
2019-12-16 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);1
2019-12-17 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);13
2019-12-17 00:00:00;NSLO (oblasť parku Námestia Slobody);3
2019-12-17 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);5
2019-12-17 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);17
2019-12-17 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);13
2019-12-17 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);31
2019-12-17 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);90
2019-12-17 00:00:00;RBNN (oblasť Rybného Námestia);27
2019-12-17 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);16
2019-12-17 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);46
2019-12-17 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);94
2019-12-17 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);13
2019-12-17 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);1
2019-12-18 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);20
2019-12-18 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);21
2019-12-18 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);13
2019-12-18 00:00:00;NSLO (oblasť parku Námestia Slobody);4
2019-12-18 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);36
2019-12-18 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);2
2019-12-18 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);23
2019-12-18 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);34
2019-12-18 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);6
2019-12-18 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);120
2019-12-18 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);46
2019-12-18 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);87
2019-12-18 00:00:00;RBNN (oblasť Rybného Námestia);68
2019-12-19 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);28
2019-12-19 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);25
2019-12-19 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);23
2019-12-19 00:00:00;NSLO (oblasť parku Námestia Slobody);4
2019-12-19 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);8
2019-12-19 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);136
2019-12-19 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);82
2019-12-19 00:00:00;RBNN (oblasť Rybného Námestia);30
2019-12-19 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);4
2019-12-19 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);11
2019-12-19 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);54
2019-12-19 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);12
2019-12-19 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);11
2019-12-20 00:00:00;NSLO (oblasť parku Námestia Slobody);3
2019-12-20 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);11
2019-12-20 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);103
2019-12-20 00:00:00;RBNN (oblasť Rybného Námestia);51
2019-12-20 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);136
2019-12-20 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);10
2019-12-20 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);3
2019-12-20 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);54
2019-12-20 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);19
2019-12-20 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);15
2019-12-20 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);31
2019-12-20 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);32
2019-12-20 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);2
2019-12-21 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);8
2019-12-21 00:00:00;RBNN (oblasť Rybného Námestia);47
2019-12-21 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);95
2019-12-21 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);10
2019-12-21 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);43
2019-12-21 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);66
2019-12-21 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);10
2019-12-21 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);2
2019-12-21 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);4
2019-12-21 00:00:00;NSLO (oblasť parku Námestia Slobody);3
2019-12-21 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);22
2019-12-21 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);13
2019-12-21 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);28
2019-12-22 00:00:00;NSLO (oblasť parku Námestia Slobody);3
2019-12-22 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);8
2019-12-22 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);22
2019-12-22 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);37
2019-12-22 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);107
2019-12-22 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);6
2019-12-22 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);24
2019-12-22 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);32
2019-12-22 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);29
2019-12-22 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);17
2019-12-22 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);7
2019-12-22 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);145
2019-12-22 00:00:00;RBNN (oblasť Rybného Námestia);82
2019-12-23 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);21
2019-12-23 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);3
2019-12-23 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);10
2019-12-23 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);6
2019-12-23 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);45
2019-12-23 00:00:00;RBNN (oblasť Rybného Námestia);32
2019-12-23 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);20
2019-12-23 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);11
2019-12-23 00:00:00;NSLO (oblasť parku Námestia Slobody);1
2019-12-23 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);16
2019-12-23 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);39
2019-12-23 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);2
2019-12-23 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);4
2019-12-24 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);14
2019-12-24 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);22
2019-12-24 00:00:00;NSLO (oblasť parku Námestia Slobody);3
2019-12-24 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);10
2019-12-24 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);22
2019-12-24 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);1
2019-12-24 00:00:00;RBNN (oblasť Rybného Námestia);23
2019-12-24 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);63
2019-12-24 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);11
2019-12-24 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);2
2019-12-24 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);24
2019-12-24 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);36
2019-12-24 00:00:00;FJNN (oblasť Fajnorovho Nábrežia pred SPŠS);0
2019-12-25 00:00:00;NLST (oblasť Námestia Ľudovíta Štúra);8
2019-12-25 00:00:00;OSPR (oblasť  Osobného prístavu a pred SNM);2
2019-12-25 00:00:00;SAFK (oblasť Šafárikovho Námestia pri UK);8
2019-12-25 00:00:00;ZIDO (oblasť Židovskej ulice pri dobrom pastierovi);10
2019-12-25 00:00:00;ZMCK (oblasť rohu Židovskej a Kapucínskej ulice);9
2019-12-25 00:00:00;HLVN (oblasť Hlavného Námestia, Františkánskeho Námestia a Starej Radnice);68
2019-12-25 00:00:00;NSLO (oblasť parku Námestia Slobody);8
2019-12-25 00:00:00;HVZN (oblasť Hviezdoslavovho Námestia v okolí ambasády USA);23
2019-12-25 00:00:00;RIGL (oblasť Rigeleho a Rázusovho Nábrežia);26
2019-12-25 00:00:00;PAMV (oblasť Pamätníka Víťazstva a pred SND);69
2019-12-25 00:00:00;KLOB (oblasť Klobučníckej a Námestia SNP pred Starou Tržnicou);24
