DATE,DATA_IN,DATA_OUT,UNIQUE_CONN
2019-12-01 00:00:00,9387427533,70055188422,2389
2019-12-01 02:00:00,159974571,2547171783,62
2019-12-01 04:00:00,182223975,2030687810,61
2019-12-01 06:00:00,105943959,689100300,32
2019-12-01 08:00:00,248071952,2714637808,130
2019-12-01 10:00:00,1021944873,9401643405,403
2019-12-01 12:00:00,916337246,6455655003,466
2019-12-01 14:00:00,1802548585,8582071786,649
2019-12-01 16:00:00,2176934519,8057718982,580
2019-12-01 18:00:00,1084504389,9640479113,457
2019-12-01 20:00:00,883933980,6333522591,281
2019-12-01 22:00:00,299466192,6103780515,124
2019-12-02 00:00:00,11364441010,92378637942,2590
2019-12-02 02:00:00,28228528,436806451,17
2019-12-02 04:00:00,26263909,1113453465,17
2019-12-02 06:00:00,145274442,1927795523,149
2019-12-02 08:00:00,1755965070,4285870275,266
2019-12-02 10:00:00,1685480486,8062846782,380
2019-12-02 12:00:00,2027278350,20962815336,561
2019-12-02 14:00:00,2054217698,18415867283,624
2019-12-02 16:00:00,813360252,10731580674,532
2019-12-02 18:00:00,718330550,9169463266,447
2019-12-02 20:00:00,1199737555,7355067698,381
2019-12-02 22:00:00,767378568,6095592595,171
2019-12-03 00:00:00,10352691050,103534163769,2948
2019-12-03 02:00:00,52982153,1459634530,26
2019-12-03 04:00:00,85791142,1389628583,21
2019-12-03 06:00:00,158068548,2932610043,170
2019-12-03 08:00:00,572636631,7201346673,259
2019-12-03 10:00:00,1425714071,9122551345,429
2019-12-03 12:00:00,2913458626,13728844994,652
2019-12-03 14:00:00,1305433565,14362453502,662
2019-12-03 16:00:00,1716814140,14986105632,635
2019-12-03 18:00:00,1070106047,10455637546,548
2019-12-03 20:00:00,464123486,10259551150,419
2019-12-03 22:00:00,338194981,10903563765,163
2019-12-04 00:00:00,12503631326,105444985563,2646
2019-12-04 02:00:00,99287848,4241435961,36
2019-12-04 04:00:00,43049560,781865371,17
2019-12-04 06:00:00,346278151,4165555076,158
2019-12-04 08:00:00,610129428,4538423519,226
2019-12-04 10:00:00,1195717336,11240140307,365
2019-12-04 12:00:00,4420389108,15729132543,606
2019-12-04 14:00:00,2339342739,13644347364,601
2019-12-04 16:00:00,1013397728,12147878629,492
2019-12-04 18:00:00,610582991,11732501540,456
2019-12-04 20:00:00,1065628159,12869325174,371
2019-12-04 22:00:00,402783330,8088227515,186
2019-12-05 00:00:00,10486057016,96872685374,2643
2019-12-05 02:00:00,61132840,2161389616,27
2019-12-05 04:00:00,25193688,457703355,20
2019-12-05 06:00:00,176415424,3684029409,159
2019-12-05 08:00:00,476962626,5085165117,280
2019-12-05 10:00:00,1226315265,10931756676,340
2019-12-05 12:00:00,1725853764,14172345800,541
2019-12-05 14:00:00,2187511505,13287415030,634
2019-12-05 16:00:00,2175864071,11036774839,504
2019-12-05 18:00:00,1077284068,16081871504,491
2019-12-05 20:00:00,669672738,10282797531,432
2019-12-05 22:00:00,302136963,6298421139,164
2019-12-06 00:00:00,12305673246,90454554642,2949
2019-12-06 02:00:00,73745733,855468235,37
2019-12-06 04:00:00,236861932,1484953602,32
2019-12-06 06:00:00,169784910,1742564435,168
2019-12-06 08:00:00,463385462,4222224178,244
2019-12-06 10:00:00,1505438722,7864524699,394
2019-12-06 12:00:00,1098239743,10087458776,577
2019-12-06 14:00:00,1185508768,11392773780,638
2019-12-06 16:00:00,3589478625,10975271301,660
2019-12-06 18:00:00,1535165682,11540354700,527
2019-12-06 20:00:00,1424859587,15712456845,476
2019-12-06 22:00:00,708992724,6928045573,270
2019-12-07 00:00:00,14860893828,116300995985,3197
2019-12-07 02:00:00,122682107,3678874553,100
2019-12-07 04:00:00,56294270,1322277445,60
2019-12-07 06:00:00,87739399,1162108408,71
2019-12-07 08:00:00,613715804,8704041957,234
2019-12-07 10:00:00,1808617382,10212668201,467
2019-12-07 12:00:00,3106706790,15802645042,617
2019-12-07 14:00:00,2950444202,19870508751,618
2019-12-07 16:00:00,2176513390,14150503703,699
2019-12-07 18:00:00,2192481876,12471525101,724
2019-12-07 20:00:00,832067910,11584787745,470
2019-12-07 22:00:00,667944588,12099424333,292
2019-12-08 00:00:00,19134778548,97567657172,2992
2019-12-08 02:00:00,279344090,3194392425,65
2019-12-08 04:00:00,75123380,1268285176,69
2019-12-08 06:00:00,76778530,625939144,32
2019-12-08 08:00:00,359693741,3426954134,148
2019-12-08 10:00:00,3170270175,11142207756,433
2019-12-08 12:00:00,2411991970,12866337447,707
2019-12-08 14:00:00,1757360520,10784820734,719
2019-12-08 16:00:00,4121941102,10600768746,757
2019-12-08 18:00:00,3062582709,13877376606,519
2019-12-08 20:00:00,3150329517,7305470328,332
2019-12-08 22:00:00,233621916,7308807434,144
2019-12-09 00:00:00,18469379131,106449296105,3059
2019-12-09 02:00:00,39285599,1475728985,25
2019-12-09 04:00:00,27538285,372506836,19
2019-12-09 06:00:00,147685378,3331637664,143
2019-12-09 08:00:00,408886913,4253964997,216
2019-12-09 10:00:00,969010081,12587587666,466
2019-12-09 12:00:00,2432680718,14159246665,677
2019-12-09 14:00:00,3727564033,15631801841,707
2019-12-09 16:00:00,1410875381,12909092572,764
2019-12-09 18:00:00,3971622225,14887171724,589
2019-12-09 20:00:00,3643160335,12413093714,391
2019-12-09 22:00:00,1484530889,8095192247,180
2019-12-10 00:00:00,15295331799,90788918282,2968
2019-12-10 02:00:00,75498238,3116481681,22
2019-12-10 04:00:00,40404922,1021669167,25
2019-12-10 06:00:00,172999363,3112828237,173
2019-12-10 08:00:00,430000740,5688892140,300
2019-12-10 10:00:00,3752816328,10501108618,463
2019-12-10 12:00:00,3694283513,13182332235,645
2019-12-10 14:00:00,1598968588,11918549513,623
2019-12-10 16:00:00,2728439936,12648434895,633
2019-12-10 18:00:00,1552000003,11524819414,525
2019-12-10 20:00:00,724709126,9135095191,413
2019-12-10 22:00:00,205929492,3043076749,202
2019-12-11 00:00:00,9280452784,89029083034,2829
2019-12-11 02:00:00,26047103,384559153,15
2019-12-11 04:00:00,62628893,858175451,35
2019-12-11 06:00:00,149094779,3124826119,160
2019-12-11 08:00:00,238107085,3594401648,238
2019-12-11 10:00:00,1972000460,9938986356,416
2019-12-11 12:00:00,1537228190,11285673577,553
2019-12-11 14:00:00,1665100893,12403994947,583
2019-12-11 16:00:00,1277152859,11656602520,633
2019-12-11 18:00:00,1494241758,13135983093,590
2019-12-11 20:00:00,569411140,14071443164,453
2019-12-11 22:00:00,195428370,6081577654,174
2019-12-12 00:00:00,12390691096,115745459236,2878
2019-12-12 02:00:00,81728591,3092833394,23
2019-12-12 04:00:00,67616817,942031835,30
2019-12-12 06:00:00,135097581,3323587191,185
2019-12-12 08:00:00,2145550399,7746240940,272
2019-12-12 10:00:00,1988762597,13052606568,449
2019-12-12 12:00:00,1389458615,11263476692,576
2019-12-12 14:00:00,1894106021,18826981628,750
2019-12-12 16:00:00,1435473312,11295794134,595
2019-12-12 18:00:00,1430891372,15865280070,520
2019-12-12 20:00:00,1108443309,14846958503,427
2019-12-12 22:00:00,483654962,9028944039,227
2019-12-13 00:00:00,14255901705,119869756919,3444
2019-12-13 02:00:00,79362888,3570066072,51
2019-12-13 04:00:00,42005626,812607444,34
2019-12-13 06:00:00,179568124,4468702142,141
