DATE,DATA_IN,DATA_OUT,UNIQUE_CONN
2019-11-14 16:00:00,771977960,8026753877,516
2019-11-14 18:00:00,801035132,15059117217,439
2019-11-14 20:00:00,578263963,12923959467,294
2019-11-14 22:00:00,624817035,13190617091,150
2019-11-15 00:00:00,11177814928,128720561522,3004
2019-11-15 02:00:00,175985359,4485265562,65
2019-11-15 04:00:00,63814745,544419193,28
2019-11-15 06:00:00,281434873,3865852993,243
2019-11-15 08:00:00,665622925,8618666396,302
2019-11-15 10:00:00,1849601276,8138751765,359
2019-11-15 12:00:00,2462804603,13636449582,649
2019-11-15 14:00:00,1454019236,15965488451,548
2019-11-15 16:00:00,1053642101,15170963432,523
2019-11-15 18:00:00,1190193156,18383395366,398
2019-11-15 20:00:00,1116182754,19929900173,429
2019-11-15 22:00:00,713592842,13424005017,265
2019-11-16 00:00:00,16601527371,121076530437,2980
2019-11-16 02:00:00,106071123,2166088019,98
2019-11-16 04:00:00,195246123,3550909473,97
2019-11-16 06:00:00,97368390,1652498115,58
2019-11-16 08:00:00,521419159,4368319568,146
2019-11-16 10:00:00,1351616974,9608014974,389
2019-11-16 12:00:00,2011429585,12665694453,598
2019-11-16 14:00:00,4166196028,17501358072,598
2019-11-16 16:00:00,2208504662,14015250885,648
2019-11-16 18:00:00,1498548612,14414938123,461
2019-11-16 20:00:00,1991609651,14297656058,463
2019-11-16 22:00:00,1816117708,7472785365,221
2019-11-17 00:00:00,26930867255,127730181414,3417
2019-11-17 02:00:00,223957684,2821895136,74
2019-11-17 04:00:00,156141257,2279575476,51
2019-11-17 06:00:00,77026304,1456174604,51
2019-11-17 08:00:00,603721344,14685757178,165
2019-11-17 10:00:00,1565268306,8668818528,392
2019-11-17 12:00:00,4174712212,11187426025,699
2019-11-17 14:00:00,6966199817,14293526959,786
2019-11-17 16:00:00,6313143529,22402218507,949
2019-11-17 18:00:00,2347249796,14731415892,662
2019-11-17 20:00:00,3232908625,16741908230,332
2019-11-17 22:00:00,1012176103,11617748991,220
2019-11-18 00:00:00,10189400524,81232347670,2903
2019-11-18 02:00:00,71845023,794480693,35
2019-11-18 04:00:00,51188894,1403049521,40
2019-11-18 06:00:00,177198927,3195917953,211
2019-11-18 08:00:00,543975431,5960329792,267
2019-11-18 10:00:00,1460870147,6436555192,375
2019-11-18 12:00:00,2009999376,10685478872,715
2019-11-18 14:00:00,2076992000,11955662298,773
2019-11-18 16:00:00,1277091497,9495150724,570
2019-11-18 18:00:00,988508037,5557412661,236
2019-11-18 20:00:00,728338770,10431005081,240
2019-11-18 22:00:00,263555336,7760458765,126
2019-11-19 00:00:00,8157023393,80867592797,2168
2019-11-19 02:00:00,51103921,711291760,12
2019-11-19 04:00:00,44498188,2589523736,21
2019-11-19 06:00:00,204589764,6754288614,156
2019-11-19 08:00:00,337043573,3727836917,225
2019-11-19 10:00:00,762694572,9781993412,267
2019-11-19 12:00:00,1622506443,11627479585,450
2019-11-19 14:00:00,1488798222,10042423851,525
2019-11-19 16:00:00,1038851197,7080857288,427
2019-11-19 18:00:00,369977110,5893857114,178
2019-11-19 20:00:00,1367002020,8131200070,273
2019-11-19 22:00:00,339152633,7913893720,177
2019-11-20 00:00:00,6589664748,85609425643,2528
2019-11-20 02:00:00,94535218,3182993595,46
2019-11-20 04:00:00,48611983,1571798658,44
2019-11-20 06:00:00,226046784,3332373933,197
2019-11-20 08:00:00,340842067,4452726506,319
2019-11-20 10:00:00,783582026,8890999055,425
2019-11-20 12:00:00,1055631216,11057636945,482
2019-11-20 14:00:00,1172409704,8592356843,459
2019-11-20 16:00:00,587340495,8038057305,404
2019-11-20 18:00:00,433748040,9957047179,333
2019-11-20 20:00:00,551620303,10845975608,250
2019-11-20 22:00:00,949722334,6101574734,179
2019-11-21 00:00:00,10175766426,121210458967,3169
2019-11-21 02:00:00,113736757,3648843959,27
2019-11-21 04:00:00,20991328,738456642,30
2019-11-21 06:00:00,655711677,5196978596,244
2019-11-21 08:00:00,317534966,5527023530,303
2019-11-21 10:00:00,677429765,7517444278,346
2019-11-21 12:00:00,2142150244,12809572704,571
2019-11-21 14:00:00,2025192457,19147558147,665
2019-11-21 16:00:00,1329580916,13443920765,655
2019-11-21 18:00:00,909020031,13161182078,548
2019-11-21 20:00:00,524973113,11581713808,405
2019-11-21 22:00:00,1096791494,16438230204,233
2019-11-22 00:00:00,15450809030,123989568114,4168
2019-11-22 02:00:00,123606193,4390416124,70
2019-11-22 04:00:00,39383288,770799790,37
2019-11-22 06:00:00,262021688,3702258789,208
2019-11-22 08:00:00,572967756,8338282834,306
2019-11-22 10:00:00,1992294835,9992020572,490
2019-11-22 12:00:00,1475341222,12545919949,690
2019-11-22 14:00:00,2543371635,12752648825,715
2019-11-22 16:00:00,2663069994,21724757749,1061
2019-11-22 18:00:00,2643452945,16030640621,992
2019-11-22 20:00:00,1444735787,13965530069,627
2019-11-22 22:00:00,1375699691,11563324586,415
2019-11-23 00:00:00,16846543239,101759447106,2845
2019-11-23 02:00:00,151499817,3651770674,89
2019-11-23 04:00:00,79411936,1160725520,59
2019-11-23 06:00:00,192618561,1986996038,44
2019-11-23 08:00:00,331757347,3528954339,146
2019-11-23 10:00:00,3343151046,13132348176,361
2019-11-23 12:00:00,2410198234,12966674940,525
2019-11-23 14:00:00,2014159461,9983835771,559
2019-11-23 16:00:00,2369367677,12978251800,587
2019-11-23 18:00:00,1270574728,10536641894,600
2019-11-23 20:00:00,3647192152,13542424323,572
2019-11-23 22:00:00,457390676,8118152599,294
2019-11-24 00:00:00,19786709933,88554842231,3188
2019-11-24 02:00:00,154428968,2062007633,40
2019-11-24 04:00:00,139867378,2677293057,68
2019-11-24 06:00:00,84272082,1391863207,51
2019-11-24 08:00:00,564119743,3025884377,102
2019-11-24 10:00:00,1258171610,10050915815,417
2019-11-24 12:00:00,5374550835,9314181289,616
2019-11-24 14:00:00,5288461980,9781930534,798
2019-11-24 16:00:00,3304425462,10845147815,847
2019-11-24 18:00:00,1262976910,10345847514,573
2019-11-24 20:00:00,1093956169,10392602060,491
2019-11-24 22:00:00,883149726,8583055738,193
2019-11-25 00:00:00,16826772578,117122569764,3413
2019-11-25 02:00:00,154778240,1110690140,25
2019-11-25 04:00:00,46593331,783970153,26
2019-11-25 06:00:00,485126844,4093987449,210
2019-11-25 08:00:00,405288549,6343069438,286
2019-11-25 10:00:00,1153458443,10648621848,358
2019-11-25 12:00:00,5010259934,16745107372,819
2019-11-25 14:00:00,2083697152,15782244901,902
2019-11-25 16:00:00,2569045135,19009388342,722
2019-11-25 18:00:00,1317536192,11296144296,550
2019-11-25 20:00:00,820900705,15467872374,413
2019-11-25 22:00:00,560537811,10531223195,208
2019-11-26 00:00:00,10649817823,101867216788,3387
2019-11-26 02:00:00,57122235,1326569199,25
2019-11-26 04:00:00,29292359,537634867,38
2019-11-26 06:00:00,200356010,3347658599,220
2019-11-26 08:00:00,434870719,5549665421,329
2019-11-26 10:00:00,637680040,8066248604,368
2019-11-26 12:00:00,2176556207,13678877792,672
2019-11-26 14:00:00,2206574120,15430209139,790
2019-11-26 16:00:00,2569569854,13843018968,690
2019-11-26 18:00:00,786202368,10985318035,606
2019-11-26 20:00:00,1012434857,13626010159,546
2019-11-26 22:00:00,333403604,11189865751,210
2019-11-27 00:00:00,10222172412,118533151988,3327
2019-11-27 02:00:00,110590087,3438300185,30
2019-11-27 04:00:00,12671274,207458097,28
2019-11-27 06:00:00,180512113,3185568054,209
2019-11-27 08:00:00,396932100,4338716616,283
2019-11-27 10:00:00,1010990664,8498768975,426
2019-11-27 12:00:00,1572652963,18877350461,659
2019-11-27 14:00:00,2887120885,17919225338,751
2019-11-27 16:00:00,1284882624,16065707585,625
2019-11-27 18:00:00,1020369893,9106852710,640
2019-11-27 20:00:00,886080254,13768349219,495
2019-11-27 22:00:00,385574601,11015940708,263
2019-11-28 00:00:00,12946847976,124231718949,3672
2019-11-28 02:00:00,82535823,1456796978,55
2019-11-28 04:00:00,71651488,1349591245,41
2019-11-28 06:00:00,241386482,3177678517,188
2019-11-28 08:00:00,654084053,7348757205,333
2019-11-28 10:00:00,1635307080,16806800923,465
2019-11-28 12:00:00,2651584963,20843458070,813
2019-11-28 14:00:00,3015789239,17149071324,888
2019-11-28 16:00:00,1457138691,15075961765,699
2019-11-28 18:00:00,1401103640,10090407368,646
2019-11-28 20:00:00,1005704063,14599840145,501
2019-11-28 22:00:00,397498798,6762522413,244
2019-11-29 00:00:00,15200763040,112696950055,3814
2019-11-29 02:00:00,135612243,2443133716,67
2019-11-29 04:00:00,24916532,799334914,26
2019-11-29 06:00:00,238710223,2693223578,171
2019-11-29 08:00:00,906394473,7431552046,331
2019-11-29 10:00:00,1232179551,9390149794,504
2019-11-29 12:00:00,4814552401,16610398852,794
2019-11-29 14:00:00,2488672991,14563431400,865
2019-11-29 16:00:00,2191186093,16162759334,809
2019-11-29 18:00:00,857699327,16120209469,628
2019-11-29 20:00:00,1458687454,9804797455,531
2019-11-29 22:00:00,514521490,6446900053,376
2019-11-30 00:00:00,16066026575,100016561629,3378
2019-11-30 02:00:00,218225654,5437878984,91
2019-11-30 04:00:00,119605318,1248729071,89
2019-11-30 06:00:00,84227289,1632844356,55
2019-11-30 08:00:00,505418472,3555805229,164
2019-11-30 10:00:00,3626337439,7929381391,428
2019-11-30 12:00:00,2144954120,10607279851,642
2019-11-30 14:00:00,3701058760,11785083546,704
2019-11-30 16:00:00,2034888737,10947575262,763
2019-11-30 18:00:00,1150798641,13500624897,692
2019-11-30 20:00:00,1248325659,10010195870,561
2019-11-30 22:00:00,583589810,9250291220,250
