DATE,DATA_IN,DATA_OUT,UNIQUE_CONN
2020-01-15 20:00:00,333386010,11162985471,192
2020-01-15 22:00:00,162079547,4642073328,136
2020-01-16 00:00:00,8328661568,75354064922,2345
2020-01-16 02:00:00,428210179,1426268880,62
2020-01-16 04:00:00,44998012,1034938933,48
2020-01-16 06:00:00,225352788,3859220399,144
2020-01-16 08:00:00,292812302,4464102958,240
2020-01-16 10:00:00,585705669,8912827179,347
2020-01-16 12:00:00,1387167041,8444381860,480
2020-01-16 14:00:00,2244806656,7365282029,576
2020-01-16 16:00:00,911772791,9605286021,438
2020-01-16 18:00:00,816312727,9820918811,289
2020-01-16 20:00:00,1019974268,12727497557,229
2020-01-16 22:00:00,172907101,3425266017,116
2020-01-17 00:00:00,5453819682,72811836312,2086
2020-01-17 02:00:00,105771292,2203373012,39
2020-01-17 04:00:00,35022775,954000703,27
2020-01-17 06:00:00,210472571,2889669915,159
2020-01-17 08:00:00,384753527,5693237152,192
2020-01-17 10:00:00,758209306,7703529227,310
2020-01-17 12:00:00,598702501,10013052490,419
2020-01-17 14:00:00,460513148,6998658101,362
2020-01-17 16:00:00,368627355,6036418424,357
2020-01-17 18:00:00,261027032,5372324221,258
2020-01-17 20:00:00,468633162,10094698800,222
2020-01-17 22:00:00,446675381,6830385095,195
2020-01-18 00:00:00,7856131717,74453152177,1794
2020-01-18 02:00:00,639638120,3404287581,69
2020-01-18 04:00:00,167542714,4939217071,78
2020-01-18 06:00:00,77937639,1322476836,40
2020-01-18 08:00:00,526774985,1868246842,110
2020-01-18 10:00:00,536789486,5016791948,236
2020-01-18 12:00:00,440454774,7631130730,336
2020-01-18 14:00:00,739589432,7839424744,360
2020-01-18 16:00:00,1055014194,6459855580,317
2020-01-18 18:00:00,405409266,5624213011,243
2020-01-18 20:00:00,1072163030,8793964194,236
2020-01-18 22:00:00,311413853,10102904432,165
2020-01-19 00:00:00,5811157402,62350748568,1570
2020-01-19 02:00:00,262613603,5037068624,91
2020-01-19 04:00:00,234732873,1710301441,56
2020-01-19 06:00:00,7636930,130115783,13
2020-01-19 08:00:00,806396767,2076675000,93
2020-01-19 10:00:00,488389861,7723469850,216
2020-01-19 12:00:00,1728815368,7655886823,340
2020-01-19 14:00:00,763699185,5807944122,323
2020-01-19 16:00:00,387539570,4045294476,230
2020-01-19 18:00:00,214066578,6098881142,186
2020-01-19 20:00:00,176015747,3308458637,148
2020-01-19 22:00:00,255051688,6184840214,83
2020-01-20 00:00:00,7432547926,75648754461,2525
2020-01-20 02:00:00,116054476,4853655917,24
2020-01-20 04:00:00,71756435,2428589909,37
2020-01-20 06:00:00,174818986,3171237917,195
2020-01-20 08:00:00,328158070,5251825338,252
2020-01-20 10:00:00,1438165000,8311468946,327
2020-01-20 12:00:00,1666014468,10621068117,632
2020-01-20 14:00:00,1845767230,10914874471,645
2020-01-20 16:00:00,577905724,10913034952,478
2020-01-20 18:00:00,543052681,7335363398,274
2020-01-20 20:00:00,279076500,7599815729,203
2020-01-20 22:00:00,130951960,2480115857,106
2020-01-21 00:00:00,4568603868,75819887314,2160
2020-01-21 02:00:00,143156654,3631670122,32
2020-01-21 04:00:00,43592085,1364740910,19
2020-01-21 06:00:00,108016181,1875699644,143
2020-01-21 08:00:00,183402718,2758756824,208
2020-01-21 10:00:00,632586055,8684953867,313
2020-01-21 12:00:00,750422855,8393729545,391
2020-01-21 14:00:00,543025793,9180484665,481
2020-01-21 16:00:00,716085537,11288290944,360
2020-01-21 18:00:00,257486494,5448151621,273
2020-01-21 20:00:00,382506564,5406155983,282
2020-01-21 22:00:00,458603388,6760210799,112
2020-01-22 00:00:00,6825605332,76742184030,2408
2020-01-22 02:00:00,124695352,2238349570,46
2020-01-22 04:00:00,20808064,490822018,21
2020-01-22 06:00:00,123583391,2812078571,137
2020-01-22 08:00:00,276473111,6034243504,209
2020-01-22 10:00:00,734399588,8601088369,305
2020-01-22 12:00:00,1744297664,10679092795,482
2020-01-22 14:00:00,1321147904,13121972039,531
2020-01-22 16:00:00,471292341,9359164722,406
2020-01-22 18:00:00,319421370,5223000308,370
2020-01-22 20:00:00,993484125,6754242245,248
2020-01-22 22:00:00,366705986,7314346538,136
2020-01-23 00:00:00,11248232677,90991241944,2963
2020-01-23 02:00:00,78430284,2030389604,18
2020-01-23 04:00:00,47100515,889225394,38
2020-01-23 06:00:00,111100841,1844501595,140
2020-01-23 08:00:00,438087856,5099354204,267
2020-01-23 10:00:00,1382531649,12021533301,492
2020-01-23 12:00:00,3096317993,15227041145,695
2020-01-23 14:00:00,1827051749,9172600281,680
2020-01-23 16:00:00,1994949889,11987360939,610
2020-01-23 18:00:00,604397602,10548036166,367
2020-01-23 20:00:00,965760156,5382637122,243
2020-01-23 22:00:00,491387125,10591652761,158
2020-01-24 00:00:00,6485067860,92974144738,2539
2020-01-24 02:00:00,126893735,4787145010,66
2020-01-24 04:00:00,23639094,643631319,36
2020-01-24 06:00:00,147019890,2373530010,164
2020-01-24 08:00:00,301105662,5347545271,222
2020-01-24 10:00:00,965460698,7907360796,309
2020-01-24 12:00:00,847425838,9225577024,606
2020-01-24 14:00:00,1030938093,11443544599,509
2020-01-24 16:00:00,741990503,10189624290,400
2020-01-24 18:00:00,589563353,8239524995,343
2020-01-24 20:00:00,974505924,9107762290,275
2020-01-24 22:00:00,323749982,10252713370,196
2020-01-25 00:00:00,11313390066,112947456902,2485
2020-01-25 02:00:00,1089771194,5957193476,87
2020-01-25 04:00:00,160206733,3800081077,97
2020-01-25 06:00:00,117569383,2279030806,43
2020-01-25 08:00:00,472567748,3896153307,143
2020-01-25 10:00:00,2790391931,6388420287,352
2020-01-25 12:00:00,1161692091,10035273119,504
2020-01-25 14:00:00,1832270548,12159700730,565
2020-01-25 16:00:00,940088547,12543796948,415
2020-01-25 18:00:00,489811453,8388335866,316
2020-01-25 20:00:00,914751106,11623473918,291
2020-01-25 22:00:00,863670752,16807054400,213
2020-01-26 00:00:00,11407779820,104035621105,2233
2020-01-26 02:00:00,351232360,5910799918,124
2020-01-26 04:00:00,130087273,1891481501,96
2020-01-26 06:00:00,209702081,903768216,49
2020-01-26 08:00:00,319747842,4191453195,152
2020-01-26 10:00:00,1066340920,6275408897,324
2020-01-26 12:00:00,1509529067,7233039295,401
2020-01-26 14:00:00,2442694545,13688283929,457
2020-01-26 16:00:00,2193612780,12867843617,469
2020-01-26 18:00:00,798013286,11094803554,325
2020-01-26 20:00:00,679973224,11465083017,188
2020-01-26 22:00:00,898931230,6357964372,116
2020-01-27 00:00:00,8773555319,68156932746,2609
2020-01-27 02:00:00,27752022,715331503,9
2020-01-27 04:00:00,83025193,1157270928,37
2020-01-27 06:00:00,200742313,2866338238,176
2020-01-27 08:00:00,1219257551,7031817900,281
2020-01-27 10:00:00,1774754232,9374764080,420
2020-01-27 12:00:00,898111628,8777461714,510
2020-01-27 14:00:00,1156910830,9418975249,597
2020-01-27 16:00:00,1368720164,8634066754,525
2020-01-27 18:00:00,445371210,3977183116,330
2020-01-27 20:00:00,288851946,4295075104,202
2020-01-27 22:00:00,282203328,3526235116,134
2020-01-28 00:00:00,5362216601,75592020299,2402
2020-01-28 02:00:00,97000974,1033081305,28
2020-01-28 04:00:00,44551627,675843638,16
2020-01-28 06:00:00,188420029,4213524025,183
2020-01-28 08:00:00,374758935,6053356218,261
2020-01-28 10:00:00,412987160,6326113855,350
2020-01-28 12:00:00,839837944,6800457948,495
2020-01-28 14:00:00,752037220,8475085765,469
2020-01-28 16:00:00,525788361,7036911618,426
2020-01-28 18:00:00,756041412,10564854312,315
2020-01-28 20:00:00,575268512,8469639177,236
2020-01-28 22:00:00,329738063,6414198766,190
2020-01-29 00:00:00,12607778925,77834239944,2973
2020-01-29 02:00:00,212969250,1513800272,39
2020-01-29 04:00:00,413314659,770740208,31
2020-01-29 06:00:00,252962417,3251435175,167
2020-01-29 08:00:00,1687891585,7272914073,256
2020-01-29 10:00:00,1485230365,9088204543,354
2020-01-29 12:00:00,2283443236,9345376165,579
2020-01-29 14:00:00,1251459627,9611015829,670
2020-01-29 16:00:00,1292846134,7915924466,527
2020-01-29 18:00:00,2835103541,11725139140,525
2020-01-29 20:00:00,503506991,7286483466,358
2020-01-29 22:00:00,203731988,3920985455,184
2020-01-30 00:00:00,11098302334,104308416112,3482
2020-01-30 02:00:00,145987563,4683779418,42
2020-01-30 04:00:00,58713595,362723503,45
2020-01-30 06:00:00,157386137,2192242296,200
2020-01-30 08:00:00,559697392,8712446586,326
2020-01-30 10:00:00,1562686125,12856282811,474
2020-01-30 12:00:00,1310166774,10864746080,719
2020-01-30 14:00:00,2706473213,12668549317,856
2020-01-30 16:00:00,2327811046,14081746249,701
2020-01-30 18:00:00,859792521,7885008879,451
2020-01-30 20:00:00,779755179,15316211891,365
2020-01-30 22:00:00,298294039,7222825776,202
2020-01-31 00:00:00,16356734327,99892352881,4065
2020-01-31 02:00:00,159714966,1597478681,58
2020-01-31 04:00:00,43137691,663879075,36
2020-01-31 06:00:00,125625372,1931423520,159
2020-01-31 08:00:00,1404778005,10983936483,339
2020-01-31 10:00:00,5068680577,10707548972,619
2020-01-31 12:00:00,1950445716,13447556567,729
2020-01-31 14:00:00,2218039784,11131883268,780
2020-01-31 16:00:00,1414013666,15783964219,662
2020-01-31 18:00:00,1280955006,10331329582,531
2020-01-31 20:00:00,1151095508,9201444641,512
2020-01-31 22:00:00,1235594550,10636324141,414
